household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
057700044044-0;057700044044;100mN32638E42199;MC;NA;3;58;M;M;5064;EMP
057700044044-0;057700044044;100mN32638E42199;MC;NA;3;58;M;F;5064;EMP
057700044044-0;057700044044;100mN32638E42199;MC;NA;3;7;S;M;0614;NEP
057700044044-1;057700044044;100mN32617E42064;PO;NA;2;63;S;F;5064;NEP
057700044044-1;057700044044;100mN32617E42064;PO;NA;2;63;S;F;5064;EMP
057700044044-2;057700044044;100mN32584E42151;PO;NA;2;48;S;F;4049;NEP
057700044044-2;057700044044;100mN32584E42151;PO;NA;2;48;S;F;4049;EMP
057700044044-3;057700044044;100mN32594E42118;MC;NA;5;53;M;F;5064;EMP
057700044044-3;057700044044;100mN32594E42118;MC;NA;5;50;M;M;5064;EMP
057700044044-3;057700044044;100mN32594E42118;MC;NA;5;15;S;M;1517;EMP
057700044044-3;057700044044;100mN32594E42118;MC;NA;5;23;W;F;1824;NEP
057700044044-3;057700044044;100mN32594E42118;MC;NA;5;8;S;F;0614;NEP
057700044044-4;057700044044;100mN32541E42173;MC;OS;6;75;M;F;75XX;EMP
057700044044-4;057700044044;100mN32541E42173;MC;OS;6;78;M;M;75XX;EMP
057700044044-4;057700044044;100mN32541E42173;MC;OS;6;67;W;F;6574;EMP
057700044044-4;057700044044;100mN32541E42173;MC;OS;6;68;S;M;6574;EMP
057700044044-4;057700044044;100mN32541E42173;MC;OS;6;83;S;F;75XX;NEP
057700044044-4;057700044044;100mN32541E42173;MC;OS;6;66;M;M;6574;EMP
057700044044-5;057700044044;100mN32624E42199;MC;NA;2;53;M;M;5064;NEP
057700044044-5;057700044044;100mN32624E42199;MC;NA;2;47;M;F;4049;NEP
057700044044-6;057700044044;100mN32526E42159;S;NA;1;46;S;M;4049;NEP
057700044044-7;057700044044;100mN32525E42161;S;NA;1;50;W;M;5064;NEP
057700044044-8;057700044044;100mN32567E42187;S;OS;1;37;D;M;3039;EMP
057700044044-9;057700044044;100mN32584E42162;MC;OS;5;71;M;M;6574;EMP
057700044044-9;057700044044;100mN32584E42162;MC;OS;5;69;M;F;6574;EMP
057700044044-9;057700044044;100mN32584E42162;MC;OS;5;83;M;M;75XX;EMP
057700044044-9;057700044044;100mN32584E42162;MC;OS;5;66;M;F;6574;EMP
057700044044-9;057700044044;100mN32584E42162;MC;OS;5;73;S;M;6574;EMP
057700044044-10;057700044044;100mN32572E42140;MC;NA;2;48;M;M;4049;EMP
057700044044-10;057700044044;100mN32572E42140;MC;NA;2;46;M;F;4049;EMP
057700044044-11;057700044044;100mN32597E42164;MC;NA;2;36;M;M;3039;EMP
057700044044-11;057700044044;100mN32597E42164;MC;NA;2;32;M;F;3039;EMP
057700044044-12;057700044044;100mN32583E42161;MC;OS;2;72;M;F;6574;NEP
057700044044-12;057700044044;100mN32583E42161;MC;OS;2;73;M;M;6574;EMP
057700044044-13;057700044044;100mN32631E42214;S;NA;1;66;M;M;6574;EMP
057700044044-14;057700044044;100mN32553E42167;MC;NA;3;38;M;F;3039;NEP
057700044044-14;057700044044;100mN32553E42167;MC;NA;3;41;M;M;4049;EMP
057700044044-14;057700044044;100mN32553E42167;MC;NA;3;6;S;M;0614;NEP
057700044044-15;057700044044;100mN32581E42108;S;NA;1;41;W;M;4049;EMP
057700044044-16;057700044044;100mN32584E42162;MC;NA;2;61;M;M;5064;NEP
057700044044-16;057700044044;100mN32584E42162;MC;NA;2;58;M;F;5064;NEP
057700044044-17;057700044044;100mN32601E42066;MC;MIX;2;79;M;F;75XX;EMP
057700044044-17;057700044044;100mN32601E42066;MC;MIX;2;55;M;M;5064;EMP
057700044044-18;057700044044;100mN32603E42083;MC;NA;2;36;M;F;3039;NEP
057700044044-18;057700044044;100mN32603E42083;MC;NA;2;37;M;M;3039;NEP
057700044044-19;057700044044;100mN32581E42140;MC;NA;4;52;M;F;5064;EMP
057700044044-19;057700044044;100mN32581E42140;MC;NA;4;61;M;M;5064;EMP
057700044044-19;057700044044;100mN32581E42140;MC;NA;4;33;S;M;3039;EMP
057700044044-19;057700044044;100mN32581E42140;MC;NA;4;37;M;M;3039;EMP
057700044044-20;057700044044;100mN32624E42212;MC;MIX;6;88;M;F;75XX;EMP
