household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
055580020020-0;055580020020;100mN32100E41445;SF;NA;5;38;D;F;3039;NEP
055580020020-0;055580020020;100mN32100E41445;SF;NA;5;16;S;F;1517;EMP
055580020020-0;055580020020;100mN32100E41445;SF;NA;5;0;S;M;0003;NEP
055580020020-0;055580020020;100mN32100E41445;SF;NA;5;18;S;M;1824;EMP
055580020020-0;055580020020;100mN32100E41445;SF;NA;5;1;S;F;0003;NEP
055580020020-1;055580020020;100mN32103E41432;MC;NA;4;47;M;F;4049;EMP
055580020020-1;055580020020;100mN32103E41432;MC;NA;4;53;M;M;5064;EMP
055580020020-1;055580020020;100mN32103E41432;MC;NA;4;23;S;M;1824;EMP
055580020020-1;055580020020;100mN32103E41432;MC;NA;4;3;S;F;0305;NEP
055580020020-2;055580020020;100mN32097E41426;S;OS;1;72;S;M;6574;EMP
055580020020-3;055580020020;100mN32095E41440;MC;NA;4;50;M;F;5064;EMP
055580020020-3;055580020020;100mN32095E41440;MC;NA;4;51;M;M;5064;NEP
055580020020-3;055580020020;100mN32095E41440;MC;NA;4;34;W;M;3039;EMP
055580020020-3;055580020020;100mN32095E41440;MC;NA;4;25;D;F;2529;EMP
055580020020-4;055580020020;100mN32071E41442;MC;NA;4;45;M;M;4049;EMP
055580020020-4;055580020020;100mN32071E41442;MC;NA;4;42;M;F;4049;EMP
055580020020-4;055580020020;100mN32071E41442;MC;NA;4;12;S;F;0614;NEP
055580020020-4;055580020020;100mN32071E41442;MC;NA;4;20;S;F;1824;EMP
055580020020-5;055580020020;100mN32093E41438;MC;NA;3;62;M;F;5064;EMP
055580020020-5;055580020020;100mN32093E41438;MC;NA;3;63;M;M;5064;EMP
055580020020-5;055580020020;100mN32093E41438;MC;NA;3;7;S;M;0614;NEP
055580020020-6;055580020020;100mN32113E41437;MC;NA;3;53;M;M;5064;EMP
055580020020-6;055580020020;100mN32113E41437;MC;NA;3;52;M;F;5064;EMP
055580020020-6;055580020020;100mN32113E41437;MC;NA;3;10;S;F;0614;NEP
055580020020-7;055580020020;100mN32110E41433;PO;NA;2;46;S;F;4049;EMP
055580020020-7;055580020020;100mN32110E41433;PO;NA;2;38;S;F;3039;NEP
055580020020-8;055580020020;100mN32113E41437;MC;MIX;5;76;S;F;75XX;EMP
055580020020-8;055580020020;100mN32113E41437;MC;MIX;5;33;M;F;3039;NEP
055580020020-8;055580020020;100mN32113E41437;MC;MIX;5;42;M;M;4049;EMP
055580020020-8;055580020020;100mN32113E41437;MC;MIX;5;18;M;F;1824;EMP
055580020020-8;055580020020;100mN32113E41437;MC;MIX;5;18;M;M;1824;NEP
055580020020-9;055580020020;100mN32095E41441;MC;MIX;3;66;S;F;6574;EMP
055580020020-9;055580020020;100mN32095E41441;MC;MIX;3;44;M;F;4049;NEP
055580020020-9;055580020020;100mN32095E41441;MC;MIX;3;61;M;M;5064;NEP
055580020020-10;055580020020;100mN32113E41437;MC;NA;6;59;M;M;5064;EMP
055580020020-10;055580020020;100mN32113E41437;MC;NA;6;56;M;F;5064;NEP
