household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
051700044044-0;051700044044;100mN31698E40915;MC;NA;3;48;M;M;4049;NEP
051700044044-0;051700044044;100mN31698E40915;MC;NA;3;46;M;F;4049;EMP
051700044044-0;051700044044;100mN31698E40915;MC;NA;3;33;W;F;3039;NEP
051700044044-1;051700044044;100mN31711E40908;MC;NA;4;51;M;F;5064;EMP
051700044044-1;051700044044;100mN31711E40908;MC;NA;4;58;M;M;5064;NEP
051700044044-1;051700044044;100mN31711E40908;MC;NA;4;7;S;M;0614;NEP
051700044044-1;051700044044;100mN31711E40908;MC;NA;4;4;S;F;0305;NEP
051700044044-2;051700044044;100mN31704E40921;MC;OS;2;68;M;F;6574;NEP
051700044044-2;051700044044;100mN31704E40921;MC;OS;2;70;M;M;6574;EMP
051700044044-3;051700044044;100mN31704E40916;PO;OS;2;75;S;M;75XX;NEP
051700044044-3;051700044044;100mN31704E40916;PO;OS;2;77;S;M;75XX;NEP
051700044044-4;051700044044;100mN31704E40921;MC;NA;4;35;M;F;3039;NEP
051700044044-4;051700044044;100mN31704E40921;MC;NA;4;57;M;M;5064;EMP
051700044044-4;051700044044;100mN31704E40921;MC;NA;4;18;S;F;1824;NEP
051700044044-4;051700044044;100mN31704E40921;MC;NA;4;18;M;M;1824;EMP
051700044044-5;051700044044;100mN31704E40921;SF;NA;2;43;D;F;4049;NEP
051700044044-5;051700044044;100mN31704E40921;SF;NA;2;10;S;F;0614;NEP
051700044044-6;051700044044;100mN31729E40888;MC;MIX;2;84;M;F;75XX;NEP
051700044044-6;051700044044;100mN31729E40888;MC;MIX;2;18;W;F;1824;EMP
051700044044-7;051700044044;100mN31704E40921;MC;NA;2;55;M;M;5064;EMP
051700044044-7;051700044044;100mN31704E40921;MC;NA;2;48;M;F;4049;EMP
051700044044-8;051700044044;100mN31708E40925;S;NA;1;54;M;M;5064;NEP
051700044044-9;051700044044;100mN31704E40921;MC;NA;3;63;M;M;5064;EMP
051700044044-9;051700044044;100mN31704E40921;MC;NA;3;63;M;F;5064;EMP
051700044044-9;051700044044;100mN31704E40921;MC;NA;3;13;S;F;0614;NEP
051700044044-10;051700044044;100mN31704E40921;MC;NA;4;48;M;M;4049;EMP
051700044044-10;051700044044;100mN31704E40921;MC;NA;4;41;M;F;4049;NEP
051700044044-10;051700044044;100mN31704E40921;MC;NA;4;26;S;F;2529;EMP
051700044044-10;051700044044;100mN31704E40921;MC;NA;4;15;S;M;1517;EMP
051700044044-11;051700044044;100mN31704E40921;MC;OS;3;83;M;F;75XX;NEP
051700044044-11;051700044044;100mN31704E40921;MC;OS;3;75;M;M;75XX;NEP
051700044044-11;051700044044;100mN31704E40921;MC;OS;3;88;W;F;75XX;EMP
051700044044-12;051700044044;100mN31729E40891;MC;NA;2;62;M;M;5064;EMP
051700044044-12;051700044044;100mN31729E40891;MC;NA;2;55;M;F;5064;EMP
051700044044-13;051700044044;100mN31738E40902;PO;NA;2;62;S;F;5064;EMP
051700044044-13;051700044044;100mN31738E40902;PO;NA;2;63;S;F;5064;NEP
051700044044-14;051700044044;100mN31704E40921;S;NA;1;37;S;M;3039;EMP
051700044044-15;051700044044;100mN31729E40887;S;NA;1;42;M;F;4049;UEP
051700044044-16;051700044044;100mN31704E40921;MC;NA;4;38;M;M;3039;NEP
051700044044-16;051700044044;100mN31704E40921;MC;NA;4;40;M;F;4049;NEP
051700044044-16;051700044044;100mN31704E40921;MC;NA;4;19;D;F;1824;NEP
051700044044-16;051700044044;100mN31704E40921;MC;NA;4;16;S;F;1517;EMP
051700044044-17;051700044044;100mN31704E40921;S;NA;1;36;M;M;3039;EMP
051700044044-18;051700044044;100mN31741E40903;MC;NA;2;51;M;F;5064;EMP
051700044044-18;051700044044;100mN31741E40903;MC;NA;2;45;M;M;4049;NEP
051700044044-19;051700044044;100mN31704E40921;MC;OS;2;66;M;M;6574;EMP
051700044044-19;051700044044;100mN31704E40921;MC;OS;2;65;M;F;6574;NEP
051700044044-20;051700044044;100mN31722E40894;MC;NA;2;44;M;F;4049;EMP
051700044044-20;051700044044;100mN31722E40894;MC;NA;2;53;M;M;5064;NEP
051700044044-21;051700044044;100mN31703E40909;S;NA;1;42;S;F;4049;NEP
051700044044-22;051700044044;100mN31706E40926;MC;MIX;2;82;M;M;75XX;EMP
051700044044-22;051700044044;100mN31706E40926;MC;MIX;2;48;D;F;4049;NEP
051700044044-23;051700044044;100mN31704E40921;S;OS;1;42;M;M;4049;EMP
051700044044-24;051700044044;100mN31704E40921;MC;NA;3;40;M;F;4049;NEP
051700044044-24;051700044044;100mN31704E40921;MC;NA;3;32;M;M;3039;EMP
051700044044-24;051700044044;100mN31704E40921;MC;NA;3;22;W;F;1824;EMP
051700044044-25;051700044044;100mN31687E40919;SM;NA;2;57;S;M;5064;EMP
051700044044-25;051700044044;100mN31687E40919;SM;NA;2;3;S;F;0305;NEP
051700044044-26;051700044044;100mN31704E40921;MC;NA;4;57;M;M;5064;EMP
051700044044-26;051700044044;100mN31704E40921;MC;NA;4;56;M;F;5064;NEP
051700044044-26;051700044044;100mN31704E40921;MC;NA;4;15;S;F;1517;NEP
051700044044-26;051700044044;100mN31704E40921;MC;NA;4;42;W;M;4049;EMP
051700044044-27;051700044044;100mN31704E40921;S;NA;1;54;S;M;5064;EMP
051700044044-28;051700044044;100mN31703E40929;MC;NA;5;51;M;F;5064;EMP
051700044044-28;051700044044;100mN31703E40929;MC;NA;5;52;M;M;5064;NEP
051700044044-28;051700044044;100mN31703E40929;MC;NA;5;8;S;M;0614;NEP
051700044044-28;051700044044;100mN31703E40929;MC;NA;5;20;M;F;1824;NEP
051700044044-28;051700044044;100mN31703E40929;MC;NA;5;27;W;F;2529;UEP
051700044044-29;051700044044;100mN31708E40924;S;NA;1;61;M;M;5064;EMP
051700044044-30;051700044044;100mN31711E40854;PO;NA;3;62;S;M;5064;EMP
051700044044-30;051700044044;100mN31711E40854;PO;NA;3;59;S;M;5064;EMP
051700044044-30;051700044044;100mN31711E40854;PO;NA;3;46;W;M;4049;EMP
051700044044-31;051700044044;100mN31704E40921;S;OS;1;80;M;F;75XX;NEP
051700044044-32;051700044044;100mN31721E40867;MC;MIX;2;88;M;F;75XX;EMP
051700044044-32;051700044044;100mN31721E40867;MC;MIX;2;42;M;F;4049;EMP
051700044044-33;051700044044;100mN31703E40910;S;NA;1;58;M;M;5064;NEP
051700044044-34;051700044044;100mN31706E40901;S;NA;1;54;W;F;5064;EMP
051700044044-35;051700044044;100mN31696E40892;MC;NA;5;31;M;M;3039;NEP
051700044044-35;051700044044;100mN31696E40892;MC;NA;5;30;M;F;3039;NEP
051700044044-35;051700044044;100mN31696E40892;MC;NA;5;3;S;M;0305;NEP
051700044044-35;051700044044;100mN31696E40892;MC;NA;5;2;S;M;0003;NEP
051700044044-35;051700044044;100mN31696E40892;MC;NA;5;16;S;M;1517;NEP
051700044044-36;051700044044;100mN31735E40891;MC;NA;2;54;M;M;5064;EMP
051700044044-36;051700044044;100mN31735E40891;MC;NA;2;53;M;F;5064;NEP
051700044044-37;051700044044;100mN31696E40892;MC;OS;2;71;M;M;6574;EMP
051700044044-37;051700044044;100mN31696E40892;MC;OS;2;69;M;F;6574;NEP
051700044044-38;051700044044;100mN31696E40892;MC;NA;2;56;M;M;5064;EMP
051700044044-38;051700044044;100mN31696E40892;MC;NA;2;55;M;F;5064;NEP
051700044044-39;051700044044;100mN31706E40920;PO;NA;3;37;S;M;3039;EMP
051700044044-39;051700044044;100mN31706E40920;PO;NA;3;34;S;F;3039;EMP
051700044044-39;051700044044;100mN31706E40920;PO;NA;3;13;S;M;0614;NEP
051700044044-40;051700044044;100mN31696E40892;S;NA;1;68;S;F;6574;EMP
051700044044-41;051700044044;100mN31742E40894;MC;OS;3;77;M;M;75XX;NEP
051700044044-41;051700044044;100mN31742E40894;MC;OS;3;88;M;F;75XX;EMP
051700044044-41;051700044044;100mN31742E40894;MC;OS;3;66;D;M;6574;UEP
051700044044-42;051700044044;100mN31696E40892;SF;NA;3;48;W;F;4049;NEP
051700044044-42;051700044044;100mN31696E40892;SF;NA;3;16;S;F;1517;EMP
051700044044-42;051700044044;100mN31696E40892;SF;NA;3;11;S;M;0614;NEP
051700044044-43;051700044044;100mN31707E40911;S;OS;1;42;S;M;4049;EMP
051700044044-44;051700044044;100mN31706E40911;MC;NA;2;27;M;M;2529;EMP
051700044044-44;051700044044;100mN31706E40911;MC;NA;2;28;M;F;2529;EMP
051700044044-45;051700044044;100mN31701E40912;MC;NA;3;38;M;F;3039;EMP
051700044044-45;051700044044;100mN31701E40912;MC;NA;3;34;M;M;3039;EMP
051700044044-45;051700044044;100mN31701E40912;MC;NA;3;7;S;M;0614;NEP
051700044044-46;051700044044;100mN31700E40914;MC;MIX;6;78;D;M;75XX;EMP
051700044044-46;051700044044;100mN31700E40914;MC;MIX;6;53;M;M;5064;NEP
051700044044-46;051700044044;100mN31700E40914;MC;MIX;6;50;M;F;5064;EMP
051700044044-46;051700044044;100mN31700E40914;MC;MIX;6;22;W;F;1824;EMP
051700044044-46;051700044044;100mN31700E40914;MC;MIX;6;3;S;F;0305;NEP
051700044044-46;051700044044;100mN31700E40914;MC;MIX;6;8;S;F;0614;NEP
051700044044-47;051700044044;100mN31695E40916;S;OS;1;28;M;F;2529;EMP
051700044044-48;051700044044;100mN31743E40898;MC;OS;4;73;M;M;6574;NEP
051700044044-48;051700044044;100mN31743E40898;MC;OS;4;67;M;F;6574;NEP
051700044044-48;051700044044;100mN31743E40898;MC;OS;4;70;M;M;6574;EMP
051700044044-48;051700044044;100mN31743E40898;MC;OS;4;73;M;F;6574;NEP
051700044044-49;051700044044;100mN31733E40887;SF;NA;6;46;D;F;4049;NEP
051700044044-49;051700044044;100mN31733E40887;SF;NA;6;12;S;M;0614;NEP
051700044044-49;051700044044;100mN31733E40887;SF;NA;6;25;S;F;2529;NEP
051700044044-49;051700044044;100mN31733E40887;SF;NA;6;15;S;F;1517;NEP
051700044044-49;051700044044;100mN31733E40887;SF;NA;6;10;S;M;0614;NEP
051700044044-49;051700044044;100mN31733E40887;SF;NA;6;16;S;M;1517;EMP
051700044044-50;051700044044;100mN31702E40920;MC;NA;2;36;M;F;3039;NEP
051700044044-50;051700044044;100mN31702E40920;MC;NA;2;32;M;M;3039;NEP
051700044044-51;051700044044;100mN31682E40920;MC;NA;5;31;M;F;3039;EMP
051700044044-51;051700044044;100mN31682E40920;MC;NA;5;31;M;M;3039;NEP
051700044044-51;051700044044;100mN31682E40920;MC;NA;5;15;S;F;1517;EMP
051700044044-51;051700044044;100mN31682E40920;MC;NA;5;16;S;F;1517;NEP
051700044044-51;051700044044;100mN31682E40920;MC;NA;5;15;S;F;1517;EMP
051700044044-52;051700044044;100mN31743E40898;MC;NA;4;54;M;M;5064;UEP
051700044044-52;051700044044;100mN31743E40898;MC;NA;4;50;M;F;5064;NEP
051700044044-52;051700044044;100mN31743E40898;MC;NA;4;2;S;M;0003;NEP
051700044044-52;051700044044;100mN31743E40898;MC;NA;4;35;W;F;3039;NEP
051700044044-53;051700044044;100mN31743E40898;MC;NA;4;52;M;F;5064;NEP
051700044044-53;051700044044;100mN31743E40898;MC;NA;4;55;M;M;5064;EMP
051700044044-53;051700044044;100mN31743E40898;MC;NA;4;12;S;M;0614;NEP
051700044044-53;051700044044;100mN31743E40898;MC;NA;4;2;S;F;0003;NEP
051700044044-54;051700044044;100mN31686E40924;SM;NA;2;36;S;M;3039;EMP
051700044044-54;051700044044;100mN31686E40924;SM;NA;2;21;D;M;1824;NEP
051700044044-55;051700044044;100mN31743E40898;PO;OS;3;81;S;F;75XX;NEP
051700044044-55;051700044044;100mN31743E40898;PO;OS;3;83;S;F;75XX;EMP
051700044044-55;051700044044;100mN31743E40898;PO;OS;3;78;W;F;75XX;NEP
051700044044-56;051700044044;100mN31698E40918;MC;NA;5;41;M;M;4049;EMP
051700044044-56;051700044044;100mN31698E40918;MC;NA;5;41;M;F;4049;NEP
051700044044-56;051700044044;100mN31698E40918;MC;NA;5;11;S;F;0614;NEP
051700044044-56;051700044044;100mN31698E40918;MC;NA;5;15;S;F;1517;EMP
051700044044-56;051700044044;100mN31698E40918;MC;NA;5;3;S;M;0305;NEP
051700044044-57;051700044044;100mN31743E40898;SF;NA;2;46;S;F;4049;NEP
051700044044-57;051700044044;100mN31743E40898;SF;NA;2;0;S;M;0003;NEP
