household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
053700024024-0;053700024024;100mN31096E40359;MC;MIX;3;82;M;M;75XX;EMP
053700024024-0;053700024024;100mN31096E40359;MC;MIX;3;33;M;M;3039;EMP
053700024024-0;053700024024;100mN31096E40359;MC;MIX;3;25;M;F;2529;EMP
053700024024-1;053700024024;100mN31093E40321;SM;NA;3;43;S;M;4049;NEP
053700024024-1;053700024024;100mN31093E40321;SM;NA;3;10;S;M;0614;NEP
053700024024-1;053700024024;100mN31093E40321;SM;NA;3;16;S;M;1517;NEP
053700024024-2;053700024024;100mN31043E40339;MC;NA;2;35;M;F;3039;NEP
053700024024-2;053700024024;100mN31043E40339;MC;NA;2;27;M;M;2529;EMP
053700024024-3;053700024024;100mN31080E40340;MC;OS;2;86;M;F;75XX;EMP
053700024024-3;053700024024;100mN31080E40340;MC;OS;2;86;M;M;75XX;EMP
053700024024-4;053700024024;100mN31093E40364;S;NA;1;65;M;M;6574;EMP
053700024024-5;053700024024;100mN31080E40340;S;OS;1;41;D;F;4049;NEP
053700024024-6;053700024024;100mN31094E40358;S;NA;1;18;M;M;1824;EMP
053700024024-7;053700024024;100mN31063E40351;MC;NA;2;32;M;M;3039;EMP
053700024024-7;053700024024;100mN31063E40351;MC;NA;2;30;M;F;3039;EMP
053700024024-8;053700024024;100mN31064E40357;MC;NA;4;59;M;F;5064;NEP
053700024024-8;053700024024;100mN31064E40357;MC;NA;4;56;M;M;5064;EMP
053700024024-8;053700024024;100mN31064E40357;MC;NA;4;37;S;M;3039;NEP
053700024024-8;053700024024;100mN31064E40357;MC;NA;4;9;S;M;0614;NEP
053700024024-9;053700024024;100mN31115E40317;MC;NA;2;51;M;M;5064;EMP
053700024024-9;053700024024;100mN31115E40317;MC;NA;2;46;M;F;4049;NEP
053700024024-10;053700024024;100mN31080E40340;MC;NA;4;46;M;F;4049;EMP
053700024024-10;053700024024;100mN31080E40340;MC;NA;4;47;M;M;4049;EMP
053700024024-10;053700024024;100mN31080E40340;MC;NA;4;1;S;M;0003;NEP
053700024024-10;053700024024;100mN31080E40340;MC;NA;4;16;S;F;1517;EMP
053700024024-11;053700024024;100mN31080E40340;SF;NA;2;53;W;F;5064;EMP
053700024024-11;053700024024;100mN31080E40340;SF;NA;2;35;M;M;3039;EMP
053700024024-12;053700024024;100mN31080E40340;MC;NA;2;23;M;F;1824;EMP
053700024024-12;053700024024;100mN31080E40340;MC;NA;2;28;M;M;2529;EMP
053700024024-13;053700024024;100mN31080E40340;MC;MIX;4;77;M;F;75XX;EMP
053700024024-13;053700024024;100mN31080E40340;MC;MIX;4;50;M;M;5064;EMP
053700024024-13;053700024024;100mN31080E40340;MC;MIX;4;48;M;F;4049;EMP
053700024024-13;053700024024;100mN31080E40340;MC;MIX;4;4;S;M;0305;NEP
053700024024-14;053700024024;100mN31061E40367;S;OS;1;54;M;M;5064;EMP
053700024024-15;053700024024;100mN31094E40357;MC;NA;4;60;M;F;5064;NEP
053700024024-15;053700024024;100mN31094E40357;MC;NA;4;60;M;M;5064;EMP
053700024024-15;053700024024;100mN31094E40357;MC;NA;4;3;S;M;0305;NEP
053700024024-15;053700024024;100mN31094E40357;MC;NA;4;16;S;M;1517;NEP
053700024024-16;053700024024;100mN31062E40362;MC;NA;3;46;M;F;4049;EMP
053700024024-16;053700024024;100mN31062E40362;MC;NA;3;53;M;M;5064;NEP
053700024024-16;053700024024;100mN31062E40362;MC;NA;3;6;S;F;0614;NEP
053700024024-17;053700024024;100mN31066E40362;S;NA;1;59;M;M;5064;NEP
