household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
059620040040-0;059620040040;100mN31528E41701;SM;NA;3;65;S;M;6574;NEP
059620040040-0;059620040040;100mN31528E41701;SM;NA;3;50;S;F;5064;EMP
059620040040-0;059620040040;100mN31528E41701;SM;NA;3;10;S;F;0614;NEP
059620040040-1;059620040040;100mN31511E41672;SF;NA;2;18;S;F;1824;EMP
059620040040-1;059620040040;100mN31511E41672;SF;NA;2;0;S;F;0003;NEP
059620040040-2;059620040040;100mN31498E41676;MC;NA;6;61;M;F;5064;EMP
059620040040-2;059620040040;100mN31498E41676;MC;NA;6;51;M;F;5064;NEP
059620040040-2;059620040040;100mN31498E41676;MC;NA;6;7;S;M;0614;NEP
059620040040-2;059620040040;100mN31498E41676;MC;NA;6;16;S;F;1517;EMP
059620040040-2;059620040040;100mN31498E41676;MC;NA;6;10;S;F;0614;NEP
059620040040-2;059620040040;100mN31498E41676;MC;NA;6;2;S;F;0003;NEP
059620040040-3;059620040040;100mN31524E41658;MC;OS;2;82;M;M;75XX;NEP
059620040040-3;059620040040;100mN31524E41658;MC;OS;2;83;M;F;75XX;NEP
059620040040-4;059620040040;100mN31488E41690;MC;NA;2;59;M;F;5064;EMP
059620040040-4;059620040040;100mN31488E41690;MC;NA;2;63;M;M;5064;EMP
059620040040-5;059620040040;100mN31487E41691;MC;NA;4;25;M;F;2529;EMP
059620040040-5;059620040040;100mN31487E41691;MC;NA;4;26;M;M;2529;EMP
059620040040-5;059620040040;100mN31487E41691;MC;NA;4;6;S;F;0614;NEP
059620040040-5;059620040040;100mN31487E41691;MC;NA;4;4;S;M;0305;NEP
059620040040-6;059620040040;100mN31509E41682;S;OS;1;53;M;M;5064;NEP
059620040040-7;059620040040;100mN31502E41667;PO;NA;2;28;S;M;2529;NEP
059620040040-7;059620040040;100mN31502E41667;PO;NA;2;35;S;M;3039;EMP
059620040040-8;059620040040;100mN31509E41682;MC;NA;2;45;M;F;4049;NEP
059620040040-8;059620040040;100mN31509E41682;MC;NA;2;46;M;M;4049;EMP
059620040040-9;059620040040;100mN31503E41676;S;NA;1;28;D;F;2529;EMP
059620040040-10;059620040040;100mN31475E41712;MC;MIX;2;71;M;F;6574;NEP
059620040040-10;059620040040;100mN31475E41712;MC;MIX;2;21;D;M;1824;EMP
059620040040-11;059620040040;100mN31490E41678;MC;NA;2;55;M;F;5064;EMP
059620040040-11;059620040040;100mN31490E41678;MC;NA;2;61;M;M;5064;EMP
059620040040-12;059620040040;100mN31509E41682;SF;NA;3;46;W;F;4049;EMP
059620040040-12;059620040040;100mN31509E41682;SF;NA;3;6;S;M;0614;NEP
059620040040-12;059620040040;100mN31509E41682;SF;NA;3;27;W;F;2529;NEP
059620040040-13;059620040040;100mN31475E41707;S;NA;1;62;D;F;5064;EMP
059620040040-14;059620040040;100mN31509E41682;S;NA;1;57;M;M;5064;NEP
059620040040-15;059620040040;100mN31509E41682;S;NA;1;42;M;M;4049;UEP
059620040040-16;059620040040;100mN31471E41699;S;NA;1;73;W;F;6574;NEP
059620040040-17;059620040040;100mN31509E41682;NA;MIX;4;72;S;M;6574;EMP
059620040040-17;059620040040;100mN31509E41682;NA;MIX;4;25;W;F;2529;EMP
059620040040-17;059620040040;100mN31509E41682;NA;MIX;4;34;M;M;3039;EMP
059620040040-17;059620040040;100mN31509E41682;NA;MIX;4;21;D;M;1824;EMP
059620040040-18;059620040040;100mN31471E41701;SF;NA;2;54;W;F;5064;NEP
059620040040-18;059620040040;100mN31471E41701;SF;NA;2;22;D;M;1824;NEP
059620040040-19;059620040040;100mN31472E41709;MC;NA;5;56;M;M;5064;EMP
059620040040-19;059620040040;100mN31472E41709;MC;NA;5;55;M;F;5064;NEP
059620040040-19;059620040040;100mN31472E41709;MC;NA;5;9;S;M;0614;NEP
059620040040-19;059620040040;100mN31472E41709;MC;NA;5;13;S;F;0614;NEP
059620040040-19;059620040040;100mN31472E41709;MC;NA;5;1;S;F;0003;NEP
059620040040-20;059620040040;100mN31509E41682;S;NA;1;26;D;F;2529;UEP
059620040040-21;059620040040;100mN31528E41674;MC;OS;4;73;M;M;6574;EMP
059620040040-21;059620040040;100mN31528E41674;MC;OS;4;70;M;F;6574;EMP
059620040040-21;059620040040;100mN31528E41674;MC;OS;4;80;M;M;75XX;NEP
059620040040-21;059620040040;100mN31528E41674;MC;OS;4;80;M;M;75XX;EMP
059620040040-22;059620040040;100mN31488E41678;PO;NA;2;50;S;M;5064;NEP
059620040040-22;059620040040;100mN31488E41678;PO;NA;2;53;S;M;5064;EMP
059620040040-23;059620040040;100mN31469E41704;MC;OS;2;83;M;F;75XX;NEP
059620040040-23;059620040040;100mN31469E41704;MC;OS;2;86;M;M;75XX;EMP
059620040040-24;059620040040;100mN31478E41709;PO;NA;2;60;S;M;5064;NEP
059620040040-24;059620040040;100mN31478E41709;PO;NA;2;57;S;F;5064;NEP
059620040040-25;059620040040;100mN31509E41682;MC;NA;2;32;M;F;3039;NEP
059620040040-25;059620040040;100mN31509E41682;MC;NA;2;41;M;M;4049;EMP
059620040040-26;059620040040;100mN31509E41682;MC;NA;3;48;M;F;4049;NEP
059620040040-26;059620040040;100mN31509E41682;MC;NA;3;51;M;M;5064;NEP
059620040040-26;059620040040;100mN31509E41682;MC;NA;3;8;S;M;0614;NEP
059620040040-27;059620040040;100mN31499E41661;NA;NA;2;23;S;F;1824;NEP
059620040040-27;059620040040;100mN31499E41661;NA;NA;2;58;M;M;5064;EMP
059620040040-28;059620040040;100mN31509E41682;MC;NA;2;19;M;M;1824;NEP
059620040040-28;059620040040;100mN31509E41682;MC;NA;2;22;M;F;1824;EMP
059620040040-29;059620040040;100mN31508E41686;MC;NA;2;23;M;M;1824;NEP
059620040040-29;059620040040;100mN31508E41686;MC;NA;2;18;M;F;1824;EMP
059620040040-30;059620040040;100mN31509E41682;MC;NA;2;48;M;M;4049;EMP
059620040040-30;059620040040;100mN31509E41682;MC;NA;2;44;M;F;4049;NEP
059620040040-31;059620040040;100mN31478E41697;S;NA;1;46;S;M;4049;EMP
059620040040-32;059620040040;100mN31463E41691;SF;NA;2;18;S;F;1824;EMP
059620040040-32;059620040040;100mN31463E41691;SF;NA;2;0;S;F;0003;NEP
059620040040-33;059620040040;100mN31487E41641;S;NA;1;57;W;M;5064;EMP
059620040040-34;059620040040;100mN31461E41693;S;NA;1;59;S;F;5064;EMP
059620040040-35;059620040040;100mN31490E41656;S;NA;1;86;M;M;75XX;NEP
059620040040-36;059620040040;100mN31503E41658;NA;NA;4;51;W;F;5064;NEP
059620040040-36;059620040040;100mN31503E41658;NA;NA;4;59;M;F;5064;EMP
059620040040-36;059620040040;100mN31503E41658;NA;NA;4;37;M;M;3039;EMP
059620040040-36;059620040040;100mN31503E41658;NA;NA;4;53;S;M;5064;EMP
059620040040-37;059620040040;100mN31493E41665;S;NA;1;16;S;M;1517;NEP
059620040040-38;059620040040;100mN31474E41715;SM;NA;2;51;W;M;5064;EMP
059620040040-38;059620040040;100mN31474E41715;SM;NA;2;15;S;M;1517;NEP
059620040040-39;059620040040;100mN31460E41706;MC;NA;6;27;M;M;2529;EMP
059620040040-39;059620040040;100mN31460E41706;MC;NA;6;21;M;F;1824;NEP
059620040040-39;059620040040;100mN31460E41706;MC;NA;6;7;S;F;0614;NEP
059620040040-39;059620040040;100mN31460E41706;MC;NA;6;12;S;M;0614;NEP
059620040040-39;059620040040;100mN31460E41706;MC;NA;6;10;S;M;0614;NEP
059620040040-39;059620040040;100mN31460E41706;MC;NA;6;6;S;F;0614;NEP
059620040040-40;059620040040;100mN31508E41678;MC;NA;3;52;M;M;5064;EMP
059620040040-40;059620040040;100mN31508E41678;MC;NA;3;51;M;F;5064;NEP
059620040040-40;059620040040;100mN31508E41678;MC;NA;3;9;S;M;0614;NEP
