household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
053780008008-0;053780008008;100mN31123E41194;MC;NA;4;62;M;F;5064;EMP
053780008008-0;053780008008;100mN31123E41194;MC;NA;4;62;M;M;5064;EMP
053780008008-0;053780008008;100mN31123E41194;MC;NA;4;3;S;M;0305;NEP
053780008008-0;053780008008;100mN31123E41194;MC;NA;4;11;S;F;0614;NEP
053780008008-1;053780008008;100mN31140E41211;MC;NA;4;59;M;F;5064;EMP
053780008008-1;053780008008;100mN31140E41211;MC;NA;4;59;M;M;5064;EMP
053780008008-1;053780008008;100mN31140E41211;MC;NA;4;8;S;M;0614;NEP
053780008008-1;053780008008;100mN31140E41211;MC;NA;4;12;S;F;0614;NEP
053780008008-2;053780008008;100mN31124E41191;S;NA;1;46;D;F;4049;NEP
053780008008-3;053780008008;100mN31099E41190;MC;NA;3;44;M;F;4049;EMP
053780008008-3;053780008008;100mN31099E41190;MC;NA;3;44;M;M;4049;NEP
053780008008-3;053780008008;100mN31099E41190;MC;NA;3;28;M;M;2529;EMP
053780008008-4;053780008008;100mN31136E41203;S;NA;1;50;M;F;5064;NEP
053780008008-5;053780008008;100mN31142E41213;MC;OS;2;86;M;M;75XX;NEP
053780008008-5;053780008008;100mN31142E41213;MC;OS;2;80;M;F;75XX;EMP
053780008008-6;053780008008;100mN31138E41203;MC;NA;6;41;M;F;4049;EMP
053780008008-6;053780008008;100mN31138E41203;MC;NA;6;46;M;M;4049;EMP
053780008008-6;053780008008;100mN31138E41203;MC;NA;6;15;S;F;1517;NEP
053780008008-6;053780008008;100mN31138E41203;MC;NA;6;8;S;F;0614;NEP
053780008008-6;053780008008;100mN31138E41203;MC;NA;6;23;M;M;1824;EMP
053780008008-6;053780008008;100mN31138E41203;MC;NA;6;11;S;M;0614;NEP
053780008008-7;053780008008;100mN31141E41210;NA;NA;3;36;S;M;3039;EMP
053780008008-7;053780008008;100mN31141E41210;NA;NA;3;57;M;F;5064;EMP
053780008008-7;053780008008;100mN31141E41210;NA;NA;3;42;M;M;4049;NEP
053780008008-8;053780008008;100mN31108E41168;S;NA;1;19;W;F;1824;NEP
053780008008-9;053780008008;100mN31134E41216;S;OS;1;75;M;M;75XX;NEP
053780008008-10;053780008008;100mN31134E41216;NA;NA;2;38;W;F;3039;EMP
053780008008-10;053780008008;100mN31134E41216;NA;NA;2;40;M;F;4049;NEP
053780008008-11;053780008008;100mN31146E41224;MC;OS;3;65;M;F;6574;EMP
053780008008-11;053780008008;100mN31146E41224;MC;OS;3;67;M;M;6574;EMP
053780008008-11;053780008008;100mN31146E41224;MC;OS;3;78;M;F;75XX;NEP
053780008008-12;053780008008;100mN31125E41192;MC;NA;2;36;M;F;3039;EMP
053780008008-12;053780008008;100mN31125E41192;MC;NA;2;38;M;M;3039;EMP
053780008008-13;053780008008;100mN31134E41216;S;NA;1;68;M;M;6574;EMP
053780008008-14;053780008008;100mN31123E41194;MC;OS;2;77;M;F;75XX;EMP
053780008008-14;053780008008;100mN31123E41194;MC;OS;2;80;M;M;75XX;NEP
053780008008-15;053780008008;100mN31125E41195;MC;NA;2;59;M;M;5064;EMP
053780008008-15;053780008008;100mN31125E41195;MC;NA;2;56;M;F;5064;EMP
053780008008-16;053780008008;100mN31139E41200;S;NA;1;82;D;F;75XX;NEP
053780008008-17;053780008008;100mN31124E41183;S;OS;1;53;W;F;5064;EMP
053780008008-18;053780008008;100mN31138E41215;MC;NA;4;47;M;F;4049;EMP
053780008008-18;053780008008;100mN31138E41215;MC;NA;4;55;M;M;5064;NEP
053780008008-18;053780008008;100mN31138E41215;MC;NA;4;22;S;F;1824;EMP
053780008008-18;053780008008;100mN31138E41215;MC;NA;4;9;S;F;0614;NEP
053780008008-19;053780008008;100mN31125E41194;SF;NA;3;76;W;F;75XX;EMP
053780008008-19;053780008008;100mN31125E41194;SF;NA;3;9;S;M;0614;NEP
053780008008-19;053780008008;100mN31125E41194;SF;NA;3;11;S;F;0614;NEP
053780008008-20;053780008008;100mN31135E41214;MC;MIX;2;73;M;M;6574;NEP
053780008008-20;053780008008;100mN31135E41214;MC;MIX;2;47;M;F;4049;EMP
053780008008-21;053780008008;100mN31127E41167;MC;NA;2;52;M;F;5064;EMP
053780008008-21;053780008008;100mN31127E41167;MC;NA;2;52;M;M;5064;EMP
053780008008-22;053780008008;100mN31134E41203;MC;OS;3;65;M;F;6574;NEP
053780008008-22;053780008008;100mN31134E41203;MC;OS;3;73;M;M;6574;EMP
053780008008-22;053780008008;100mN31134E41203;MC;OS;3;80;W;M;75XX;NEP
053780008008-23;053780008008;100mN31098E41188;SM;NA;2;23;S;M;1824;NEP
053780008008-23;053780008008;100mN31098E41188;SM;NA;2;1;S;F;0003;NEP
053780008008-24;053780008008;100mN31134E41209;S;OS;1;52;S;M;5064;EMP
053780008008-25;053780008008;100mN31139E41212;MC;NA;4;30;M;F;3039;EMP
053780008008-25;053780008008;100mN31139E41212;MC;NA;4;26;M;M;2529;NEP
053780008008-25;053780008008;100mN31139E41212;MC;NA;4;9;S;F;0614;NEP
053780008008-25;053780008008;100mN31139E41212;MC;NA;4;8;S;F;0614;NEP
053780008008-26;053780008008;100mN31125E41185;NA;NA;4;48;M;M;4049;UEP
053780008008-26;053780008008;100mN31125E41185;NA;NA;4;56;M;F;5064;NEP
053780008008-26;053780008008;100mN31125E41185;NA;NA;4;57;W;F;5064;EMP
053780008008-26;053780008008;100mN31125E41185;NA;NA;4;87;S;F;75XX;EMP
