household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
057580016016-0;057580016016;100mN32295E42271;MC;NA;2;57;M;M;5064;EMP
057580016016-0;057580016016;100mN32295E42271;MC;NA;2;52;M;F;5064;EMP
057580016016-1;057580016016;100mN32282E42302;MC;NA;2;22;M;F;1824;EMP
057580016016-1;057580016016;100mN32282E42302;MC;NA;2;22;M;M;1824;EMP
057580016016-2;057580016016;100mN32291E42266;MC;OS;2;66;M;M;6574;NEP
057580016016-2;057580016016;100mN32291E42266;MC;OS;2;65;M;F;6574;NEP
057580016016-3;057580016016;100mN32282E42302;S;NA;1;85;M;F;75XX;NEP
057580016016-4;057580016016;100mN32276E42297;MC;NA;2;23;M;F;1824;EMP
057580016016-4;057580016016;100mN32276E42297;MC;NA;2;26;M;M;2529;EMP
057580016016-5;057580016016;100mN32281E42279;NA;NA;2;63;D;M;5064;NEP
057580016016-5;057580016016;100mN32281E42279;NA;NA;2;34;S;F;3039;NEP
057580016016-6;057580016016;100mN32274E42297;MC;NA;5;37;M;M;3039;EMP
057580016016-6;057580016016;100mN32274E42297;MC;NA;5;36;M;F;3039;EMP
057580016016-6;057580016016;100mN32274E42297;MC;NA;5;19;M;M;1824;EMP
057580016016-6;057580016016;100mN32274E42297;MC;NA;5;13;S;M;0614;NEP
057580016016-6;057580016016;100mN32274E42297;MC;NA;5;9;S;M;0614;NEP
057580016016-7;057580016016;100mN32271E42296;PO;NA;2;21;S;M;1824;EMP
057580016016-7;057580016016;100mN32271E42296;PO;NA;2;30;S;M;3039;NEP
057580016016-8;057580016016;100mN32299E42293;S;NA;1;69;S;F;6574;NEP
057580016016-9;057580016016;100mN32304E42270;MC;NA;2;62;M;M;5064;NEP
057580016016-9;057580016016;100mN32304E42270;MC;NA;2;62;M;F;5064;EMP
057580016016-10;057580016016;100mN32282E42302;S;NA;1;51;S;F;5064;NEP
057580016016-11;057580016016;100mN32288E42293;SF;MIX;3;85;S;M;75XX;EMP
057580016016-11;057580016016;100mN32288E42293;SF;MIX;3;58;D;F;5064;EMP
057580016016-11;057580016016;100mN32288E42293;SF;MIX;3;10;S;F;0614;NEP
057580016016-12;057580016016;100mN32276E42284;MC;NA;3;20;M;M;1824;UEP
