household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
051540044044-0;051540044044;100mN31951E40731;PO;OS;5;68;S;M;6574;EMP
051540044044-0;051540044044;100mN31951E40731;PO;OS;5;77;S;F;75XX;EMP
051540044044-0;051540044044;100mN31951E40731;PO;OS;5;67;M;M;6574;EMP
051540044044-0;051540044044;100mN31951E40731;PO;OS;5;82;S;M;75XX;EMP
051540044044-0;051540044044;100mN31951E40731;PO;OS;5;82;W;F;75XX;EMP
051540044044-1;051540044044;100mN31899E40721;MC;NA;4;47;M;M;4049;EMP
051540044044-1;051540044044;100mN31899E40721;MC;NA;4;48;M;F;4049;EMP
051540044044-1;051540044044;100mN31899E40721;MC;NA;4;11;S;F;0614;NEP
051540044044-1;051540044044;100mN31899E40721;MC;NA;4;27;S;F;2529;NEP
051540044044-2;051540044044;100mN31863E40760;S;OS;1;55;M;F;5064;EMP
051540044044-3;051540044044;100mN31892E40718;SF;NA;2;48;D;F;4049;NEP
051540044044-3;051540044044;100mN31892E40718;SF;NA;2;9;S;M;0614;NEP
051540044044-4;051540044044;100mN31892E40721;SM;NA;4;51;S;M;5064;EMP
051540044044-4;051540044044;100mN31892E40721;SM;NA;4;22;D;F;1824;UEP
051540044044-4;051540044044;100mN31892E40721;SM;NA;4;23;M;M;1824;NEP
051540044044-4;051540044044;100mN31892E40721;SM;NA;4;34;S;F;3039;EMP
051540044044-5;051540044044;100mN31904E40710;MC;NA;5;18;M;M;1824;EMP
051540044044-5;051540044044;100mN31904E40710;MC;NA;5;18;M;F;1824;EMP
051540044044-5;051540044044;100mN31904E40710;MC;NA;5;3;S;M;0305;NEP
051540044044-5;051540044044;100mN31904E40710;MC;NA;5;3;S;M;0305;NEP
051540044044-5;051540044044;100mN31904E40710;MC;NA;5;3;S;F;0305;NEP
051540044044-6;051540044044;100mN31904E40771;MC;NA;6;58;M;M;5064;EMP
051540044044-6;051540044044;100mN31904E40771;MC;NA;6;57;M;F;5064;NEP
051540044044-6;051540044044;100mN31904E40771;MC;NA;6;13;S;F;0614;NEP
051540044044-6;051540044044;100mN31904E40771;MC;NA;6;35;M;M;3039;EMP
051540044044-6;051540044044;100mN31904E40771;MC;NA;6;7;S;F;0614;NEP
051540044044-6;051540044044;100mN31904E40771;MC;NA;6;8;S;M;0614;NEP
051540044044-7;051540044044;100mN31863E40764;MC;NA;4;42;M;F;4049;EMP
051540044044-7;051540044044;100mN31863E40764;MC;NA;4;40;M;M;4049;EMP
051540044044-7;051540044044;100mN31863E40764;MC;NA;4;19;S;M;1824;NEP
051540044044-7;051540044044;100mN31863E40764;MC;NA;4;11;S;F;0614;NEP
051540044044-8;051540044044;100mN31905E40772;S;NA;1;56;S;M;5064;NEP
051540044044-9;051540044044;100mN31906E40769;MC;MIX;3;87;S;F;75XX;EMP
051540044044-9;051540044044;100mN31906E40769;MC;MIX;3;53;M;F;5064;EMP
051540044044-9;051540044044;100mN31906E40769;MC;MIX;3;52;M;M;5064;NEP
051540044044-10;051540044044;100mN31857E40764;PO;NA;6;32;S;F;3039;NEP
051540044044-10;051540044044;100mN31857E40764;PO;NA;6;40;S;F;4049;EMP
051540044044-10;051540044044;100mN31857E40764;PO;NA;6;7;S;M;0614;NEP
051540044044-10;051540044044;100mN31857E40764;PO;NA;6;16;S;M;1517;NEP
051540044044-10;051540044044;100mN31857E40764;PO;NA;6;7;S;M;0614;NEP
051540044044-10;051540044044;100mN31857E40764;PO;NA;6;11;S;F;0614;NEP
051540044044-11;051540044044;100mN31906E40769;MC;NA;2;45;M;F;4049;EMP
051540044044-11;051540044044;100mN31906E40769;MC;NA;2;46;M;M;4049;NEP
051540044044-12;051540044044;100mN31906E40769;MC;NA;4;51;M;F;5064;EMP
051540044044-12;051540044044;100mN31906E40769;MC;NA;4;18;M;M;1824;EMP
051540044044-12;051540044044;100mN31906E40769;MC;NA;4;8;S;M;0614;NEP
051540044044-12;051540044044;100mN31906E40769;MC;NA;4;1;S;F;0003;NEP
051540044044-13;051540044044;100mN31909E40767;MC;MIX;2;69;M;M;6574;EMP
051540044044-13;051540044044;100mN31909E40767;MC;MIX;2;72;S;F;6574;EMP
051540044044-14;051540044044;100mN31906E40769;PO;OS;3;72;S;F;6574;NEP
051540044044-14;051540044044;100mN31906E40769;PO;OS;3;81;S;F;75XX;EMP
051540044044-14;051540044044;100mN31906E40769;PO;OS;3;88;M;F;75XX;UEP
051540044044-15;051540044044;100mN31906E40769;MC;NA;5;45;M;M;4049;EMP
051540044044-15;051540044044;100mN31906E40769;MC;NA;5;46;M;F;4049;EMP
051540044044-15;051540044044;100mN31906E40769;MC;NA;5;2;S;F;0003;NEP
051540044044-15;051540044044;100mN31906E40769;MC;NA;5;6;S;M;0614;NEP
051540044044-15;051540044044;100mN31906E40769;MC;NA;5;8;S;M;0614;NEP
