household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
055580028028-0;055580028028;100mN31824E41546;S;NA;1;44;D;F;4049;EMP
055580028028-1;055580028028;100mN31843E41495;S;NA;1;66;S;F;6574;EMP
055580028028-2;055580028028;100mN31802E41515;MC;MIX;2;68;M;M;6574;EMP
055580028028-2;055580028028;100mN31802E41515;MC;MIX;2;78;M;M;75XX;EMP
055580028028-3;055580028028;100mN31805E41510;MC;NA;3;42;M;F;4049;EMP
055580028028-3;055580028028;100mN31805E41510;MC;NA;3;41;M;M;4049;EMP
055580028028-3;055580028028;100mN31805E41510;MC;NA;3;12;S;F;0614;NEP
055580028028-4;055580028028;100mN31839E41497;SF;NA;3;53;W;F;5064;EMP
055580028028-4;055580028028;100mN31839E41497;SF;NA;3;12;S;F;0614;NEP
055580028028-4;055580028028;100mN31839E41497;SF;NA;3;8;S;M;0614;NEP
055580028028-5;055580028028;100mN31835E41496;NA;OS;4;33;M;F;3039;EMP
055580028028-5;055580028028;100mN31835E41496;NA;OS;4;26;S;M;2529;EMP
055580028028-5;055580028028;100mN31835E41496;NA;OS;4;46;M;F;4049;NEP
055580028028-5;055580028028;100mN31835E41496;NA;OS;4;41;M;F;4049;EMP
055580028028-6;055580028028;100mN31836E41501;S;OS;1;44;D;F;4049;EMP
055580028028-7;055580028028;100mN31825E41548;S;OS;1;26;S;M;2529;NEP
055580028028-8;055580028028;100mN31829E41495;S;NA;1;44;D;M;4049;NEP
055580028028-9;055580028028;100mN31842E41500;S;NA;1;82;S;M;75XX;NEP
055580028028-10;055580028028;100mN31830E41496;MC;NA;4;54;M;M;5064;EMP
055580028028-10;055580028028;100mN31830E41496;MC;NA;4;53;M;F;5064;EMP
055580028028-10;055580028028;100mN31830E41496;MC;NA;4;16;S;M;1517;EMP
055580028028-10;055580028028;100mN31830E41496;MC;NA;4;10;S;F;0614;NEP
055580028028-11;055580028028;100mN31826E41550;MC;NA;5;62;M;M;5064;NEP
055580028028-11;055580028028;100mN31826E41550;MC;NA;5;59;M;F;5064;EMP
055580028028-11;055580028028;100mN31826E41550;MC;NA;5;42;M;F;4049;EMP
055580028028-11;055580028028;100mN31826E41550;MC;NA;5;8;S;M;0614;NEP
055580028028-11;055580028028;100mN31826E41550;MC;NA;5;46;M;F;4049;EMP
055580028028-12;055580028028;100mN31842E41500;PO;MIX;2;70;S;F;6574;NEP
055580028028-12;055580028028;100mN31842E41500;PO;MIX;2;34;D;M;3039;EMP
055580028028-13;055580028028;100mN31830E41548;S;NA;1;20;D;M;1824;EMP
055580028028-14;055580028028;100mN31840E41494;PO;NA;3;20;S;M;1824;NEP
055580028028-14;055580028028;100mN31840E41494;PO;NA;3;18;S;F;1824;EMP
055580028028-14;055580028028;100mN31840E41494;PO;NA;3;2;S;F;0003;NEP
055580028028-15;055580028028;100mN31805E41553;S;OS;1;47;M;M;4049;EMP
055580028028-16;055580028028;100mN31838E41502;MC;MIX;2;82;M;F;75XX;NEP
055580028028-16;055580028028;100mN31838E41502;MC;MIX;2;57;M;M;5064;EMP
055580028028-17;055580028028;100mN31838E41502;S;NA;1;60;S;M;5064;EMP
055580028028-18;055580028028;100mN31831E41547;MC;NA;2;47;M;M;4049;NEP
055580028028-18;055580028028;100mN31831E41547;MC;NA;2;18;M;F;1824;EMP
055580028028-19;055580028028;100mN31831E41547;S;OS;1;32;M;M;3039;NEP
055580028028-20;055580028028;100mN31825E41548;MC;OS;3;71;M;M;6574;EMP
055580028028-20;055580028028;100mN31825E41548;MC;OS;3;70;M;F;6574;EMP
055580028028-20;055580028028;100mN31825E41548;MC;OS;3;68;M;M;6574;NEP
055580028028-21;055580028028;100mN31806E41509;MC;NA;2;28;M;F;2529;NEP
055580028028-21;055580028028;100mN31806E41509;MC;NA;2;27;M;M;2529;EMP
055580028028-22;055580028028;100mN31841E41504;S;OS;1;36;W;M;3039;EMP
055580028028-23;055580028028;100mN31831E41494;PO;NA;3;37;S;M;3039;EMP
055580028028-23;055580028028;100mN31831E41494;PO;NA;3;18;S;F;1824;NEP
055580028028-23;055580028028;100mN31831E41494;PO;NA;3;3;S;M;0305;NEP
055580028028-24;055580028028;100mN31831E41494;MC;NA;6;23;M;F;1824;NEP
055580028028-24;055580028028;100mN31831E41494;MC;NA;6;28;M;M;2529;EMP
055580028028-24;055580028028;100mN31831E41494;MC;NA;6;6;S;M;0614;NEP
055580028028-24;055580028028;100mN31831E41494;MC;NA;6;6;S;F;0614;NEP
055580028028-24;055580028028;100mN31831E41494;MC;NA;6;1;S;M;0003;NEP
055580028028-24;055580028028;100mN31831E41494;MC;NA;6;8;S;M;0614;NEP
055580028028-25;055580028028;100mN31842E41501;NA;NA;2;42;S;M;4049;EMP
055580028028-25;055580028028;100mN31842E41501;NA;NA;2;59;M;M;5064;EMP
055580028028-26;055580028028;100mN31831E41494;MC;NA;3;43;M;M;4049;NEP
055580028028-26;055580028028;100mN31831E41494;MC;NA;3;46;M;F;4049;NEP
055580028028-26;055580028028;100mN31831E41494;MC;NA;3;12;S;M;0614;NEP
055580028028-27;055580028028;100mN31842E41503;S;NA;1;36;M;F;3039;EMP
055580028028-28;055580028028;100mN31843E41500;MC;OS;2;71;M;M;6574;EMP
055580028028-28;055580028028;100mN31843E41500;MC;OS;2;67;M;F;6574;EMP
055580028028-29;055580028028;100mN31829E41545;MC;MIX;5;67;D;F;6574;NEP
055580028028-29;055580028028;100mN31829E41545;MC;MIX;5;50;M;M;5064;EMP
055580028028-29;055580028028;100mN31829E41545;MC;MIX;5;50;M;F;5064;NEP
055580028028-29;055580028028;100mN31829E41545;MC;MIX;5;9;S;M;0614;NEP
055580028028-29;055580028028;100mN31829E41545;MC;MIX;5;0;S;M;0003;NEP
055580028028-30;055580028028;100mN31831E41494;S;NA;1;23;D;F;1824;EMP
055580028028-31;055580028028;100mN31804E41520;MC;MIX;4;88;S;M;75XX;EMP
055580028028-31;055580028028;100mN31804E41520;MC;MIX;4;52;M;M;5064;EMP
055580028028-31;055580028028;100mN31804E41520;MC;MIX;4;51;M;F;5064;EMP
055580028028-31;055580028028;100mN31804E41520;MC;MIX;4;13;S;M;0614;NEP
055580028028-32;055580028028;100mN31829E41545;MC;NA;2;52;M;F;5064;EMP
