household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
059700044044-0;059700044044;100mN30847E41890;S;NA;1;66;S;F;6574;EMP
059700044044-1;059700044044;100mN30831E41907;MC;NA;2;46;M;M;4049;EMP
059700044044-1;059700044044;100mN30831E41907;MC;NA;2;37;M;F;3039;EMP
059700044044-2;059700044044;100mN30787E41844;S;NA;1;69;W;M;6574;EMP
059700044044-3;059700044044;100mN30800E41877;PO;MIX;2;75;S;F;75XX;EMP
059700044044-3;059700044044;100mN30800E41877;PO;MIX;2;36;S;M;3039;NEP
059700044044-4;059700044044;100mN30790E41906;S;NA;1;65;M;M;6574;EMP
059700044044-5;059700044044;100mN30790E41906;S;OS;1;63;W;F;5064;NEP
059700044044-6;059700044044;100mN30790E41906;MC;MIX;2;72;M;F;6574;NEP
059700044044-6;059700044044;100mN30790E41906;MC;MIX;2;38;M;M;3039;EMP
059700044044-7;059700044044;100mN30790E41906;MC;NA;4;53;M;M;5064;NEP
059700044044-7;059700044044;100mN30790E41906;MC;NA;4;53;M;F;5064;EMP
059700044044-7;059700044044;100mN30790E41906;MC;NA;4;33;S;M;3039;EMP
059700044044-7;059700044044;100mN30790E41906;MC;NA;4;1;S;M;0003;NEP
059700044044-8;059700044044;100mN30787E41844;S;NA;1;35;S;F;3039;EMP
059700044044-9;059700044044;100mN30836E41862;MC;NA;4;37;M;M;3039;NEP
059700044044-9;059700044044;100mN30836E41862;MC;NA;4;18;M;F;1824;EMP
059700044044-9;059700044044;100mN30836E41862;MC;NA;4;22;M;F;1824;NEP
059700044044-9;059700044044;100mN30836E41862;MC;NA;4;8;S;M;0614;NEP
059700044044-10;059700044044;100mN30837E41863;MC;MIX;3;65;S;F;6574;EMP
059700044044-10;059700044044;100mN30837E41863;MC;MIX;3;61;M;M;5064;EMP
059700044044-10;059700044044;100mN30837E41863;MC;MIX;3;58;M;F;5064;EMP
059700044044-11;059700044044;100mN30837E41863;S;NA;1;56;M;F;5064;NEP
059700044044-12;059700044044;100mN30837E41863;MC;NA;2;38;M;M;3039;NEP
059700044044-12;059700044044;100mN30837E41863;MC;NA;2;30;M;F;3039;EMP
059700044044-13;059700044044;100mN30827E41866;MC;NA;4;37;M;M;3039;NEP
059700044044-13;059700044044;100mN30827E41866;MC;NA;4;33;M;F;3039;NEP
059700044044-13;059700044044;100mN30827E41866;MC;NA;4;21;S;F;1824;EMP
059700044044-13;059700044044;100mN30827E41866;MC;NA;4;9;S;F;0614;NEP
059700044044-14;059700044044;100mN30821E41865;MC;MIX;2;71;M;F;6574;EMP
059700044044-14;059700044044;100mN30821E41865;MC;MIX;2;52;W;F;5064;EMP
059700044044-15;059700044044;100mN30837E41863;PO;MIX;3;88;M;F;75XX;NEP
059700044044-15;059700044044;100mN30837E41863;PO;MIX;3;20;S;M;1824;EMP
059700044044-15;059700044044;100mN30837E41863;PO;MIX;3;20;S;F;1824;NEP
059700044044-16;059700044044;100mN30839E41865;MC;NA;3;63;M;F;5064;EMP
059700044044-16;059700044044;100mN30839E41865;MC;NA;3;26;W;F;2529;NEP
059700044044-16;059700044044;100mN30839E41865;MC;NA;3;6;S;M;0614;NEP
059700044044-17;059700044044;100mN30846E41887;S;NA;1;56;S;F;5064;NEP
059700044044-18;059700044044;100mN30842E41862;MC;NA;3;63;M;M;5064;EMP
059700044044-18;059700044044;100mN30842E41862;MC;NA;3;26;D;F;2529;NEP
059700044044-18;059700044044;100mN30842E41862;MC;NA;3;9;S;F;0614;NEP
059700044044-19;059700044044;100mN30807E41846;MC;OS;2;78;M;M;75XX;EMP
059700044044-19;059700044044;100mN30807E41846;MC;OS;2;78;M;F;75XX;EMP
059700044044-20;059700044044;100mN30848E41887;MC;NA;4;36;M;M;3039;EMP
059700044044-20;059700044044;100mN30848E41887;MC;NA;4;30;M;F;3039;EMP
059700044044-20;059700044044;100mN30848E41887;MC;NA;4;20;M;F;1824;EMP
059700044044-20;059700044044;100mN30848E41887;MC;NA;4;2;S;F;0003;NEP
059700044044-21;059700044044;100mN30840E41865;NA;NA;4;59;W;F;5064;EMP
059700044044-21;059700044044;100mN30840E41865;NA;NA;4;26;S;M;2529;EMP
059700044044-21;059700044044;100mN30840E41865;NA;NA;4;33;S;M;3039;EMP
059700044044-21;059700044044;100mN30840E41865;NA;NA;4;58;M;M;5064;EMP
059700044044-22;059700044044;100mN30796E41904;PO;OS;2;88;S;F;75XX;EMP
059700044044-22;059700044044;100mN30796E41904;PO;OS;2;33;M;M;3039;EMP
059700044044-23;059700044044;100mN30828E41868;S;NA;1;16;S;F;1517;NEP
059700044044-24;059700044044;100mN30828E41868;MC;NA;2;30;M;M;3039;EMP
059700044044-24;059700044044;100mN30828E41868;MC;NA;2;27;M;F;2529;EMP
059700044044-25;059700044044;100mN30828E41868;MC;NA;4;57;M;M;5064;EMP
059700044044-25;059700044044;100mN30828E41868;MC;NA;4;61;M;F;5064;EMP
059700044044-25;059700044044;100mN30828E41868;MC;NA;4;10;S;M;0614;NEP
059700044044-25;059700044044;100mN30828E41868;MC;NA;4;11;S;F;0614;NEP
059700044044-26;059700044044;100mN30828E41868;S;OS;1;16;S;F;1517;EMP
059700044044-27;059700044044;100mN30827E41919;S;NA;1;58;D;F;5064;NEP
059700044044-28;059700044044;100mN30799E41879;MC;NA;2;28;M;M;2529;EMP
059700044044-28;059700044044;100mN30799E41879;MC;NA;2;27;M;F;2529;EMP
059700044044-29;059700044044;100mN30832E41925;MC;MIX;2;73;M;F;6574;EMP
059700044044-29;059700044044;100mN30832E41925;MC;MIX;2;55;M;M;5064;EMP
059700044044-30;059700044044;100mN30792E41878;MC;MIX;2;89;M;M;75XX;EMP
059700044044-30;059700044044;100mN30792E41878;MC;MIX;2;25;M;M;2529;EMP
059700044044-31;059700044044;100mN30828E41868;MC;NA;5;33;M;M;3039;EMP
059700044044-31;059700044044;100mN30828E41868;MC;NA;5;31;M;F;3039;NEP
059700044044-31;059700044044;100mN30828E41868;MC;NA;5;0;S;M;0003;NEP
059700044044-31;059700044044;100mN30828E41868;MC;NA;5;18;M;F;1824;EMP
059700044044-31;059700044044;100mN30828E41868;MC;NA;5;16;S;M;1517;EMP
059700044044-32;059700044044;100mN30833E41865;MC;NA;2;62;M;F;5064;EMP
059700044044-32;059700044044;100mN30833E41865;MC;NA;2;60;M;M;5064;EMP
