household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
055540040040-0;055540040040;100mN31858E41047;MC;NA;2;53;M;F;5064;EMP
055540040040-0;055540040040;100mN31858E41047;MC;NA;2;55;M;M;5064;EMP
055540040040-1;055540040040;100mN31864E41004;MC;NA;6;51;M;F;5064;EMP
055540040040-1;055540040040;100mN31864E41004;MC;NA;6;56;M;M;5064;EMP
055540040040-1;055540040040;100mN31864E41004;MC;NA;6;20;D;M;1824;EMP
055540040040-1;055540040040;100mN31864E41004;MC;NA;6;13;S;F;0614;NEP
055540040040-1;055540040040;100mN31864E41004;MC;NA;6;12;S;M;0614;NEP
055540040040-1;055540040040;100mN31864E41004;MC;NA;6;13;S;F;0614;NEP
055540040040-2;055540040040;100mN31891E41016;PO;NA;5;43;S;M;4049;EMP
055540040040-2;055540040040;100mN31891E41016;PO;NA;5;37;S;M;3039;EMP
055540040040-2;055540040040;100mN31891E41016;PO;NA;5;20;D;M;1824;EMP
055540040040-2;055540040040;100mN31891E41016;PO;NA;5;26;M;F;2529;EMP
055540040040-2;055540040040;100mN31891E41016;PO;NA;5;9;S;F;0614;NEP
055540040040-3;055540040040;100mN31882E41028;S;NA;1;56;W;F;5064;EMP
055540040040-4;055540040040;100mN31891E41030;MC;NA;2;35;M;M;3039;EMP
055540040040-4;055540040040;100mN31891E41030;MC;NA;2;28;M;F;2529;NEP
055540040040-5;055540040040;100mN31889E41031;S;NA;1;43;S;F;4049;EMP
055540040040-6;055540040040;100mN31863E41047;MC;NA;4;58;M;M;5064;NEP
055540040040-6;055540040040;100mN31863E41047;MC;NA;4;55;M;F;5064;EMP
055540040040-6;055540040040;100mN31863E41047;MC;NA;4;15;S;F;1517;EMP
055540040040-6;055540040040;100mN31863E41047;MC;NA;4;11;S;F;0614;NEP
055540040040-7;055540040040;100mN31862E41047;MC;MIX;5;69;D;M;6574;EMP
055540040040-7;055540040040;100mN31862E41047;MC;MIX;5;47;M;F;4049;NEP
055540040040-7;055540040040;100mN31862E41047;MC;MIX;5;51;M;M;5064;EMP
055540040040-7;055540040040;100mN31862E41047;MC;MIX;5;26;S;M;2529;EMP
055540040040-7;055540040040;100mN31862E41047;MC;MIX;5;2;S;M;0003;NEP
055540040040-8;055540040040;100mN31891E41030;MC;NA;2;53;M;F;5064;NEP
055540040040-8;055540040040;100mN31891E41030;MC;NA;2;57;M;M;5064;EMP
055540040040-9;055540040040;100mN31891E41030;SF;NA;2;52;S;F;5064;NEP
055540040040-9;055540040040;100mN31891E41030;SF;NA;2;15;S;M;1517;EMP
055540040040-10;055540040040;100mN31891E41030;MC;NA;2;18;M;M;1824;EMP
055540040040-10;055540040040;100mN31891E41030;MC;NA;2;18;M;F;1824;NEP
055540040040-11;055540040040;100mN31857E41049;MC;MIX;2;68;M;F;6574;EMP
055540040040-11;055540040040;100mN31857E41049;MC;MIX;2;55;M;F;5064;EMP
055540040040-12;055540040040;100mN31891E41011;S;OS;1;52;M;F;5064;EMP
055540040040-13;055540040040;100mN31889E41033;SF;NA;4;46;D;F;4049;NEP
055540040040-13;055540040040;100mN31889E41033;SF;NA;4;22;M;F;1824;EMP
055540040040-13;055540040040;100mN31889E41033;SF;NA;4;6;S;F;0614;NEP
055540040040-13;055540040040;100mN31889E41033;SF;NA;4;10;S;F;0614;NEP
055540040040-14;055540040040;100mN31891E41030;S;NA;1;38;M;M;3039;EMP
055540040040-15;055540040040;100mN31891E41030;MC;NA;3;26;M;M;2529;EMP
055540040040-15;055540040040;100mN31891E41030;MC;NA;3;25;M;F;2529;NEP
055540040040-15;055540040040;100mN31891E41030;MC;NA;3;6;S;M;0614;NEP
055540040040-16;055540040040;100mN31895E41028;S;NA;1;42;W;F;4049;NEP
055540040040-17;055540040040;100mN31865E41031;PO;NA;4;45;S;M;4049;EMP
055540040040-17;055540040040;100mN31865E41031;PO;NA;4;41;S;F;4049;EMP
055540040040-17;055540040040;100mN31865E41031;PO;NA;4;3;S;M;0305;NEP
055540040040-17;055540040040;100mN31865E41031;PO;NA;4;20;S;M;1824;EMP
055540040040-18;055540040040;100mN31891E41030;MC;NA;2;46;M;M;4049;NEP
055540040040-18;055540040040;100mN31891E41030;MC;NA;2;37;M;F;3039;EMP
055540040040-19;055540040040;100mN31892E41030;MC;NA;2;47;M;M;4049;NEP
055540040040-19;055540040040;100mN31892E41030;MC;NA;2;44;M;F;4049;NEP
055540040040-20;055540040040;100mN31866E41044;MC;OS;4;73;M;F;6574;EMP
055540040040-20;055540040040;100mN31866E41044;MC;OS;4;76;M;M;75XX;EMP
055540040040-20;055540040040;100mN31866E41044;MC;OS;4;79;M;F;75XX;EMP
055540040040-20;055540040040;100mN31866E41044;MC;OS;4;73;D;M;6574;EMP
055540040040-21;055540040040;100mN31891E41030;MC;NA;3;30;M;M;3039;EMP
055540040040-21;055540040040;100mN31891E41030;MC;NA;3;27;M;F;2529;EMP
055540040040-21;055540040040;100mN31891E41030;MC;NA;3;7;S;M;0614;NEP
055540040040-22;055540040040;100mN31853E41048;MC;NA;5;42;M;F;4049;NEP
055540040040-22;055540040040;100mN31853E41048;MC;NA;5;46;M;M;4049;EMP
055540040040-22;055540040040;100mN31853E41048;MC;NA;5;15;S;F;1517;EMP
055540040040-22;055540040040;100mN31853E41048;MC;NA;5;11;S;M;0614;NEP
055540040040-22;055540040040;100mN31853E41048;MC;NA;5;10;S;M;0614;NEP
055540040040-23;055540040040;100mN31865E41043;MC;MIX;2;71;M;F;6574;EMP
055540040040-23;055540040040;100mN31865E41043;MC;MIX;2;45;M;M;4049;EMP
055540040040-24;055540040040;100mN31891E41030;PO;MIX;6;81;S;M;75XX;EMP
055540040040-24;055540040040;100mN31891E41030;PO;MIX;6;26;S;M;2529;EMP
055540040040-24;055540040040;100mN31891E41030;PO;MIX;6;23;S;F;1824;EMP
055540040040-24;055540040040;100mN31891E41030;PO;MIX;6;3;S;F;0305;NEP
055540040040-24;055540040040;100mN31891E41030;PO;MIX;6;1;S;F;0003;NEP
055540040040-24;055540040040;100mN31891E41030;PO;MIX;6;10;S;F;0614;NEP
055540040040-25;055540040040;100mN31889E41032;S;NA;1;88;S;F;75XX;EMP
055540040040-26;055540040040;100mN31891E41032;MC;MIX;3;78;S;F;75XX;NEP
055540040040-26;055540040040;100mN31891E41032;MC;MIX;3;20;M;M;1824;EMP
055540040040-26;055540040040;100mN31891E41032;MC;MIX;3;18;M;F;1824;NEP
055540040040-27;055540040040;100mN31892E41025;S;OS;1;32;M;F;3039;NEP
055540040040-28;055540040040;100mN31892E41025;MC;NA;2;55;M;F;5064;NEP
055540040040-28;055540040040;100mN31892E41025;MC;NA;2;47;M;M;4049;EMP
055540040040-29;055540040040;100mN31862E41045;MC;MIX;3;83;S;F;75XX;EMP
055540040040-29;055540040040;100mN31862E41045;MC;MIX;3;40;M;F;4049;EMP
055540040040-29;055540040040;100mN31862E41045;MC;MIX;3;47;M;M;4049;EMP
055540040040-30;055540040040;100mN31855E41047;PO;MIX;2;68;S;M;6574;NEP
055540040040-30;055540040040;100mN31855E41047;PO;MIX;2;53;M;M;5064;EMP
055540040040-31;055540040040;100mN31891E41032;MC;NA;2;55;M;M;5064;EMP
055540040040-31;055540040040;100mN31891E41032;MC;NA;2;55;M;F;5064;EMP
055540040040-32;055540040040;100mN31858E41050;MC;OS;3;65;M;F;6574;NEP
055540040040-32;055540040040;100mN31858E41050;MC;OS;3;86;M;M;75XX;EMP
055540040040-32;055540040040;100mN31858E41050;MC;OS;3;75;W;F;75XX;EMP
055540040040-33;055540040040;100mN31866E41045;MC;OS;2;67;M;F;6574;EMP
055540040040-33;055540040040;100mN31866E41045;MC;OS;2;68;M;M;6574;NEP
055540040040-34;055540040040;100mN31862E41044;MC;NA;2;36;M;M;3039;NEP
055540040040-34;055540040040;100mN31862E41044;MC;NA;2;40;M;F;4049;NEP
055540040040-35;055540040040;100mN31891E41032;S;NA;1;44;M;M;4049;NEP
055540040040-36;055540040040;100mN31892E41022;PO;MIX;3;77;S;M;75XX;EMP
055540040040-36;055540040040;100mN31892E41022;PO;MIX;3;42;S;F;4049;EMP
055540040040-36;055540040040;100mN31892E41022;PO;MIX;3;43;S;M;4049;EMP
055540040040-37;055540040040;100mN31896E41028;PO;NA;2;62;S;M;5064;EMP
055540040040-37;055540040040;100mN31896E41028;PO;NA;2;61;S;F;5064;EMP
055540040040-38;055540040040;100mN31891E41032;MC;MIX;2;71;M;F;6574;EMP
055540040040-38;055540040040;100mN31891E41032;MC;MIX;2;51;S;M;5064;NEP
055540040040-39;055540040040;100mN31904E40986;S;NA;1;52;S;M;5064;EMP
055540040040-40;055540040040;100mN31891E41032;NA;NA;2;69;M;M;6574;EMP
055540040040-40;055540040040;100mN31891E41032;NA;NA;2;44;D;M;4049;NEP
055540040040-41;055540040040;100mN31895E41030;MC;OS;3;65;M;M;6574;EMP
055540040040-41;055540040040;100mN31895E41030;MC;OS;3;67;M;F;6574;EMP
055540040040-41;055540040040;100mN31895E41030;MC;OS;3;86;D;F;75XX;NEP
055540040040-42;055540040040;100mN31893E41023;S;NA;1;34;M;F;3039;NEP
055540040040-43;055540040040;100mN31887E41030;SF;NA;2;20;S;F;1824;EMP
055540040040-43;055540040040;100mN31887E41030;SF;NA;2;2;S;F;0003;NEP
055540040040-44;055540040040;100mN31863E41053;SF;NA;2;66;S;F;6574;NEP
055540040040-44;055540040040;100mN31863E41053;SF;NA;2;16;S;M;1517;EMP
055540040040-45;055540040040;100mN31855E41048;MC;OS;2;73;M;M;6574;EMP
055540040040-45;055540040040;100mN31855E41048;MC;OS;2;73;M;F;6574;EMP
055540040040-46;055540040040;100mN31887E41030;MC;NA;4;25;M;M;2529;EMP
055540040040-46;055540040040;100mN31887E41030;MC;NA;4;18;M;F;1824;NEP
055540040040-46;055540040040;100mN31887E41030;MC;NA;4;4;S;F;0305;NEP
055540040040-46;055540040040;100mN31887E41030;MC;NA;4;10;S;F;0614;NEP
055540040040-47;055540040040;100mN31854E41049;S;OS;1;41;M;M;4049;EMP
055540040040-48;055540040040;100mN31887E41030;MC;NA;2;37;M;F;3039;NEP
055540040040-48;055540040040;100mN31887E41030;MC;NA;2;34;M;M;3039;EMP
055540040040-49;055540040040;100mN31889E41030;MC;MIX;3;69;W;F;6574;EMP
055540040040-49;055540040040;100mN31889E41030;MC;MIX;3;50;M;M;5064;EMP
055540040040-49;055540040040;100mN31889E41030;MC;MIX;3;45;M;F;4049;NEP
055540040040-50;055540040040;100mN31885E41028;MC;NA;2;63;M;F;5064;NEP
055540040040-50;055540040040;100mN31885E41028;MC;NA;2;27;W;F;2529;NEP
055540040040-51;055540040040;100mN31889E41030;MC;OS;4;84;M;M;75XX;EMP
055540040040-51;055540040040;100mN31889E41030;MC;OS;4;84;M;F;75XX;EMP
055540040040-51;055540040040;100mN31889E41030;MC;OS;4;65;S;M;6574;EMP
055540040040-51;055540040040;100mN31889E41030;MC;OS;4;69;S;M;6574;NEP
055540040040-52;055540040040;100mN31889E41028;S;NA;1;56;S;M;5064;EMP
055540040040-53;055540040040;100mN31892E41031;MC;MIX;2;71;M;M;6574;EMP
055540040040-53;055540040040;100mN31892E41031;MC;MIX;2;59;M;F;5064;NEP
055540040040-54;055540040040;100mN31887E41030;MC;OS;4;71;M;M;6574;EMP
055540040040-54;055540040040;100mN31887E41030;MC;OS;4;69;M;F;6574;EMP
055540040040-54;055540040040;100mN31887E41030;MC;OS;4;70;M;M;6574;NEP
055540040040-54;055540040040;100mN31887E41030;MC;OS;4;66;D;F;6574;EMP
055540040040-55;055540040040;100mN31861E41047;SF;NA;2;34;S;F;3039;NEP
055540040040-55;055540040040;100mN31861E41047;SF;NA;2;18;D;M;1824;EMP
055540040040-56;055540040040;100mN31887E41030;MC;OS;2;87;M;M;75XX;NEP
055540040040-56;055540040040;100mN31887E41030;MC;OS;2;84;M;F;75XX;EMP
055540040040-57;055540040040;100mN31887E41030;MC;NA;2;36;M;M;3039;NEP
055540040040-57;055540040040;100mN31887E41030;MC;NA;2;43;M;F;4049;EMP
055540040040-58;055540040040;100mN31892E41027;MC;OS;4;77;M;F;75XX;EMP
055540040040-58;055540040040;100mN31892E41027;MC;OS;4;89;M;M;75XX;EMP
055540040040-58;055540040040;100mN31892E41027;MC;OS;4;87;W;F;75XX;EMP
055540040040-58;055540040040;100mN31892E41027;MC;OS;4;72;W;F;6574;NEP
055540040040-59;055540040040;100mN31863E41048;S;NA;1;32;W;F;3039;NEP
055540040040-60;055540040040;100mN31887E41030;MC;NA;2;27;M;F;2529;EMP
055540040040-60;055540040040;100mN31887E41030;MC;NA;2;43;M;M;4049;EMP
055540040040-61;055540040040;100mN31896E41030;NA;NA;3;47;D;M;4049;EMP
055540040040-61;055540040040;100mN31896E41030;NA;NA;3;54;M;M;5064;EMP
055540040040-61;055540040040;100mN31896E41030;NA;NA;3;51;W;F;5064;EMP
055540040040-62;055540040040;100mN31868E41044;MC;NA;2;25;M;M;2529;EMP
055540040040-62;055540040040;100mN31868E41044;MC;NA;2;22;M;F;1824;EMP
055540040040-63;055540040040;100mN31897E41035;S;NA;1;43;W;F;4049;EMP
055540040040-64;055540040040;100mN31853E41049;MC;NA;4;54;M;F;5064;EMP
055540040040-64;055540040040;100mN31853E41049;MC;NA;4;55;M;M;5064;EMP
055540040040-64;055540040040;100mN31853E41049;MC;NA;4;19;M;M;1824;EMP
055540040040-64;055540040040;100mN31853E41049;MC;NA;4;13;S;M;0614;NEP
055540040040-65;055540040040;100mN31868E41044;MC;MIX;4;89;M;F;75XX;NEP
055540040040-65;055540040040;100mN31868E41044;MC;MIX;4;34;M;F;3039;NEP
055540040040-65;055540040040;100mN31868E41044;MC;MIX;4;34;M;M;3039;EMP
055540040040-65;055540040040;100mN31868E41044;MC;MIX;4;16;S;M;1517;NEP
055540040040-66;055540040040;100mN31854E41047;MC;NA;3;40;M;M;4049;EMP
055540040040-66;055540040040;100mN31854E41047;MC;NA;3;38;M;F;3039;EMP
055540040040-66;055540040040;100mN31854E41047;MC;NA;3;4;S;M;0305;NEP
055540040040-67;055540040040;100mN31908E40982;S;NA;1;71;D;F;6574;EMP
055540040040-68;055540040040;100mN31885E41021;MC;OS;6;77;M;M;75XX;EMP
055540040040-68;055540040040;100mN31885E41021;MC;OS;6;65;M;F;6574;EMP
055540040040-68;055540040040;100mN31885E41021;MC;OS;6;69;S;M;6574;EMP
055540040040-68;055540040040;100mN31885E41021;MC;OS;6;71;D;F;6574;EMP
055540040040-68;055540040040;100mN31885E41021;MC;OS;6;68;M;F;6574;EMP
055540040040-68;055540040040;100mN31885E41021;MC;OS;6;65;M;F;6574;EMP
055540040040-69;055540040040;100mN31891E41029;NA;MIX;6;76;M;M;75XX;NEP
055540040040-69;055540040040;100mN31891E41029;NA;MIX;6;22;M;F;1824;EMP
055540040040-69;055540040040;100mN31891E41029;NA;MIX;6;68;W;F;6574;EMP
055540040040-69;055540040040;100mN31891E41029;NA;MIX;6;46;M;M;4049;EMP
055540040040-69;055540040040;100mN31891E41029;NA;MIX;6;38;M;M;3039;NEP
055540040040-69;055540040040;100mN31891E41029;NA;MIX;6;18;M;M;1824;NEP
055540040040-70;055540040040;100mN31894E41026;SF;NA;2;60;S;F;5064;EMP
055540040040-70;055540040040;100mN31894E41026;SF;NA;2;42;W;F;4049;EMP
055540040040-71;055540040040;100mN31895E41013;MC;NA;2;28;M;M;2529;EMP
055540040040-71;055540040040;100mN31895E41013;MC;NA;2;37;M;F;3039;EMP
055540040040-72;055540040040;100mN31891E41027;S;NA;1;56;S;F;5064;EMP
055540040040-73;055540040040;100mN31888E41016;MC;NA;3;61;M;F;5064;EMP
055540040040-73;055540040040;100mN31888E41016;MC;NA;3;62;M;M;5064;EMP
055540040040-73;055540040040;100mN31888E41016;MC;NA;3;46;S;F;4049;EMP
055540040040-74;055540040040;100mN31896E41029;PO;NA;2;56;S;M;5064;EMP
055540040040-74;055540040040;100mN31896E41029;PO;NA;2;54;S;M;5064;EMP
055540040040-75;055540040040;100mN31855E41047;PO;NA;4;57;S;M;5064;EMP
055540040040-75;055540040040;100mN31855E41047;PO;NA;4;55;S;F;5064;EMP
055540040040-75;055540040040;100mN31855E41047;PO;NA;4;10;S;M;0614;NEP
055540040040-75;055540040040;100mN31855E41047;PO;NA;4;30;D;F;3039;EMP
055540040040-76;055540040040;100mN31891E41029;S;OS;1;70;M;F;6574;EMP
055540040040-77;055540040040;100mN31891E41029;SF;NA;4;33;S;F;3039;EMP
055540040040-77;055540040040;100mN31891E41029;SF;NA;4;18;M;M;1824;NEP
055540040040-77;055540040040;100mN31891E41029;SF;NA;4;1;S;M;0003;NEP
055540040040-77;055540040040;100mN31891E41029;SF;NA;4;16;S;M;1517;NEP
055540040040-78;055540040040;100mN31891E41029;MC;NA;2;59;M;M;5064;NEP
055540040040-78;055540040040;100mN31891E41029;MC;NA;2;54;M;F;5064;EMP
055540040040-79;055540040040;100mN31883E41029;S;NA;1;44;M;M;4049;EMP
055540040040-80;055540040040;100mN31896E41030;MC;NA;2;53;M;M;5064;EMP
055540040040-80;055540040040;100mN31896E41030;MC;NA;2;53;M;F;5064;NEP
055540040040-81;055540040040;100mN31883E41007;MC;NA;4;38;M;F;3039;NEP
055540040040-81;055540040040;100mN31883E41007;MC;NA;4;34;M;M;3039;EMP
055540040040-81;055540040040;100mN31883E41007;MC;NA;4;23;M;M;1824;NEP
055540040040-81;055540040040;100mN31883E41007;MC;NA;4;20;S;F;1824;EMP
055540040040-82;055540040040;100mN31889E41026;MC;OS;2;78;M;M;75XX;EMP
055540040040-82;055540040040;100mN31889E41026;MC;OS;2;71;M;F;6574;EMP
055540040040-83;055540040040;100mN31891E41029;MC;MIX;4;87;W;F;75XX;EMP
055540040040-83;055540040040;100mN31891E41029;MC;MIX;4;19;M;F;1824;EMP
055540040040-83;055540040040;100mN31891E41029;MC;MIX;4;28;M;M;2529;EMP
055540040040-83;055540040040;100mN31891E41029;MC;MIX;4;3;S;M;0305;NEP
055540040040-84;055540040040;100mN31864E41047;SF;NA;3;62;W;F;5064;EMP
055540040040-84;055540040040;100mN31864E41047;SF;NA;3;3;S;F;0305;NEP
055540040040-84;055540040040;100mN31864E41047;SF;NA;3;16;S;F;1517;EMP
055540040040-85;055540040040;100mN31889E41031;MC;NA;3;40;M;F;4049;EMP
055540040040-85;055540040040;100mN31889E41031;MC;NA;3;43;M;M;4049;EMP
055540040040-85;055540040040;100mN31889E41031;MC;NA;3;22;D;M;1824;EMP
055540040040-86;055540040040;100mN31891E41029;MC;OS;3;81;M;F;75XX;EMP
055540040040-86;055540040040;100mN31891E41029;MC;OS;3;72;M;M;6574;EMP
055540040040-86;055540040040;100mN31891E41029;MC;OS;3;88;S;F;75XX;EMP
055540040040-87;055540040040;100mN31891E41029;SF;NA;2;61;S;F;5064;EMP
055540040040-87;055540040040;100mN31891E41029;SF;NA;2;41;S;M;4049;EMP
055540040040-88;055540040040;100mN31889E41034;SF;NA;3;57;S;F;5064;EMP
055540040040-88;055540040040;100mN31889E41034;SF;NA;3;36;S;M;3039;EMP
055540040040-88;055540040040;100mN31889E41034;SF;NA;3;7;S;F;0614;NEP
