household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
059620048048-0;059620048048;100mN31315E41716;S;NA;1;28;S;M;2529;UEP
059620048048-1;059620048048;100mN31321E41652;S;NA;1;23;S;F;1824;NEP
059620048048-2;059620048048;100mN31321E41652;MC;NA;2;60;M;F;5064;EMP
059620048048-2;059620048048;100mN31321E41652;MC;NA;2;77;W;F;75XX;EMP
059620048048-3;059620048048;100mN31329E41670;S;OS;1;43;M;F;4049;NEP
059620048048-4;059620048048;100mN31319E41653;MC;NA;2;58;M;F;5064;NEP
059620048048-4;059620048048;100mN31319E41653;MC;NA;2;59;M;M;5064;NEP
059620048048-5;059620048048;100mN31321E41652;MC;NA;2;59;M;M;5064;EMP
059620048048-5;059620048048;100mN31321E41652;MC;NA;2;59;M;F;5064;NEP
059620048048-6;059620048048;100mN31321E41652;MC;NA;5;20;M;F;1824;NEP
059620048048-6;059620048048;100mN31321E41652;MC;NA;5;21;M;M;1824;EMP
059620048048-6;059620048048;100mN31321E41652;MC;NA;5;0;S;F;0003;NEP
059620048048-6;059620048048;100mN31321E41652;MC;NA;5;0;S;M;0003;NEP
059620048048-6;059620048048;100mN31321E41652;MC;NA;5;3;S;M;0305;NEP
059620048048-7;059620048048;100mN31321E41652;MC;NA;2;43;M;F;4049;NEP
059620048048-7;059620048048;100mN31321E41652;MC;NA;2;51;M;M;5064;EMP
059620048048-8;059620048048;100mN31321E41652;MC;OS;5;88;M;M;75XX;NEP
059620048048-8;059620048048;100mN31321E41652;MC;OS;5;85;M;F;75XX;EMP
059620048048-8;059620048048;100mN31321E41652;MC;OS;5;69;W;F;6574;NEP
059620048048-8;059620048048;100mN31321E41652;MC;OS;5;87;M;F;75XX;NEP
059620048048-8;059620048048;100mN31321E41652;MC;OS;5;81;M;M;75XX;EMP
059620048048-9;059620048048;100mN31330E41672;MC;MIX;4;71;W;F;6574;EMP
059620048048-9;059620048048;100mN31330E41672;MC;MIX;4;43;M;F;4049;EMP
059620048048-9;059620048048;100mN31330E41672;MC;MIX;4;48;M;M;4049;EMP
059620048048-9;059620048048;100mN31330E41672;MC;MIX;4;3;S;M;0305;NEP
059620048048-10;059620048048;100mN31325E41653;MC;NA;2;55;M;F;5064;NEP
059620048048-10;059620048048;100mN31325E41653;MC;NA;2;59;M;M;5064;NEP
