household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
055540004004-0;055540004004;100mN32240E41161;S;NA;1;87;S;F;75XX;EMP
055540004004-1;055540004004;100mN32215E41132;SM;NA;6;22;S;M;1824;EMP
055540004004-1;055540004004;100mN32215E41132;SM;NA;6;4;S;F;0305;NEP
055540004004-1;055540004004;100mN32215E41132;SM;NA;6;4;S;M;0305;NEP
055540004004-1;055540004004;100mN32215E41132;SM;NA;6;7;S;M;0614;NEP
055540004004-1;055540004004;100mN32215E41132;SM;NA;6;6;S;F;0614;NEP
055540004004-1;055540004004;100mN32215E41132;SM;NA;6;2;S;M;0003;NEP
055540004004-2;055540004004;100mN32289E41099;MC;NA;2;48;M;F;4049;EMP
055540004004-2;055540004004;100mN32289E41099;MC;NA;2;56;M;M;5064;EMP
055540004004-3;055540004004;100mN32239E41133;MC;NA;5;40;M;F;4049;EMP
055540004004-3;055540004004;100mN32239E41133;MC;NA;5;41;M;M;4049;EMP
055540004004-3;055540004004;100mN32239E41133;MC;NA;5;23;M;F;1824;EMP
055540004004-3;055540004004;100mN32239E41133;MC;NA;5;3;S;M;0305;NEP
055540004004-3;055540004004;100mN32239E41133;MC;NA;5;19;S;M;1824;NEP
055540004004-4;055540004004;100mN32294E41104;MC;NA;5;55;M;F;5064;EMP
055540004004-4;055540004004;100mN32294E41104;MC;NA;5;57;M;M;5064;EMP
055540004004-4;055540004004;100mN32294E41104;MC;NA;5;11;S;F;0614;NEP
055540004004-4;055540004004;100mN32294E41104;MC;NA;5;38;M;F;3039;NEP
055540004004-4;055540004004;100mN32294E41104;MC;NA;5;16;S;M;1517;EMP
055540004004-5;055540004004;100mN32286E41098;MC;OS;2;76;M;F;75XX;EMP
055540004004-5;055540004004;100mN32286E41098;MC;OS;2;76;M;M;75XX;NEP
055540004004-6;055540004004;100mN32243E41153;MC;NA;2;63;M;M;5064;EMP
055540004004-6;055540004004;100mN32243E41153;MC;NA;2;61;M;F;5064;EMP
055540004004-7;055540004004;100mN32236E41152;MC;OS;4;71;M;F;6574;EMP
055540004004-7;055540004004;100mN32236E41152;MC;OS;4;69;M;M;6574;EMP
055540004004-7;055540004004;100mN32236E41152;MC;OS;4;72;S;M;6574;EMP
055540004004-7;055540004004;100mN32236E41152;MC;OS;4;79;M;F;75XX;NEP
055540004004-8;055540004004;100mN32227E41157;MC;NA;3;47;M;M;4049;EMP
055540004004-8;055540004004;100mN32227E41157;MC;NA;3;46;M;F;4049;EMP
055540004004-8;055540004004;100mN32227E41157;MC;NA;3;3;S;M;0305;NEP
055540004004-9;055540004004;100mN32219E41159;MC;NA;2;36;M;F;3039;EMP
055540004004-9;055540004004;100mN32219E41159;MC;NA;2;37;M;M;3039;EMP
055540004004-10;055540004004;100mN32235E41154;MC;NA;2;63;M;F;5064;NEP
055540004004-10;055540004004;100mN32235E41154;MC;NA;2;16;S;M;1517;EMP
055540004004-11;055540004004;100mN32235E41154;MC;NA;2;33;M;F;3039;NEP
055540004004-11;055540004004;100mN32235E41154;MC;NA;2;30;M;M;3039;EMP
055540004004-12;055540004004;100mN32217E41136;S;NA;1;38;D;M;3039;NEP
055540004004-13;055540004004;100mN32242E41139;SF;NA;6;65;W;F;6574;NEP
055540004004-13;055540004004;100mN32242E41139;SF;NA;6;13;S;F;0614;NEP
055540004004-13;055540004004;100mN32242E41139;SF;NA;6;0;S;M;0003;NEP
055540004004-13;055540004004;100mN32242E41139;SF;NA;6;41;M;M;4049;EMP
055540004004-13;055540004004;100mN32242E41139;SF;NA;6;16;S;M;1517;EMP
055540004004-13;055540004004;100mN32242E41139;SF;NA;6;4;S;M;0305;NEP
055540004004-14;055540004004;100mN32221E41158;MC;NA;3;42;M;M;4049;EMP
055540004004-14;055540004004;100mN32221E41158;MC;NA;3;42;M;F;4049;NEP
055540004004-14;055540004004;100mN32221E41158;MC;NA;3;18;M;M;1824;EMP
055540004004-15;055540004004;100mN32237E41149;MC;OS;3;82;M;M;75XX;EMP
055540004004-15;055540004004;100mN32237E41149;MC;OS;3;73;M;F;6574;EMP
055540004004-15;055540004004;100mN32237E41149;MC;OS;3;66;S;F;6574;NEP
055540004004-16;055540004004;100mN32219E41164;MC;OS;2;73;M;F;6574;NEP
055540004004-16;055540004004;100mN32219E41164;MC;OS;2;85;M;M;75XX;EMP
055540004004-17;055540004004;100mN32227E41092;S;NA;1;40;M;M;4049;NEP
055540004004-18;055540004004;100mN32221E41158;MC;MIX;2;75;M;M;75XX;EMP
055540004004-18;055540004004;100mN32221E41158;MC;MIX;2;8;S;F;0614;NEP
055540004004-19;055540004004;100mN32225E41098;MC;NA;4;53;M;M;5064;EMP
055540004004-19;055540004004;100mN32225E41098;MC;NA;4;51;M;F;5064;EMP
055540004004-19;055540004004;100mN32225E41098;MC;NA;4;10;S;M;0614;NEP
055540004004-19;055540004004;100mN32225E41098;MC;NA;4;1;S;M;0003;NEP
055540004004-20;055540004004;100mN32240E41159;MC;NA;3;60;M;M;5064;EMP
055540004004-20;055540004004;100mN32240E41159;MC;NA;3;53;M;F;5064;NEP
055540004004-20;055540004004;100mN32240E41159;MC;NA;3;0;S;F;0003;NEP
055540004004-21;055540004004;100mN32233E41156;S;OS;1;88;M;M;75XX;EMP
055540004004-22;055540004004;100mN32234E41158;SF;NA;5;44;W;F;4049;EMP
055540004004-22;055540004004;100mN32234E41158;SF;NA;5;2;S;F;0003;NEP
055540004004-22;055540004004;100mN32234E41158;SF;NA;5;2;S;M;0003;NEP
055540004004-22;055540004004;100mN32234E41158;SF;NA;5;7;S;F;0614;NEP
055540004004-22;055540004004;100mN32234E41158;SF;NA;5;27;M;M;2529;EMP
055540004004-23;055540004004;100mN32221E41158;SF;NA;3;86;S;F;75XX;NEP
055540004004-23;055540004004;100mN32221E41158;SF;NA;3;8;S;M;0614;NEP
055540004004-23;055540004004;100mN32221E41158;SF;NA;3;15;S;M;1517;NEP
055540004004-24;055540004004;100mN32228E41148;SF;NA;3;42;D;F;4049;EMP
055540004004-24;055540004004;100mN32228E41148;SF;NA;3;22;S;M;1824;NEP
055540004004-24;055540004004;100mN32228E41148;SF;NA;3;10;S;M;0614;NEP
055540004004-25;055540004004;100mN32230E41148;MC;NA;6;25;M;M;2529;EMP
055540004004-25;055540004004;100mN32230E41148;MC;NA;6;23;M;F;1824;EMP
055540004004-25;055540004004;100mN32230E41148;MC;NA;6;3;S;F;0305;NEP
055540004004-25;055540004004;100mN32230E41148;MC;NA;6;7;S;F;0614;NEP
055540004004-25;055540004004;100mN32230E41148;MC;NA;6;7;S;F;0614;NEP
055540004004-25;055540004004;100mN32230E41148;MC;NA;6;7;S;M;0614;NEP
055540004004-26;055540004004;100mN32289E41098;MC;NA;2;36;M;M;3039;NEP
055540004004-26;055540004004;100mN32289E41098;MC;NA;2;36;M;F;3039;NEP
055540004004-27;055540004004;100mN32289E41098;MC;NA;2;33;M;M;3039;EMP
055540004004-27;055540004004;100mN32289E41098;MC;NA;2;30;M;F;3039;NEP
055540004004-28;055540004004;100mN32218E41163;MC;NA;3;45;M;F;4049;EMP
055540004004-28;055540004004;100mN32218E41163;MC;NA;3;47;M;M;4049;EMP
055540004004-28;055540004004;100mN32218E41163;MC;NA;3;2;S;M;0003;NEP
055540004004-29;055540004004;100mN32289E41098;MC;NA;3;57;M;M;5064;EMP
055540004004-29;055540004004;100mN32289E41098;MC;NA;3;57;M;F;5064;EMP
055540004004-29;055540004004;100mN32289E41098;MC;NA;3;12;S;F;0614;NEP
055540004004-30;055540004004;100mN32278E41093;MC;NA;3;56;M;M;5064;EMP
055540004004-30;055540004004;100mN32278E41093;MC;NA;3;47;M;F;4049;EMP
055540004004-30;055540004004;100mN32278E41093;MC;NA;3;16;S;F;1517;EMP
055540004004-31;055540004004;100mN32219E41130;MC;NA;4;59;M;F;5064;EMP
055540004004-31;055540004004;100mN32219E41130;MC;NA;4;57;M;M;5064;EMP
055540004004-31;055540004004;100mN32219E41130;MC;NA;4;3;S;M;0305;NEP
055540004004-31;055540004004;100mN32219E41130;MC;NA;4;8;S;F;0614;NEP
055540004004-32;055540004004;100mN32228E41161;SF;NA;4;70;W;F;6574;EMP
055540004004-32;055540004004;100mN32228E41161;SF;NA;4;16;S;F;1517;NEP
055540004004-32;055540004004;100mN32228E41161;SF;NA;4;3;S;F;0305;NEP
055540004004-32;055540004004;100mN32228E41161;SF;NA;4;18;W;F;1824;NEP
055540004004-33;055540004004;100mN32221E41095;MC;NA;2;26;M;M;2529;NEP
055540004004-33;055540004004;100mN32221E41095;MC;NA;2;18;M;F;1824;NEP
055540004004-34;055540004004;100mN32225E41158;MC;NA;5;47;M;M;4049;NEP
055540004004-34;055540004004;100mN32225E41158;MC;NA;5;44;M;F;4049;NEP
055540004004-34;055540004004;100mN32225E41158;MC;NA;5;0;S;F;0003;NEP
055540004004-34;055540004004;100mN32225E41158;MC;NA;5;10;S;M;0614;NEP
055540004004-34;055540004004;100mN32225E41158;MC;NA;5;12;S;M;0614;NEP
055540004004-35;055540004004;100mN32246E41143;S;NA;1;33;S;F;3039;EMP
055540004004-36;055540004004;100mN32218E41138;SF;NA;4;48;D;F;4049;NEP
055540004004-36;055540004004;100mN32218E41138;SF;NA;4;28;M;F;2529;EMP
055540004004-36;055540004004;100mN32218E41138;SF;NA;4;6;S;F;0614;NEP
055540004004-36;055540004004;100mN32218E41138;SF;NA;4;9;S;M;0614;NEP
055540004004-37;055540004004;100mN32290E41089;MC;NA;4;25;M;F;2529;EMP
055540004004-37;055540004004;100mN32290E41089;MC;NA;4;25;M;M;2529;EMP
055540004004-37;055540004004;100mN32290E41089;MC;NA;4;6;S;F;0614;NEP
055540004004-37;055540004004;100mN32290E41089;MC;NA;4;6;S;M;0614;NEP
055540004004-38;055540004004;100mN32229E41158;MC;OS;4;68;M;M;6574;EMP
055540004004-38;055540004004;100mN32229E41158;MC;OS;4;65;M;F;6574;EMP
055540004004-38;055540004004;100mN32229E41158;MC;OS;4;70;W;F;6574;NEP
055540004004-38;055540004004;100mN32229E41158;MC;OS;4;65;S;M;6574;EMP
055540004004-39;055540004004;100mN32239E41168;PO;NA;4;34;S;M;3039;EMP
055540004004-39;055540004004;100mN32239E41168;PO;NA;4;36;S;M;3039;EMP
055540004004-39;055540004004;100mN32239E41168;PO;NA;4;11;S;F;0614;NEP
055540004004-39;055540004004;100mN32239E41168;PO;NA;4;12;S;M;0614;NEP
055540004004-40;055540004004;100mN32235E41150;S;NA;1;61;M;M;5064;NEP
055540004004-41;055540004004;100mN32232E41149;MC;MIX;2;70;M;F;6574;NEP
055540004004-41;055540004004;100mN32232E41149;MC;MIX;2;48;W;F;4049;EMP
055540004004-42;055540004004;100mN32226E41157;S;NA;1;46;S;M;4049;NEP
055540004004-43;055540004004;100mN32222E41093;MC;NA;4;31;M;F;3039;EMP
055540004004-43;055540004004;100mN32222E41093;MC;NA;4;33;M;M;3039;EMP
055540004004-43;055540004004;100mN32222E41093;MC;NA;4;2;S;M;0003;NEP
055540004004-43;055540004004;100mN32222E41093;MC;NA;4;7;S;F;0614;NEP
055540004004-44;055540004004;100mN32225E41102;MC;NA;4;41;M;M;4049;EMP
055540004004-44;055540004004;100mN32225E41102;MC;NA;4;40;M;F;4049;EMP
055540004004-44;055540004004;100mN32225E41102;MC;NA;4;7;S;M;0614;NEP
055540004004-44;055540004004;100mN32225E41102;MC;NA;4;15;S;F;1517;EMP
055540004004-45;055540004004;100mN32230E41168;S;NA;1;50;M;M;5064;EMP
055540004004-46;055540004004;100mN32218E41138;S;NA;1;62;M;M;5064;NEP
055540004004-47;055540004004;100mN32218E41138;S;NA;1;51;M;F;5064;NEP
055540004004-48;055540004004;100mN32219E41160;SF;NA;2;82;D;F;75XX;EMP
055540004004-48;055540004004;100mN32219E41160;SF;NA;2;10;S;M;0614;NEP
055540004004-49;055540004004;100mN32226E41140;MC;NA;2;23;M;M;1824;EMP
055540004004-49;055540004004;100mN32226E41140;MC;NA;2;18;M;F;1824;NEP
055540004004-50;055540004004;100mN32221E41137;S;NA;1;61;M;M;5064;EMP
055540004004-51;055540004004;100mN32225E41165;MC;NA;2;22;M;F;1824;EMP
055540004004-51;055540004004;100mN32225E41165;MC;NA;2;27;M;M;2529;EMP
055540004004-52;055540004004;100mN32231E41160;PO;NA;2;35;S;M;3039;EMP
055540004004-52;055540004004;100mN32231E41160;PO;NA;2;36;S;F;3039;NEP
055540004004-53;055540004004;100mN32241E41163;MC;MIX;3;68;S;F;6574;NEP
055540004004-53;055540004004;100mN32241E41163;MC;MIX;3;45;M;F;4049;EMP
055540004004-53;055540004004;100mN32241E41163;MC;MIX;3;47;M;M;4049;NEP
