household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
053580024024-0;053580024024;100mN30980E40605;MC;NA;2;36;M;M;3039;EMP
053580024024-0;053580024024;100mN30980E40605;MC;NA;2;34;M;F;3039;NEP
053580024024-1;053580024024;100mN30960E40687;NA;NA;2;25;S;M;2529;EMP
053580024024-1;053580024024;100mN30960E40687;NA;NA;2;42;M;F;4049;EMP
053580024024-2;053580024024;100mN30980E40605;MC;NA;4;25;M;F;2529;EMP
053580024024-2;053580024024;100mN30980E40605;MC;NA;4;32;M;M;3039;EMP
053580024024-2;053580024024;100mN30980E40605;MC;NA;4;7;S;F;0614;NEP
053580024024-2;053580024024;100mN30980E40605;MC;NA;4;4;S;M;0305;NEP
053580024024-3;053580024024;100mN30965E40682;NA;OS;3;89;M;F;75XX;EMP
053580024024-3;053580024024;100mN30965E40682;NA;OS;3;54;M;M;5064;EMP
053580024024-3;053580024024;100mN30965E40682;NA;OS;3;62;S;M;5064;EMP
053580024024-4;053580024024;100mN30980E40605;MC;NA;4;33;M;F;3039;NEP
053580024024-4;053580024024;100mN30980E40605;MC;NA;4;42;M;M;4049;EMP
053580024024-4;053580024024;100mN30980E40605;MC;NA;4;18;D;F;1824;EMP
053580024024-4;053580024024;100mN30980E40605;MC;NA;4;0;S;M;0003;NEP
053580024024-5;053580024024;100mN30980E40605;S;NA;1;73;M;F;6574;EMP
053580024024-6;053580024024;100mN30980E40605;PO;NA;3;20;S;M;1824;NEP
053580024024-6;053580024024;100mN30980E40605;PO;NA;3;18;S;F;1824;NEP
053580024024-6;053580024024;100mN30980E40605;PO;NA;3;4;S;M;0305;NEP
053580024024-7;053580024024;100mN30937E40650;MC;OS;4;65;M;M;6574;NEP
053580024024-7;053580024024;100mN30937E40650;MC;OS;4;72;M;F;6574;NEP
053580024024-7;053580024024;100mN30937E40650;MC;OS;4;76;S;M;75XX;EMP
053580024024-7;053580024024;100mN30937E40650;MC;OS;4;87;S;F;75XX;NEP
053580024024-8;053580024024;100mN30974E40620;S;OS;1;36;M;F;3039;EMP
053580024024-9;053580024024;100mN30960E40663;MC;OS;2;73;M;F;6574;NEP
053580024024-9;053580024024;100mN30960E40663;MC;OS;2;70;M;M;6574;EMP
