household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
053740004004-0;053740004004;100mN31061E41596;MC;NA;4;26;M;M;2529;NEP
053740004004-0;053740004004;100mN31061E41596;MC;NA;4;26;M;F;2529;NEP
053740004004-0;053740004004;100mN31061E41596;MC;NA;4;9;S;F;0614;NEP
053740004004-0;053740004004;100mN31061E41596;MC;NA;4;9;S;F;0614;NEP
053740004004-1;053740004004;100mN31044E41556;S;NA;1;46;S;F;4049;EMP
053740004004-2;053740004004;100mN31044E41559;S;NA;1;50;M;F;5064;EMP
053740004004-3;053740004004;100mN31029E41558;MC;NA;2;54;M;M;5064;EMP
053740004004-3;053740004004;100mN31029E41558;MC;NA;2;45;M;F;4049;NEP
053740004004-4;053740004004;100mN31045E41563;S;NA;1;66;S;F;6574;NEP
053740004004-5;053740004004;100mN31042E41569;S;NA;1;31;D;F;3039;EMP
053740004004-6;053740004004;100mN31051E41561;MC;NA;4;51;M;M;5064;EMP
053740004004-6;053740004004;100mN31051E41561;MC;NA;4;50;M;F;5064;EMP
053740004004-6;053740004004;100mN31051E41561;MC;NA;4;33;D;M;3039;EMP
053740004004-6;053740004004;100mN31051E41561;MC;NA;4;4;S;M;0305;NEP
053740004004-7;053740004004;100mN31050E41610;SF;NA;3;76;W;F;75XX;EMP
053740004004-7;053740004004;100mN31050E41610;SF;NA;3;11;S;M;0614;NEP
053740004004-7;053740004004;100mN31050E41610;SF;NA;3;12;S;F;0614;NEP
053740004004-8;053740004004;100mN31022E41566;SF;NA;2;25;S;F;2529;EMP
053740004004-8;053740004004;100mN31022E41566;SF;NA;2;10;S;F;0614;NEP
053740004004-9;053740004004;100mN31038E41555;MC;NA;2;32;M;M;3039;EMP
053740004004-9;053740004004;100mN31038E41555;MC;NA;2;23;M;F;1824;NEP
053740004004-10;053740004004;100mN31029E41559;SF;NA;3;63;D;F;5064;UEP
053740004004-10;053740004004;100mN31029E41559;SF;NA;3;45;S;M;4049;NEP
053740004004-10;053740004004;100mN31029E41559;SF;NA;3;8;S;F;0614;NEP
053740004004-11;053740004004;100mN31046E41573;S;OS;1;21;S;M;1824;NEP
053740004004-12;053740004004;100mN31053E41560;MC;NA;3;58;M;M;5064;EMP
053740004004-12;053740004004;100mN31053E41560;MC;NA;3;52;M;F;5064;NEP
053740004004-12;053740004004;100mN31053E41560;MC;NA;3;13;S;M;0614;NEP
053740004004-13;053740004004;100mN31033E41553;MC;NA;6;45;M;F;4049;EMP
053740004004-13;053740004004;100mN31033E41553;MC;NA;6;38;M;M;3039;EMP
053740004004-13;053740004004;100mN31033E41553;MC;NA;6;6;S;M;0614;NEP
053740004004-13;053740004004;100mN31033E41553;MC;NA;6;15;S;M;1517;NEP
053740004004-13;053740004004;100mN31033E41553;MC;NA;6;16;S;M;1517;NEP
053740004004-13;053740004004;100mN31033E41553;MC;NA;6;6;S;M;0614;NEP
053740004004-14;053740004004;100mN31043E41568;S;OS;1;27;M;M;2529;NEP
053740004004-15;053740004004;100mN31023E41566;MC;MIX;2;73;M;F;6574;NEP
053740004004-15;053740004004;100mN31023E41566;MC;MIX;2;59;M;M;5064;EMP
053740004004-16;053740004004;100mN31023E41566;S;OS;1;20;M;F;1824;NEP
