household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
059740012012-0;059740012012;100mN31567E41792;SF;NA;4;43;W;F;4049;NEP
059740012012-0;059740012012;100mN31567E41792;SF;NA;4;1;S;M;0003;NEP
059740012012-0;059740012012;100mN31567E41792;SF;NA;4;13;S;M;0614;NEP
059740012012-0;059740012012;100mN31567E41792;SF;NA;4;11;S;F;0614;NEP
059740012012-1;059740012012;100mN31598E41830;MC;OS;2;83;M;M;75XX;NEP
059740012012-1;059740012012;100mN31598E41830;MC;OS;2;81;M;F;75XX;NEP
059740012012-2;059740012012;100mN31560E41820;MC;NA;6;61;M;F;5064;NEP
059740012012-2;059740012012;100mN31560E41820;MC;NA;6;8;S;F;0614;NEP
059740012012-2;059740012012;100mN31560E41820;MC;NA;6;12;S;F;0614;NEP
059740012012-2;059740012012;100mN31560E41820;MC;NA;6;43;M;F;4049;EMP
059740012012-2;059740012012;100mN31560E41820;MC;NA;6;42;M;M;4049;EMP
059740012012-2;059740012012;100mN31560E41820;MC;NA;6;16;S;M;1517;EMP
059740012012-3;059740012012;100mN31543E41802;SF;NA;2;55;W;F;5064;EMP
059740012012-3;059740012012;100mN31543E41802;SF;NA;2;13;S;M;0614;NEP
059740012012-4;059740012012;100mN31564E41839;MC;NA;2;52;M;M;5064;EMP
059740012012-4;059740012012;100mN31564E41839;MC;NA;2;52;M;F;5064;EMP
059740012012-5;059740012012;100mN31544E41803;SF;NA;2;47;W;F;4049;EMP
059740012012-5;059740012012;100mN31544E41803;SF;NA;2;13;S;M;0614;NEP
059740012012-6;059740012012;100mN31560E41820;PO;NA;4;40;S;M;4049;EMP
059740012012-6;059740012012;100mN31560E41820;PO;NA;4;18;S;F;1824;NEP
059740012012-6;059740012012;100mN31560E41820;PO;NA;4;25;M;F;2529;NEP
059740012012-6;059740012012;100mN31560E41820;PO;NA;4;15;S;M;1517;EMP
059740012012-7;059740012012;100mN31560E41820;S;NA;1;46;M;M;4049;EMP
059740012012-8;059740012012;100mN31544E41820;MC;MIX;2;73;M;F;6574;EMP
059740012012-8;059740012012;100mN31544E41820;MC;MIX;2;56;M;M;5064;EMP
059740012012-9;059740012012;100mN31560E41820;S;NA;1;42;M;M;4049;NEP
059740012012-10;059740012012;100mN31571E41798;S;NA;1;57;M;F;5064;NEP
059740012012-11;059740012012;100mN31540E41801;SF;NA;4;65;D;F;6574;NEP
059740012012-11;059740012012;100mN31540E41801;SF;NA;4;4;S;M;0305;NEP
059740012012-11;059740012012;100mN31540E41801;SF;NA;4;0;S;M;0003;NEP
059740012012-11;059740012012;100mN31540E41801;SF;NA;4;8;S;F;0614;NEP
059740012012-12;059740012012;100mN31560E41820;S;NA;1;61;W;F;5064;EMP
059740012012-13;059740012012;100mN31557E41820;MC;NA;5;37;M;F;3039;EMP
059740012012-13;059740012012;100mN31557E41820;MC;NA;5;38;M;M;3039;EMP
059740012012-13;059740012012;100mN31557E41820;MC;NA;5;7;S;F;0614;NEP
059740012012-13;059740012012;100mN31557E41820;MC;NA;5;0;S;M;0003;NEP
059740012012-13;059740012012;100mN31557E41820;MC;NA;5;18;W;F;1824;NEP
059740012012-14;059740012012;100mN31569E41797;MC;NA;4;25;M;F;2529;NEP
059740012012-14;059740012012;100mN31569E41797;MC;NA;4;30;M;M;3039;EMP
059740012012-14;059740012012;100mN31569E41797;MC;NA;4;10;S;F;0614;NEP
059740012012-14;059740012012;100mN31569E41797;MC;NA;4;9;S;M;0614;NEP
059740012012-15;059740012012;100mN31571E41769;S;OS;1;43;D;M;4049;NEP
059740012012-16;059740012012;100mN31540E41798;MC;NA;3;46;M;F;4049;NEP
059740012012-16;059740012012;100mN31540E41798;MC;NA;3;54;M;M;5064;NEP
059740012012-16;059740012012;100mN31540E41798;MC;NA;3;11;S;M;0614;NEP
059740012012-17;059740012012;100mN31549E41800;S;OS;1;59;S;M;5064;EMP
059740012012-18;059740012012;100mN31560E41820;MC;NA;2;47;M;F;4049;EMP
059740012012-18;059740012012;100mN31560E41820;MC;NA;2;47;M;M;4049;NEP
059740012012-19;059740012012;100mN31573E41792;MC;OS;4;77;M;F;75XX;NEP
059740012012-19;059740012012;100mN31573E41792;MC;OS;4;82;M;M;75XX;EMP
059740012012-19;059740012012;100mN31573E41792;MC;OS;4;89;D;F;75XX;NEP
059740012012-19;059740012012;100mN31573E41792;MC;OS;4;78;S;M;75XX;NEP
059740012012-20;059740012012;100mN31570E41792;S;NA;1;23;S;M;1824;EMP
059740012012-21;059740012012;100mN31552E41820;SF;NA;2;61;W;F;5064;EMP
059740012012-21;059740012012;100mN31552E41820;SF;NA;2;15;S;F;1517;NEP
059740012012-22;059740012012;100mN31574E41768;S;OS;1;40;S;M;4049;EMP
059740012012-23;059740012012;100mN31598E41829;MC;NA;4;30;M;F;3039;NEP
059740012012-23;059740012012;100mN31598E41829;MC;NA;4;38;M;M;3039;EMP
059740012012-23;059740012012;100mN31598E41829;MC;NA;4;10;S;F;0614;NEP
059740012012-23;059740012012;100mN31598E41829;MC;NA;4;7;S;F;0614;NEP
059740012012-24;059740012012;100mN31543E41802;PO;NA;4;19;S;F;1824;EMP
059740012012-24;059740012012;100mN31543E41802;PO;NA;4;22;S;F;1824;EMP
059740012012-24;059740012012;100mN31543E41802;PO;NA;4;2;S;M;0003;NEP
059740012012-24;059740012012;100mN31543E41802;PO;NA;4;3;S;M;0305;NEP
