household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
053580020020-0;053580020020;100mN30871E40632;MC;NA;2;58;M;F;5064;EMP
053580020020-0;053580020020;100mN30871E40632;MC;NA;2;61;M;M;5064;NEP
053580020020-1;053580020020;100mN30878E40646;S;NA;1;25;D;F;2529;EMP
053580020020-2;053580020020;100mN30871E40632;SF;NA;2;46;W;F;4049;NEP
053580020020-2;053580020020;100mN30871E40632;SF;NA;2;15;S;M;1517;EMP
053580020020-3;053580020020;100mN30881E40640;MC;NA;2;19;M;F;1824;NEP
053580020020-3;053580020020;100mN30881E40640;MC;NA;2;19;M;M;1824;EMP
053580020020-4;053580020020;100mN30872E40633;MC;NA;4;28;M;F;2529;NEP
053580020020-4;053580020020;100mN30872E40633;MC;NA;4;37;M;M;3039;EMP
053580020020-4;053580020020;100mN30872E40633;MC;NA;4;9;S;M;0614;NEP
053580020020-4;053580020020;100mN30872E40633;MC;NA;4;3;S;F;0305;NEP
053580020020-5;053580020020;100mN30871E40632;PO;NA;2;52;S;M;5064;NEP
053580020020-5;053580020020;100mN30871E40632;PO;NA;2;46;S;M;4049;NEP
053580020020-6;053580020020;100mN30874E40649;PO;NA;5;51;S;F;5064;NEP
053580020020-6;053580020020;100mN30874E40649;PO;NA;5;52;S;M;5064;EMP
053580020020-6;053580020020;100mN30874E40649;PO;NA;5;11;S;M;0614;NEP
053580020020-6;053580020020;100mN30874E40649;PO;NA;5;2;S;M;0003;NEP
053580020020-6;053580020020;100mN30874E40649;PO;NA;5;7;S;M;0614;NEP
053580020020-7;053580020020;100mN30876E40654;SM;MIX;2;65;W;M;6574;NEP
053580020020-7;053580020020;100mN30876E40654;SM;MIX;2;12;S;F;0614;NEP
053580020020-8;053580020020;100mN30871E40632;PO;OS;3;89;S;F;75XX;NEP
053580020020-8;053580020020;100mN30871E40632;PO;OS;3;13;S;M;0614;NEP
053580020020-8;053580020020;100mN30871E40632;PO;OS;3;68;D;M;6574;UEP
053580020020-9;053580020020;100mN30876E40649;MC;NA;2;40;M;F;4049;NEP
053580020020-9;053580020020;100mN30876E40649;MC;NA;2;40;M;M;4049;EMP
053580020020-10;053580020020;100mN30871E40632;MC;NA;3;48;M;M;4049;UEP
053580020020-10;053580020020;100mN30871E40632;MC;NA;3;41;M;F;4049;EMP
053580020020-10;053580020020;100mN30871E40632;MC;NA;3;2;S;F;0003;NEP
053580020020-11;053580020020;100mN30871E40632;S;NA;1;38;M;M;3039;NEP
053580020020-12;053580020020;100mN30871E40632;SF;NA;2;62;D;F;5064;NEP
053580020020-12;053580020020;100mN30871E40632;SF;NA;2;7;S;F;0614;NEP
053580020020-13;053580020020;100mN30873E40632;MC;NA;2;63;M;F;5064;NEP
053580020020-13;053580020020;100mN30873E40632;MC;NA;2;48;M;M;4049;NEP
053580020020-14;053580020020;100mN30893E40679;PO;NA;3;61;S;F;5064;EMP
053580020020-14;053580020020;100mN30893E40679;PO;NA;3;8;S;M;0614;NEP
053580020020-14;053580020020;100mN30893E40679;PO;NA;3;4;S;M;0305;NEP
053580020020-15;053580020020;100mN30877E40648;S;OS;1;44;S;M;4049;EMP
053580020020-16;053580020020;100mN30893E40679;SM;NA;2;32;S;M;3039;EMP
053580020020-16;053580020020;100mN30893E40679;SM;NA;2;1;S;F;0003;NEP
053580020020-17;053580020020;100mN30893E40679;SF;NA;4;33;S;F;3039;NEP
053580020020-17;053580020020;100mN30893E40679;SF;NA;4;18;S;M;1824;NEP
053580020020-17;053580020020;100mN30893E40679;SF;NA;4;3;S;M;0305;NEP
053580020020-17;053580020020;100mN30893E40679;SF;NA;4;13;S;M;0614;NEP
053580020020-18;053580020020;100mN30893E40679;PO;NA;3;50;S;M;5064;EMP
053580020020-18;053580020020;100mN30893E40679;PO;NA;3;43;S;M;4049;EMP
053580020020-18;053580020020;100mN30893E40679;PO;NA;3;10;S;M;0614;NEP
053580020020-19;053580020020;100mN30875E40647;S;NA;1;81;W;F;75XX;NEP
053580020020-20;053580020020;100mN30874E40644;S;NA;1;47;S;F;4049;NEP
053580020020-21;053580020020;100mN30871E40645;SM;NA;2;47;D;M;4049;NEP
053580020020-21;053580020020;100mN30871E40645;SM;NA;2;7;S;M;0614;NEP
053580020020-22;053580020020;100mN30871E40645;MC;NA;2;45;M;M;4049;EMP
053580020020-22;053580020020;100mN30871E40645;MC;NA;2;41;M;F;4049;NEP
053580020020-23;053580020020;100mN30871E40645;S;NA;1;27;S;F;2529;EMP
053580020020-24;053580020020;100mN30879E40646;SF;NA;3;62;W;F;5064;NEP
053580020020-24;053580020020;100mN30879E40646;SF;NA;3;10;S;F;0614;NEP
053580020020-24;053580020020;100mN30879E40646;SF;NA;3;13;S;M;0614;NEP
053580020020-25;053580020020;100mN30874E40642;MC;NA;2;54;M;F;5064;EMP
053580020020-25;053580020020;100mN30874E40642;MC;NA;2;56;M;M;5064;NEP
053580020020-26;053580020020;100mN30871E40645;MC;NA;3;19;M;F;1824;NEP
053580020020-26;053580020020;100mN30871E40645;MC;NA;3;30;M;M;3039;EMP
053580020020-26;053580020020;100mN30871E40645;MC;NA;3;4;S;M;0305;NEP
053580020020-27;053580020020;100mN30871E40645;PO;NA;2;51;S;F;5064;NEP
053580020020-27;053580020020;100mN30871E40645;PO;NA;2;53;S;M;5064;EMP
053580020020-28;053580020020;100mN30883E40643;S;NA;1;55;M;M;5064;UEP
053580020020-29;053580020020;100mN30876E40645;S;NA;1;40;W;F;4049;NEP
053580020020-30;053580020020;100mN30872E40634;PO;NA;4;19;S;M;1824;EMP
053580020020-30;053580020020;100mN30872E40634;PO;NA;4;18;S;M;1824;EMP
053580020020-30;053580020020;100mN30872E40634;PO;NA;4;4;S;M;0305;NEP
053580020020-30;053580020020;100mN30872E40634;PO;NA;4;3;S;M;0305;NEP
053580020020-31;053580020020;100mN30874E40651;MC;MIX;3;86;W;F;75XX;EMP
053580020020-31;053580020020;100mN30874E40651;MC;MIX;3;44;M;M;4049;EMP
053580020020-31;053580020020;100mN30874E40651;MC;MIX;3;45;M;F;4049;NEP
053580020020-32;053580020020;100mN30872E40648;MC;OS;3;85;M;F;75XX;NEP
053580020020-32;053580020020;100mN30872E40648;MC;OS;3;31;S;F;3039;EMP
053580020020-32;053580020020;100mN30872E40648;MC;OS;3;72;W;F;6574;NEP
053580020020-33;053580020020;100mN30870E40632;PO;NA;2;21;S;F;1824;EMP
053580020020-33;053580020020;100mN30870E40632;PO;NA;2;22;S;F;1824;EMP
053580020020-34;053580020020;100mN30873E40638;S;NA;1;28;W;F;2529;EMP
053580020020-35;053580020020;100mN30874E40644;MC;MIX;2;75;M;M;75XX;EMP
053580020020-35;053580020020;100mN30874E40644;MC;MIX;2;18;M;M;1824;EMP
053580020020-36;053580020020;100mN30878E40653;MC;OS;2;79;M;M;75XX;EMP
053580020020-36;053580020020;100mN30878E40653;MC;OS;2;76;M;F;75XX;EMP
053580020020-37;053580020020;100mN30878E40653;MC;NA;2;52;M;F;5064;NEP
053580020020-37;053580020020;100mN30878E40653;MC;NA;2;61;M;M;5064;NEP
053580020020-38;053580020020;100mN30874E40644;MC;NA;2;20;M;F;1824;NEP
053580020020-38;053580020020;100mN30874E40644;MC;NA;2;22;M;M;1824;EMP
053580020020-39;053580020020;100mN30873E40653;MC;NA;6;33;M;F;3039;EMP
053580020020-39;053580020020;100mN30873E40653;MC;NA;6;33;M;M;3039;NEP
053580020020-39;053580020020;100mN30873E40653;MC;NA;6;2;S;M;0003;NEP
053580020020-39;053580020020;100mN30873E40653;MC;NA;6;6;S;F;0614;NEP
053580020020-39;053580020020;100mN30873E40653;MC;NA;6;4;S;F;0305;NEP
053580020020-39;053580020020;100mN30873E40653;MC;NA;6;2;S;F;0003;NEP
053580020020-40;053580020020;100mN30915E40676;MC;NA;2;50;M;M;5064;EMP
053580020020-40;053580020020;100mN30915E40676;MC;NA;2;47;M;F;4049;NEP
053580020020-41;053580020020;100mN30898E40670;MC;NA;4;26;M;M;2529;EMP
053580020020-41;053580020020;100mN30898E40670;MC;NA;4;26;M;F;2529;NEP
053580020020-41;053580020020;100mN30898E40670;MC;NA;4;9;S;F;0614;NEP
053580020020-41;053580020020;100mN30898E40670;MC;NA;4;3;S;M;0305;NEP
053580020020-42;053580020020;100mN30878E40653;S;NA;1;42;M;F;4049;EMP
053580020020-43;053580020020;100mN30878E40653;MC;NA;2;28;M;M;2529;EMP
053580020020-43;053580020020;100mN30878E40653;MC;NA;2;28;M;F;2529;NEP
053580020020-44;053580020020;100mN30881E40639;SF;NA;2;63;W;F;5064;EMP
053580020020-44;053580020020;100mN30881E40639;SF;NA;2;12;S;F;0614;NEP
053580020020-45;053580020020;100mN30879E40647;PO;OS;5;86;S;M;75XX;EMP
053580020020-45;053580020020;100mN30879E40647;PO;OS;5;81;S;F;75XX;EMP
053580020020-45;053580020020;100mN30879E40647;PO;OS;5;88;S;F;75XX;EMP
053580020020-45;053580020020;100mN30879E40647;PO;OS;5;88;D;M;75XX;EMP
053580020020-45;053580020020;100mN30879E40647;PO;OS;5;84;W;F;75XX;NEP
