household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
055660052052-0;055660052052;100mN32322E41264;MC;NA;4;63;M;F;5064;NEP
055660052052-0;055660052052;100mN32322E41264;MC;NA;4;1;S;M;0003;NEP
055660052052-0;055660052052;100mN32322E41264;MC;NA;4;6;S;M;0614;NEP
055660052052-0;055660052052;100mN32322E41264;MC;NA;4;2;S;M;0003;NEP
055660052052-1;055660052052;100mN32303E41334;MC;MIX;4;67;S;F;6574;EMP
055660052052-1;055660052052;100mN32303E41334;MC;MIX;4;19;M;M;1824;EMP
055660052052-1;055660052052;100mN32303E41334;MC;MIX;4;18;M;F;1824;EMP
055660052052-1;055660052052;100mN32303E41334;MC;MIX;4;3;S;F;0305;NEP
055660052052-2;055660052052;100mN32307E41299;MC;MIX;2;72;M;F;6574;EMP
055660052052-2;055660052052;100mN32307E41299;MC;MIX;2;36;S;M;3039;EMP
055660052052-3;055660052052;100mN32289E41302;MC;NA;2;43;M;M;4049;EMP
055660052052-3;055660052052;100mN32289E41302;MC;NA;2;40;M;F;4049;NEP
055660052052-4;055660052052;100mN32304E41298;S;NA;1;38;M;F;3039;NEP
055660052052-5;055660052052;100mN32304E41298;S;NA;1;67;S;M;6574;EMP
055660052052-6;055660052052;100mN32304E41298;S;NA;1;54;M;F;5064;NEP
055660052052-7;055660052052;100mN32304E41298;MC;NA;2;34;M;M;3039;NEP
055660052052-7;055660052052;100mN32304E41298;MC;NA;2;32;M;F;3039;NEP
055660052052-8;055660052052;100mN32300E41281;MC;NA;2;63;M;M;5064;NEP
055660052052-8;055660052052;100mN32300E41281;MC;NA;2;59;M;F;5064;NEP
055660052052-9;055660052052;100mN32304E41298;MC;NA;4;32;M;F;3039;NEP
055660052052-9;055660052052;100mN32304E41298;MC;NA;4;35;M;M;3039;EMP
055660052052-9;055660052052;100mN32304E41298;MC;NA;4;10;S;F;0614;NEP
055660052052-9;055660052052;100mN32304E41298;MC;NA;4;11;S;M;0614;NEP
055660052052-10;055660052052;100mN32297E41302;MC;NA;4;63;M;M;5064;EMP
