household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
059580020020-0;059580020020;100mN31134E42242;S;NA;1;59;M;F;5064;NEP
059580020020-1;059580020020;100mN31164E42247;S;OS;1;57;M;M;5064;EMP
059580020020-2;059580020020;100mN31134E42242;MC;NA;2;25;M;M;2529;NEP
059580020020-2;059580020020;100mN31134E42242;MC;NA;2;23;M;F;1824;NEP
059580020020-3;059580020020;100mN31118E42240;S;NA;1;47;S;M;4049;EMP
059580020020-4;059580020020;100mN31123E42285;SF;NA;2;75;D;F;75XX;NEP
059580020020-4;059580020020;100mN31123E42285;SF;NA;2;2;S;F;0003;NEP
059580020020-5;059580020020;100mN31165E42249;MC;MIX;3;76;M;M;75XX;NEP
059580020020-5;059580020020;100mN31165E42249;MC;MIX;3;61;M;M;5064;EMP
059580020020-5;059580020020;100mN31165E42249;MC;MIX;3;53;M;F;5064;EMP
059580020020-6;059580020020;100mN31123E42285;MC;OS;2;73;M;F;6574;NEP
059580020020-6;059580020020;100mN31123E42285;MC;OS;2;79;M;M;75XX;EMP
059580020020-7;059580020020;100mN31127E42242;MC;NA;4;23;M;F;1824;EMP
059580020020-7;059580020020;100mN31127E42242;MC;NA;4;20;M;M;1824;EMP
059580020020-7;059580020020;100mN31127E42242;MC;NA;4;1;S;M;0003;NEP
059580020020-7;059580020020;100mN31127E42242;MC;NA;4;7;S;F;0614;NEP
059580020020-8;059580020020;100mN31123E42285;MC;NA;5;41;M;F;4049;NEP
059580020020-8;059580020020;100mN31123E42285;MC;NA;5;41;M;M;4049;NEP
059580020020-8;059580020020;100mN31123E42285;MC;NA;5;7;S;M;0614;NEP
059580020020-8;059580020020;100mN31123E42285;MC;NA;5;20;M;F;1824;EMP
059580020020-8;059580020020;100mN31123E42285;MC;NA;5;2;S;M;0003;NEP
059580020020-9;059580020020;100mN31119E42241;MC;NA;2;43;M;F;4049;NEP
059580020020-9;059580020020;100mN31119E42241;MC;NA;2;43;M;M;4049;EMP
059580020020-10;059580020020;100mN31161E42251;MC;MIX;4;77;S;F;75XX;EMP
059580020020-10;059580020020;100mN31161E42251;MC;MIX;4;54;M;F;5064;NEP
059580020020-10;059580020020;100mN31161E42251;MC;MIX;4;59;M;M;5064;EMP
059580020020-10;059580020020;100mN31161E42251;MC;MIX;4;6;S;F;0614;NEP
059580020020-11;059580020020;100mN31123E42285;MC;NA;2;32;M;F;3039;EMP
059580020020-11;059580020020;100mN31123E42285;MC;NA;2;59;M;M;5064;EMP
059580020020-12;059580020020;100mN31118E42245;MC;OS;3;89;M;F;75XX;NEP
059580020020-12;059580020020;100mN31118E42245;MC;OS;3;83;M;M;75XX;EMP
059580020020-12;059580020020;100mN31118E42245;MC;OS;3;66;W;F;6574;NEP
059580020020-13;059580020020;100mN31119E42245;SM;NA;6;53;D;M;5064;NEP
059580020020-13;059580020020;100mN31119E42245;SM;NA;6;38;M;M;3039;EMP
059580020020-13;059580020020;100mN31119E42245;SM;NA;6;10;S;F;0614;NEP
059580020020-13;059580020020;100mN31119E42245;SM;NA;6;9;S;F;0614;NEP
059580020020-13;059580020020;100mN31119E42245;SM;NA;6;11;S;F;0614;NEP
059580020020-13;059580020020;100mN31119E42245;SM;NA;6;15;S;M;1517;NEP
059580020020-14;059580020020;100mN31114E42243;S;NA;1;61;D;F;5064;EMP
059580020020-15;059580020020;100mN31124E42240;MC;NA;2;55;M;M;5064;EMP
059580020020-15;059580020020;100mN31124E42240;MC;NA;2;62;M;F;5064;EMP
