household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
051700020020-0;051700020020;100mN31595E40802;MC;MIX;2;65;M;M;6574;NEP
051700020020-0;051700020020;100mN31595E40802;MC;MIX;2;58;M;F;5064;EMP
051700020020-1;051700020020;100mN31595E40802;MC;OS;3;71;M;M;6574;NEP
051700020020-1;051700020020;100mN31595E40802;MC;OS;3;68;M;F;6574;EMP
051700020020-1;051700020020;100mN31595E40802;MC;OS;3;89;M;F;75XX;EMP
051700020020-2;051700020020;100mN31609E40782;S;NA;1;44;S;F;4049;EMP
051700020020-3;051700020020;100mN31595E40802;MC;OS;4;82;M;F;75XX;UEP
051700020020-3;051700020020;100mN31595E40802;MC;OS;4;83;M;M;75XX;EMP
051700020020-3;051700020020;100mN31595E40802;MC;OS;4;88;W;F;75XX;EMP
051700020020-3;051700020020;100mN31595E40802;MC;OS;4;67;M;F;6574;EMP
051700020020-4;051700020020;100mN31620E40808;SF;NA;4;55;W;F;5064;EMP
051700020020-4;051700020020;100mN31620E40808;SF;NA;4;12;S;M;0614;NEP
051700020020-4;051700020020;100mN31620E40808;SF;NA;4;1;S;F;0003;NEP
051700020020-4;051700020020;100mN31620E40808;SF;NA;4;12;S;F;0614;NEP
051700020020-5;051700020020;100mN31595E40802;SF;NA;3;37;W;F;3039;UEP
051700020020-5;051700020020;100mN31595E40802;SF;NA;3;22;M;M;1824;NEP
051700020020-5;051700020020;100mN31595E40802;SF;NA;3;21;M;M;1824;EMP
051700020020-6;051700020020;100mN31604E40805;S;NA;1;57;M;M;5064;EMP
051700020020-7;051700020020;100mN31595E40802;MC;NA;3;25;M;M;2529;NEP
051700020020-7;051700020020;100mN31595E40802;MC;NA;3;18;M;F;1824;EMP
051700020020-7;051700020020;100mN31595E40802;MC;NA;3;10;S;F;0614;NEP
051700020020-8;051700020020;100mN31595E40802;PO;MIX;5;81;D;F;75XX;EMP
051700020020-8;051700020020;100mN31595E40802;PO;MIX;5;38;S;M;3039;NEP
051700020020-8;051700020020;100mN31595E40802;PO;MIX;5;31;S;F;3039;NEP
051700020020-8;051700020020;100mN31595E40802;PO;MIX;5;3;S;M;0305;NEP
051700020020-8;051700020020;100mN31595E40802;PO;MIX;5;23;D;F;1824;NEP
051700020020-9;051700020020;100mN31604E40817;S;OS;1;25;D;M;2529;EMP
051700020020-10;051700020020;100mN31593E40817;S;NA;1;58;S;M;5064;NEP
051700020020-11;051700020020;100mN31595E40802;MC;NA;2;43;M;F;4049;UEP
051700020020-11;051700020020;100mN31595E40802;MC;NA;2;45;M;M;4049;NEP
051700020020-12;051700020020;100mN31606E40817;S;OS;1;61;D;M;5064;EMP
051700020020-13;051700020020;100mN31600E40821;MC;OS;2;70;M;F;6574;EMP
051700020020-13;051700020020;100mN31600E40821;MC;OS;2;66;M;M;6574;UEP
051700020020-14;051700020020;100mN31595E40802;S;OS;1;71;W;F;6574;NEP
051700020020-15;051700020020;100mN31595E40802;S;NA;1;43;M;M;4049;NEP
051700020020-16;051700020020;100mN31597E40793;S;OS;1;33;M;F;3039;NEP
051700020020-17;051700020020;100mN31615E40759;S;OS;1;40;D;M;4049;EMP
051700020020-18;051700020020;100mN31604E40814;S;NA;1;36;D;M;3039;NEP
051700020020-19;051700020020;100mN31612E40803;S;OS;1;59;M;F;5064;NEP
051700020020-20;051700020020;100mN31595E40802;SF;MIX;2;85;S;F;75XX;UEP
051700020020-20;051700020020;100mN31595E40802;SF;MIX;2;38;M;M;3039;EMP
051700020020-21;051700020020;100mN31595E40802;SF;NA;5;43;S;F;4049;NEP
051700020020-21;051700020020;100mN31595E40802;SF;NA;5;16;S;M;1517;EMP
051700020020-21;051700020020;100mN31595E40802;SF;NA;5;11;S;M;0614;NEP
051700020020-21;051700020020;100mN31595E40802;SF;NA;5;23;M;M;1824;EMP
051700020020-21;051700020020;100mN31595E40802;SF;NA;5;8;S;M;0614;NEP
051700020020-22;051700020020;100mN31618E40806;MC;MIX;2;79;M;M;75XX;EMP
051700020020-22;051700020020;100mN31618E40806;MC;MIX;2;43;M;F;4049;EMP
051700020020-23;051700020020;100mN31603E40821;S;NA;1;50;S;M;5064;EMP
051700020020-24;051700020020;100mN31598E40790;PO;NA;3;52;S;M;5064;EMP
051700020020-24;051700020020;100mN31598E40790;PO;NA;3;52;S;M;5064;EMP
051700020020-24;051700020020;100mN31598E40790;PO;NA;3;16;S;M;1517;NEP
051700020020-25;051700020020;100mN31595E40802;MC;OS;2;80;M;M;75XX;EMP
051700020020-25;051700020020;100mN31595E40802;MC;OS;2;71;M;F;6574;EMP
051700020020-26;051700020020;100mN31588E40803;S;OS;1;67;M;M;6574;EMP
051700020020-27;051700020020;100mN31595E40793;S;OS;1;43;M;M;4049;NEP
051700020020-28;051700020020;100mN31604E40805;SF;NA;2;73;D;F;6574;EMP
051700020020-28;051700020020;100mN31604E40805;SF;NA;2;45;S;F;4049;EMP
051700020020-29;051700020020;100mN31595E40802;MC;NA;2;47;M;M;4049;EMP
051700020020-29;051700020020;100mN31595E40802;MC;NA;2;47;M;F;4049;NEP
051700020020-30;051700020020;100mN31595E40802;S;OS;1;35;M;M;3039;EMP
051700020020-31;051700020020;100mN31595E40792;NA;NA;5;62;M;M;5064;EMP
051700020020-31;051700020020;100mN31595E40792;NA;NA;5;40;S;F;4049;NEP
051700020020-31;051700020020;100mN31595E40792;NA;NA;5;31;M;F;3039;NEP
051700020020-31;051700020020;100mN31595E40792;NA;NA;5;38;W;M;3039;EMP
051700020020-31;051700020020;100mN31595E40792;NA;NA;5;35;M;M;3039;EMP
051700020020-32;051700020020;100mN31595E40802;MC;NA;3;21;M;M;1824;EMP
051700020020-32;051700020020;100mN31595E40802;MC;NA;3;27;M;F;2529;NEP
051700020020-32;051700020020;100mN31595E40802;MC;NA;3;6;S;M;0614;NEP
051700020020-33;051700020020;100mN31595E40802;MC;OS;3;85;M;F;75XX;EMP
051700020020-33;051700020020;100mN31595E40802;MC;OS;3;84;M;M;75XX;UEP
051700020020-33;051700020020;100mN31595E40802;MC;OS;3;81;M;F;75XX;NEP
051700020020-34;051700020020;100mN31595E40799;MC;NA;2;53;M;F;5064;EMP
051700020020-34;051700020020;100mN31595E40799;MC;NA;2;54;M;M;5064;EMP
051700020020-35;051700020020;100mN31595E40799;S;NA;1;47;M;M;4049;NEP
051700020020-36;051700020020;100mN31626E40788;S;NA;1;18;M;F;1824;EMP
051700020020-37;051700020020;100mN31595E40799;MC;MIX;2;84;M;M;75XX;NEP
051700020020-37;051700020020;100mN31595E40799;MC;MIX;2;23;W;M;1824;NEP
051700020020-38;051700020020;100mN31589E40791;S;NA;1;16;S;M;1517;NEP
051700020020-39;051700020020;100mN31603E40818;MC;NA;2;30;M;F;3039;EMP
051700020020-39;051700020020;100mN31603E40818;MC;NA;2;37;M;M;3039;EMP
051700020020-40;051700020020;100mN31597E40822;NA;OS;2;89;M;M;75XX;NEP
051700020020-40;051700020020;100mN31597E40822;NA;OS;2;82;W;M;75XX;NEP
051700020020-41;051700020020;100mN31595E40799;S;OS;1;85;S;F;75XX;NEP
051700020020-42;051700020020;100mN31605E40814;S;NA;1;36;D;F;3039;NEP
051700020020-43;051700020020;100mN31595E40799;S;NA;1;19;D;M;1824;EMP
051700020020-44;051700020020;100mN31597E40803;S;NA;1;21;M;M;1824;EMP
051700020020-45;051700020020;100mN31601E40815;NA;NA;4;58;D;M;5064;EMP
051700020020-45;051700020020;100mN31601E40815;NA;NA;4;30;S;F;3039;EMP
051700020020-45;051700020020;100mN31601E40815;NA;NA;4;27;M;F;2529;NEP
051700020020-45;051700020020;100mN31601E40815;NA;NA;4;44;D;F;4049;NEP
051700020020-46;051700020020;100mN31600E40799;MC;MIX;2;67;M;F;6574;NEP
051700020020-46;051700020020;100mN31600E40799;MC;MIX;2;62;M;M;5064;EMP
051700020020-47;051700020020;100mN31595E40799;SF;NA;4;37;D;F;3039;EMP
051700020020-47;051700020020;100mN31595E40799;SF;NA;4;18;M;M;1824;EMP
051700020020-47;051700020020;100mN31595E40799;SF;NA;4;20;M;M;1824;EMP
051700020020-47;051700020020;100mN31595E40799;SF;NA;4;6;S;M;0614;NEP
051700020020-48;051700020020;100mN31595E40794;S;NA;1;67;M;F;6574;EMP
051700020020-49;051700020020;100mN31595E40799;SF;NA;2;28;W;F;2529;NEP
051700020020-49;051700020020;100mN31595E40799;SF;NA;2;3;S;M;0305;NEP
051700020020-50;051700020020;100mN31596E40792;SM;NA;2;35;S;M;3039;EMP
051700020020-50;051700020020;100mN31596E40792;SM;NA;2;20;S;M;1824;NEP
051700020020-51;051700020020;100mN31595E40799;MC;NA;2;56;M;M;5064;UEP
051700020020-51;051700020020;100mN31595E40799;MC;NA;2;47;M;F;4049;NEP
051700020020-52;051700020020;100mN31586E40799;MC;NA;5;54;M;F;5064;NEP
