household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
059700012012-0;059700012012;100mN30945E41979;S;NA;1;37;W;M;3039;EMP
059700012012-1;059700012012;100mN30926E41968;MC;OS;5;70;M;M;6574;EMP
059700012012-1;059700012012;100mN30926E41968;MC;OS;5;65;M;F;6574;NEP
059700012012-1;059700012012;100mN30926E41968;MC;OS;5;70;S;F;6574;NEP
059700012012-1;059700012012;100mN30926E41968;MC;OS;5;88;W;F;75XX;NEP
059700012012-1;059700012012;100mN30926E41968;MC;OS;5;70;M;M;6574;EMP
059700012012-2;059700012012;100mN30989E41977;MC;OS;4;83;M;F;75XX;EMP
059700012012-2;059700012012;100mN30989E41977;MC;OS;4;85;M;M;75XX;EMP
059700012012-2;059700012012;100mN30989E41977;MC;OS;4;80;D;F;75XX;NEP
059700012012-2;059700012012;100mN30989E41977;MC;OS;4;65;S;F;6574;EMP
059700012012-3;059700012012;100mN30990E41980;MC;NA;2;33;M;F;3039;NEP
059700012012-3;059700012012;100mN30990E41980;MC;NA;2;33;M;M;3039;NEP
059700012012-4;059700012012;100mN30990E41984;MC;MIX;5;67;D;M;6574;EMP
059700012012-4;059700012012;100mN30990E41984;MC;MIX;5;52;M;F;5064;EMP
059700012012-4;059700012012;100mN30990E41984;MC;MIX;5;53;M;M;5064;NEP
059700012012-4;059700012012;100mN30990E41984;MC;MIX;5;4;S;M;0305;NEP
059700012012-4;059700012012;100mN30990E41984;MC;MIX;5;26;M;F;2529;EMP
059700012012-5;059700012012;100mN30988E41990;MC;NA;4;43;M;F;4049;EMP
059700012012-5;059700012012;100mN30988E41990;MC;NA;4;47;M;M;4049;EMP
059700012012-5;059700012012;100mN30988E41990;MC;NA;4;6;S;M;0614;NEP
059700012012-5;059700012012;100mN30988E41990;MC;NA;4;13;S;M;0614;NEP
059700012012-6;059700012012;100mN30990E41979;MC;NA;2;62;M;F;5064;NEP
059700012012-6;059700012012;100mN30990E41979;MC;NA;2;60;M;M;5064;EMP
059700012012-7;059700012012;100mN30987E41975;MC;MIX;3;72;W;F;6574;NEP
059700012012-7;059700012012;100mN30987E41975;MC;MIX;3;20;M;M;1824;EMP
059700012012-7;059700012012;100mN30987E41975;MC;MIX;3;18;M;F;1824;NEP
059700012012-8;059700012012;100mN30985E41973;MC;OS;4;79;M;F;75XX;EMP
059700012012-8;059700012012;100mN30985E41973;MC;OS;4;77;M;M;75XX;EMP
059700012012-8;059700012012;100mN30985E41973;MC;OS;4;65;W;F;6574;EMP
059700012012-8;059700012012;100mN30985E41973;MC;OS;4;71;M;M;6574;UEP
059700012012-9;059700012012;100mN30992E41989;MC;NA;3;47;M;M;4049;UEP
059700012012-9;059700012012;100mN30992E41989;MC;NA;3;40;M;F;4049;EMP
059700012012-9;059700012012;100mN30992E41989;MC;NA;3;13;S;M;0614;NEP
059700012012-10;059700012012;100mN30992E41978;NA;NA;2;71;W;F;6574;NEP
059700012012-10;059700012012;100mN30992E41978;NA;NA;2;55;S;F;5064;EMP
059700012012-11;059700012012;100mN30990E41992;NA;OS;6;27;M;M;2529;EMP
059700012012-11;059700012012;100mN30990E41992;NA;OS;6;61;S;F;5064;EMP
059700012012-11;059700012012;100mN30990E41992;NA;OS;6;62;M;M;5064;EMP
059700012012-11;059700012012;100mN30990E41992;NA;OS;6;44;S;M;4049;NEP
059700012012-11;059700012012;100mN30990E41992;NA;OS;6;22;M;F;1824;NEP
059700012012-11;059700012012;100mN30990E41992;NA;OS;6;58;S;M;5064;EMP
059700012012-12;059700012012;100mN31019E41991;PO;NA;3;56;S;M;5064;NEP
059700012012-12;059700012012;100mN31019E41991;PO;NA;3;58;S;F;5064;EMP
059700012012-12;059700012012;100mN31019E41991;PO;NA;3;11;S;M;0614;NEP
059700012012-13;059700012012;100mN31019E41991;MC;NA;5;38;M;F;3039;EMP
059700012012-13;059700012012;100mN31019E41991;MC;NA;5;40;M;M;4049;EMP
059700012012-13;059700012012;100mN31019E41991;MC;NA;5;9;S;M;0614;NEP
059700012012-13;059700012012;100mN31019E41991;MC;NA;5;7;S;M;0614;NEP
059700012012-13;059700012012;100mN31019E41991;MC;NA;5;15;S;F;1517;EMP
059700012012-14;059700012012;100mN31025E41980;MC;NA;2;21;M;M;1824;NEP
059700012012-14;059700012012;100mN31025E41980;MC;NA;2;18;M;F;1824;EMP
059700012012-15;059700012012;100mN30993E41975;SF;NA;3;57;W;F;5064;EMP
059700012012-15;059700012012;100mN30993E41975;SF;NA;3;0;S;M;0003;NEP
059700012012-15;059700012012;100mN30993E41975;SF;NA;3;15;S;F;1517;EMP
059700012012-16;059700012012;100mN31025E41980;MC;NA;3;48;M;M;4049;EMP
059700012012-16;059700012012;100mN31025E41980;MC;NA;3;43;M;F;4049;NEP
059700012012-16;059700012012;100mN31025E41980;MC;NA;3;20;S;M;1824;EMP
059700012012-17;059700012012;100mN30991E41983;MC;MIX;2;72;M;M;6574;EMP
059700012012-17;059700012012;100mN30991E41983;MC;MIX;2;63;M;F;5064;EMP
059700012012-18;059700012012;100mN30991E42029;MC;NA;2;41;M;M;4049;NEP
059700012012-18;059700012012;100mN30991E42029;MC;NA;2;43;M;F;4049;NEP
059700012012-19;059700012012;100mN30989E41987;S;OS;1;76;W;F;75XX;NEP
059700012012-20;059700012012;100mN30987E41974;MC;NA;5;44;M;M;4049;NEP
059700012012-20;059700012012;100mN30987E41974;MC;NA;5;42;M;F;4049;EMP
059700012012-20;059700012012;100mN30987E41974;MC;NA;5;22;S;M;1824;EMP
059700012012-20;059700012012;100mN30987E41974;MC;NA;5;8;S;M;0614;NEP
059700012012-20;059700012012;100mN30987E41974;MC;NA;5;9;S;M;0614;NEP
059700012012-21;059700012012;100mN31025E41980;MC;NA;2;19;M;M;1824;EMP
