household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
059580044044-0;059580044044;100mN31376E41821;SM;NA;2;22;S;M;1824;EMP
059580044044-0;059580044044;100mN31376E41821;SM;NA;2;3;S;F;0305;NEP
059580044044-1;059580044044;100mN31368E41807;MC;NA;2;21;M;M;1824;EMP
059580044044-1;059580044044;100mN31368E41807;MC;NA;2;18;M;F;1824;EMP
059580044044-2;059580044044;100mN31336E41804;S;NA;1;48;D;F;4049;UEP
059580044044-3;059580044044;100mN31365E41806;MC;MIX;2;88;M;M;75XX;EMP
059580044044-3;059580044044;100mN31365E41806;MC;MIX;2;47;S;F;4049;NEP
059580044044-4;059580044044;100mN31325E41781;PC;NA;2;41;P;M;4049;NEP
059580044044-4;059580044044;100mN31325E41781;PC;NA;2;44;P;M;4049;EMP
059580044044-5;059580044044;100mN31354E41813;S;NA;1;40;D;F;4049;NEP
059580044044-6;059580044044;100mN31354E41816;MC;NA;2;34;M;M;3039;EMP
059580044044-6;059580044044;100mN31354E41816;MC;NA;2;32;M;F;3039;EMP
059580044044-7;059580044044;100mN31324E41783;MC;NA;4;51;M;M;5064;EMP
059580044044-7;059580044044;100mN31324E41783;MC;NA;4;50;M;F;5064;NEP
059580044044-7;059580044044;100mN31324E41783;MC;NA;4;35;M;M;3039;NEP
059580044044-7;059580044044;100mN31324E41783;MC;NA;4;13;S;F;0614;NEP
059580044044-8;059580044044;100mN31402E41787;MC;OS;2;72;M;M;6574;NEP
059580044044-8;059580044044;100mN31402E41787;MC;OS;2;71;M;F;6574;NEP
059580044044-9;059580044044;100mN31366E41820;S;NA;1;38;M;M;3039;EMP
059580044044-10;059580044044;100mN31368E41807;MC;NA;4;46;M;F;4049;NEP
059580044044-10;059580044044;100mN31368E41807;MC;NA;4;47;M;M;4049;EMP
059580044044-10;059580044044;100mN31368E41807;MC;NA;4;3;S;M;0305;NEP
059580044044-10;059580044044;100mN31368E41807;MC;NA;4;30;M;M;3039;EMP
059580044044-11;059580044044;100mN31394E41782;S;OS;1;21;S;M;1824;EMP
059580044044-12;059580044044;100mN31356E41885;S;OS;1;45;M;M;4049;EMP
059580044044-13;059580044044;100mN31359E41816;S;NA;1;44;M;F;4049;EMP
059580044044-14;059580044044;100mN31337E41803;PO;MIX;4;69;S;M;6574;EMP
059580044044-14;059580044044;100mN31337E41803;PO;MIX;4;42;S;M;4049;EMP
059580044044-14;059580044044;100mN31337E41803;PO;MIX;4;34;S;M;3039;UEP
059580044044-14;059580044044;100mN31337E41803;PO;MIX;4;27;M;M;2529;EMP
059580044044-15;059580044044;100mN31401E41790;MC;OS;5;73;M;F;6574;EMP
059580044044-15;059580044044;100mN31401E41790;MC;OS;5;84;M;M;75XX;EMP
059580044044-15;059580044044;100mN31401E41790;MC;OS;5;72;D;F;6574;EMP
059580044044-15;059580044044;100mN31401E41790;MC;OS;5;71;M;M;6574;EMP
059580044044-15;059580044044;100mN31401E41790;MC;OS;5;68;M;F;6574;EMP
059580044044-16;059580044044;100mN31364E41817;S;NA;1;46;M;M;4049;EMP
059580044044-17;059580044044;100mN31360E41827;MC;NA;3;47;M;F;4049;EMP
059580044044-17;059580044044;100mN31360E41827;MC;NA;3;55;M;M;5064;EMP
059580044044-17;059580044044;100mN31360E41827;MC;NA;3;8;S;M;0614;NEP
059580044044-18;059580044044;100mN31401E41790;S;NA;1;61;M;F;5064;EMP
059580044044-19;059580044044;100mN31369E41850;SM;NA;6;42;S;M;4049;EMP
059580044044-19;059580044044;100mN31369E41850;SM;NA;6;6;S;M;0614;NEP
059580044044-19;059580044044;100mN31369E41850;SM;NA;6;10;S;M;0614;NEP
059580044044-19;059580044044;100mN31369E41850;SM;NA;6;15;S;F;1517;NEP
059580044044-19;059580044044;100mN31369E41850;SM;NA;6;22;S;F;1824;EMP
059580044044-19;059580044044;100mN31369E41850;SM;NA;6;13;S;F;0614;NEP
059580044044-20;059580044044;100mN31369E41844;S;OS;1;44;D;M;4049;NEP
059580044044-21;059580044044;100mN31371E41814;MC;NA;4;40;M;F;4049;NEP
059580044044-21;059580044044;100mN31371E41814;MC;NA;4;38;M;M;3039;EMP
059580044044-21;059580044044;100mN31371E41814;MC;NA;4;0;S;M;0003;NEP
059580044044-21;059580044044;100mN31371E41814;MC;NA;4;21;M;M;1824;NEP
059580044044-22;059580044044;100mN31419E41796;SF;MIX;5;84;M;F;75XX;NEP
059580044044-22;059580044044;100mN31419E41796;SF;MIX;5;46;D;F;4049;NEP
059580044044-22;059580044044;100mN31419E41796;SF;MIX;5;12;S;F;0614;NEP
059580044044-22;059580044044;100mN31419E41796;SF;MIX;5;1;S;F;0003;NEP
059580044044-22;059580044044;100mN31419E41796;SF;MIX;5;28;D;M;2529;EMP
059580044044-23;059580044044;100mN31339E41779;SM;NA;4;44;S;M;4049;EMP
059580044044-23;059580044044;100mN31339E41779;SM;NA;4;27;M;M;2529;EMP
059580044044-23;059580044044;100mN31339E41779;SM;NA;4;15;S;F;1517;EMP
059580044044-23;059580044044;100mN31339E41779;SM;NA;4;7;S;F;0614;NEP
059580044044-24;059580044044;100mN31420E41803;MC;OS;3;71;M;F;6574;EMP
059580044044-24;059580044044;100mN31420E41803;MC;OS;3;72;M;M;6574;EMP
059580044044-24;059580044044;100mN31420E41803;MC;OS;3;69;M;F;6574;EMP
059580044044-25;059580044044;100mN31378E41817;PO;MIX;2;72;S;M;6574;EMP
059580044044-25;059580044044;100mN31378E41817;PO;MIX;2;55;M;F;5064;EMP
059580044044-26;059580044044;100mN31389E41820;SF;NA;5;72;S;F;6574;EMP
059580044044-26;059580044044;100mN31389E41820;SF;NA;5;11;S;F;0614;NEP
059580044044-26;059580044044;100mN31389E41820;SF;NA;5;46;D;M;4049;EMP
059580044044-26;059580044044;100mN31389E41820;SF;NA;5;6;S;M;0614;NEP
059580044044-26;059580044044;100mN31389E41820;SF;NA;5;10;S;M;0614;NEP
059580044044-27;059580044044;100mN31388E41816;S;NA;1;48;M;M;4049;EMP
059580044044-28;059580044044;100mN31374E41823;NA;NA;2;47;M;M;4049;NEP
059580044044-28;059580044044;100mN31374E41823;NA;NA;2;63;S;M;5064;UEP
059580044044-29;059580044044;100mN31282E41799;MC;OS;2;67;M;F;6574;NEP
059580044044-29;059580044044;100mN31282E41799;MC;OS;2;69;M;M;6574;EMP
059580044044-30;059580044044;100mN31340E41783;MC;NA;4;33;M;F;3039;EMP
059580044044-30;059580044044;100mN31340E41783;MC;NA;4;55;M;M;5064;NEP
059580044044-30;059580044044;100mN31340E41783;MC;NA;4;18;S;M;1824;EMP
059580044044-30;059580044044;100mN31340E41783;MC;NA;4;4;S;F;0305;NEP
059580044044-31;059580044044;100mN31293E41790;SF;NA;3;32;D;F;3039;EMP
059580044044-31;059580044044;100mN31293E41790;SF;NA;3;11;S;F;0614;NEP
059580044044-31;059580044044;100mN31293E41790;SF;NA;3;15;S;M;1517;EMP
059580044044-32;059580044044;100mN31361E41826;S;OS;1;77;S;M;75XX;NEP
059580044044-33;059580044044;100mN31369E41818;MC;OS;2;66;M;M;6574;NEP
059580044044-33;059580044044;100mN31369E41818;MC;OS;2;65;M;F;6574;EMP
059580044044-34;059580044044;100mN31372E41813;SF;MIX;3;66;W;F;6574;NEP
059580044044-34;059580044044;100mN31372E41813;SF;MIX;3;72;W;F;6574;EMP
059580044044-34;059580044044;100mN31372E41813;SF;MIX;3;7;S;M;0614;NEP
059580044044-35;059580044044;100mN31397E41779;MC;MIX;2;81;M;F;75XX;EMP
059580044044-35;059580044044;100mN31397E41779;MC;MIX;2;40;M;M;4049;EMP
059580044044-36;059580044044;100mN31369E41818;SF;NA;2;83;S;F;75XX;NEP
059580044044-36;059580044044;100mN31369E41818;SF;NA;2;3;S;F;0305;NEP
059580044044-37;059580044044;100mN31396E41777;MC;MIX;4;88;M;F;75XX;EMP
059580044044-37;059580044044;100mN31396E41777;MC;MIX;4;37;M;F;3039;NEP
059580044044-37;059580044044;100mN31396E41777;MC;MIX;4;40;M;M;4049;NEP
059580044044-37;059580044044;100mN31396E41777;MC;MIX;4;13;S;M;0614;NEP
