household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
057660048048-0;057660048048;100mN32108E42328;PO;OS;2;89;S;M;75XX;EMP
057660048048-0;057660048048;100mN32108E42328;PO;OS;2;86;S;M;75XX;EMP
057660048048-1;057660048048;100mN32097E42288;SF;NA;3;46;S;F;4049;EMP
057660048048-1;057660048048;100mN32097E42288;SF;NA;3;31;W;M;3039;NEP
057660048048-1;057660048048;100mN32097E42288;SF;NA;3;16;S;M;1517;EMP
057660048048-2;057660048048;100mN32108E42328;MC;OS;3;86;M;F;75XX;EMP
057660048048-2;057660048048;100mN32108E42328;MC;OS;3;79;M;M;75XX;EMP
057660048048-2;057660048048;100mN32108E42328;MC;OS;3;66;M;F;6574;EMP
057660048048-3;057660048048;100mN32091E42298;MC;NA;4;55;M;M;5064;NEP
057660048048-3;057660048048;100mN32091E42298;MC;NA;4;58;M;F;5064;EMP
057660048048-3;057660048048;100mN32091E42298;MC;NA;4;11;S;M;0614;NEP
057660048048-3;057660048048;100mN32091E42298;MC;NA;4;16;S;F;1517;EMP
057660048048-4;057660048048;100mN32130E42304;MC;NA;5;60;M;F;5064;EMP
057660048048-4;057660048048;100mN32130E42304;MC;NA;5;51;M;M;5064;NEP
057660048048-4;057660048048;100mN32130E42304;MC;NA;5;42;W;F;4049;NEP
057660048048-4;057660048048;100mN32130E42304;MC;NA;5;21;S;F;1824;NEP
057660048048-4;057660048048;100mN32130E42304;MC;NA;5;11;S;M;0614;NEP
057660048048-5;057660048048;100mN32114E42318;MC;NA;2;58;M;M;5064;EMP
057660048048-5;057660048048;100mN32114E42318;MC;NA;2;57;M;F;5064;EMP
057660048048-6;057660048048;100mN32098E42298;S;NA;1;22;M;F;1824;NEP
057660048048-7;057660048048;100mN32130E42302;MC;OS;3;82;M;F;75XX;NEP
057660048048-7;057660048048;100mN32130E42302;MC;OS;3;84;M;M;75XX;NEP
057660048048-7;057660048048;100mN32130E42302;MC;OS;3;65;S;M;6574;EMP
057660048048-8;057660048048;100mN32130E42302;MC;NA;4;20;M;M;1824;EMP
057660048048-8;057660048048;100mN32130E42302;MC;NA;4;20;M;F;1824;EMP
057660048048-8;057660048048;100mN32130E42302;MC;NA;4;0;S;F;0003;NEP
057660048048-8;057660048048;100mN32130E42302;MC;NA;4;3;S;F;0305;NEP
057660048048-9;057660048048;100mN32130E42302;PO;NA;2;28;S;F;2529;NEP
057660048048-9;057660048048;100mN32130E42302;PO;NA;2;31;S;M;3039;EMP
057660048048-10;057660048048;100mN32147E42324;PO;NA;5;30;S;F;3039;EMP
057660048048-10;057660048048;100mN32147E42324;PO;NA;5;28;S;F;2529;NEP
057660048048-10;057660048048;100mN32147E42324;PO;NA;5;0;S;M;0003;NEP
057660048048-10;057660048048;100mN32147E42324;PO;NA;5;6;S;M;0614;NEP
057660048048-10;057660048048;100mN32147E42324;PO;NA;5;4;S;M;0305;NEP
057660048048-11;057660048048;100mN32130E42302;S;NA;1;81;W;F;75XX;EMP
057660048048-12;057660048048;100mN32115E42325;MC;NA;2;59;M;M;5064;EMP
057660048048-12;057660048048;100mN32115E42325;MC;NA;2;61;M;F;5064;EMP
057660048048-13;057660048048;100mN32115E42325;MC;NA;4;54;M;M;5064;EMP
