household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
053740032032-0;053740032032;100mN30864E41470;MC;NA;2;48;M;M;4049;NEP
053740032032-0;053740032032;100mN30864E41470;MC;NA;2;41;M;F;4049;NEP
053740032032-1;053740032032;100mN30935E41512;SF;NA;3;45;W;F;4049;EMP
053740032032-1;053740032032;100mN30935E41512;SF;NA;3;10;S;M;0614;NEP
053740032032-1;053740032032;100mN30935E41512;SF;NA;3;23;W;M;1824;NEP
053740032032-2;053740032032;100mN30930E41525;S;NA;1;30;S;F;3039;EMP
053740032032-3;053740032032;100mN30882E41457;MC;MIX;5;83;D;F;75XX;EMP
053740032032-3;053740032032;100mN30882E41457;MC;MIX;5;35;M;M;3039;NEP
053740032032-3;053740032032;100mN30882E41457;MC;MIX;5;30;M;F;3039;EMP
053740032032-3;053740032032;100mN30882E41457;MC;MIX;5;18;M;F;1824;EMP
053740032032-3;053740032032;100mN30882E41457;MC;MIX;5;19;M;M;1824;EMP
053740032032-4;053740032032;100mN30905E41493;SM;NA;2;41;D;M;4049;EMP
053740032032-4;053740032032;100mN30905E41493;SM;NA;2;10;S;M;0614;NEP
053740032032-5;053740032032;100mN30935E41490;PO;NA;3;48;S;M;4049;EMP
053740032032-5;053740032032;100mN30935E41490;PO;NA;3;46;S;M;4049;EMP
053740032032-5;053740032032;100mN30935E41490;PO;NA;3;13;S;F;0614;NEP
053740032032-6;053740032032;100mN30901E41482;MC;NA;3;42;M;F;4049;NEP
053740032032-6;053740032032;100mN30901E41482;MC;NA;3;43;M;M;4049;EMP
053740032032-6;053740032032;100mN30901E41482;MC;NA;3;1;S;M;0003;NEP
053740032032-7;053740032032;100mN30940E41469;MC;NA;4;36;M;M;3039;EMP
053740032032-7;053740032032;100mN30940E41469;MC;NA;4;38;M;F;3039;EMP
053740032032-7;053740032032;100mN30940E41469;MC;NA;4;19;W;F;1824;EMP
053740032032-7;053740032032;100mN30940E41469;MC;NA;4;15;S;M;1517;EMP
053740032032-8;053740032032;100mN30901E41482;MC;OS;2;83;M;M;75XX;EMP
053740032032-8;053740032032;100mN30901E41482;MC;OS;2;80;M;F;75XX;NEP
053740032032-9;053740032032;100mN30905E41482;MC;NA;3;63;M;F;5064;EMP
053740032032-9;053740032032;100mN30905E41482;MC;NA;3;51;M;M;5064;EMP
053740032032-9;053740032032;100mN30905E41482;MC;NA;3;4;S;M;0305;NEP
053740032032-10;053740032032;100mN30909E41512;S;NA;1;72;W;M;6574;NEP
053740032032-11;053740032032;100mN30901E41482;MC;NA;2;27;M;M;2529;EMP
053740032032-11;053740032032;100mN30901E41482;MC;NA;2;30;M;F;3039;NEP
053740032032-12;053740032032;100mN30917E41524;S;NA;1;21;W;F;1824;EMP
053740032032-13;053740032032;100mN30874E41479;MC;NA;6;44;M;F;4049;EMP
053740032032-13;053740032032;100mN30874E41479;MC;NA;6;37;M;M;3039;EMP
053740032032-13;053740032032;100mN30874E41479;MC;NA;6;10;S;F;0614;NEP
053740032032-13;053740032032;100mN30874E41479;MC;NA;6;3;S;M;0305;NEP
053740032032-13;053740032032;100mN30874E41479;MC;NA;6;13;S;M;0614;NEP
053740032032-13;053740032032;100mN30874E41479;MC;NA;6;10;S;M;0614;NEP
053740032032-14;053740032032;100mN30909E41477;S;OS;1;70;M;F;6574;EMP
053740032032-15;053740032032;100mN30912E41485;S;NA;1;41;W;F;4049;EMP
053740032032-16;053740032032;100mN30905E41493;SF;NA;4;59;W;F;5064;EMP
053740032032-16;053740032032;100mN30905E41493;SF;NA;4;0;S;M;0003;NEP
053740032032-16;053740032032;100mN30905E41493;SF;NA;4;27;S;M;2529;EMP
053740032032-16;053740032032;100mN30905E41493;SF;NA;4;13;S;M;0614;NEP
053740032032-17;053740032032;100mN30902E41482;MC;NA;4;55;M;M;5064;EMP
053740032032-17;053740032032;100mN30902E41482;MC;NA;4;62;M;F;5064;NEP
053740032032-17;053740032032;100mN30902E41482;MC;NA;4;40;M;F;4049;NEP
053740032032-17;053740032032;100mN30902E41482;MC;NA;4;10;S;F;0614;NEP
053740032032-18;053740032032;100mN30913E41479;MC;NA;2;43;M;F;4049;EMP
053740032032-18;053740032032;100mN30913E41479;MC;NA;2;50;M;M;5064;EMP
053740032032-19;053740032032;100mN30917E41524;MC;NA;6;60;M;M;5064;EMP
