household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
059740052052-0;059740052052;100mN31654E41799;S;NA;1;81;M;F;75XX;NEP
059740052052-1;059740052052;100mN31620E41752;MC;OS;2;69;M;M;6574;NEP
059740052052-1;059740052052;100mN31620E41752;MC;OS;2;66;M;F;6574;NEP
059740052052-2;059740052052;100mN31623E41756;MC;NA;4;57;M;F;5064;EMP
059740052052-2;059740052052;100mN31623E41756;MC;NA;4;57;M;M;5064;EMP
059740052052-2;059740052052;100mN31623E41756;MC;NA;4;3;S;M;0305;NEP
059740052052-2;059740052052;100mN31623E41756;MC;NA;4;31;W;F;3039;EMP
059740052052-3;059740052052;100mN31628E41761;MC;NA;4;35;M;M;3039;NEP
059740052052-3;059740052052;100mN31628E41761;MC;NA;4;63;M;F;5064;EMP
059740052052-3;059740052052;100mN31628E41761;MC;NA;4;8;S;F;0614;NEP
059740052052-3;059740052052;100mN31628E41761;MC;NA;4;16;S;M;1517;EMP
059740052052-4;059740052052;100mN31635E41741;MC;NA;2;46;M;F;4049;NEP
059740052052-4;059740052052;100mN31635E41741;MC;NA;2;48;M;M;4049;NEP
059740052052-5;059740052052;100mN31618E41752;S;OS;1;87;W;F;75XX;EMP
059740052052-6;059740052052;100mN31618E41751;S;NA;1;75;M;M;75XX;EMP
059740052052-7;059740052052;100mN31594E41780;SM;NA;2;38;D;M;3039;NEP
059740052052-7;059740052052;100mN31594E41780;SM;NA;2;6;S;F;0614;NEP
059740052052-8;059740052052;100mN31631E41759;PO;NA;4;60;S;M;5064;NEP
059740052052-8;059740052052;100mN31631E41759;PO;NA;4;36;S;M;3039;NEP
059740052052-8;059740052052;100mN31631E41759;PO;NA;4;45;M;M;4049;NEP
059740052052-8;059740052052;100mN31631E41759;PO;NA;4;11;S;F;0614;NEP
059740052052-9;059740052052;100mN31633E41765;S;NA;1;43;M;F;4049;EMP
059740052052-10;059740052052;100mN31623E41770;PO;NA;2;59;S;M;5064;EMP
059740052052-10;059740052052;100mN31623E41770;PO;NA;2;63;S;F;5064;NEP
059740052052-11;059740052052;100mN31616E41771;S;NA;1;18;S;F;1824;EMP
059740052052-12;059740052052;100mN31637E41740;MC;NA;2;28;M;M;2529;EMP
059740052052-12;059740052052;100mN31637E41740;MC;NA;2;30;M;F;3039;NEP
059740052052-13;059740052052;100mN31635E41740;S;OS;1;33;M;M;3039;EMP
059740052052-14;059740052052;100mN31620E41762;PO;NA;5;30;S;F;3039;EMP
059740052052-14;059740052052;100mN31620E41762;PO;NA;5;33;S;F;3039;UEP
059740052052-14;059740052052;100mN31620E41762;PO;NA;5;4;S;M;0305;NEP
059740052052-14;059740052052;100mN31620E41762;PO;NA;5;15;S;F;1517;EMP
059740052052-14;059740052052;100mN31620E41762;PO;NA;5;0;S;M;0003;NEP
059740052052-15;059740052052;100mN31635E41740;PO;MIX;4;70;S;F;6574;UEP
059740052052-15;059740052052;100mN31635E41740;PO;MIX;4;52;S;M;5064;NEP
059740052052-15;059740052052;100mN31635E41740;PO;MIX;4;18;S;M;1824;EMP
059740052052-15;059740052052;100mN31635E41740;PO;MIX;4;6;S;M;0614;NEP
059740052052-16;059740052052;100mN31633E41771;MC;NA;2;43;M;F;4049;NEP
059740052052-16;059740052052;100mN31633E41771;MC;NA;2;45;M;M;4049;EMP
059740052052-17;059740052052;100mN31622E41765;PO;NA;3;38;S;M;3039;NEP
059740052052-17;059740052052;100mN31622E41765;PO;NA;3;30;S;F;3039;NEP
059740052052-17;059740052052;100mN31622E41765;PO;NA;3;18;S;F;1824;NEP
059740052052-18;059740052052;100mN31635E41740;SF;NA;2;35;S;F;3039;EMP
059740052052-18;059740052052;100mN31635E41740;SF;NA;2;12;S;M;0614;NEP
