household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
051540008008-0;051540008008;100mN31994E40655;SF;NA;3;16;S;F;1517;NEP
051540008008-0;051540008008;100mN31994E40655;SF;NA;3;1;S;M;0003;NEP
051540008008-0;051540008008;100mN31994E40655;SF;NA;3;1;S;F;0003;NEP
051540008008-1;051540008008;100mN31994E40655;MC;MIX;3;87;M;M;75XX;EMP
051540008008-1;051540008008;100mN31994E40655;MC;MIX;3;30;M;M;3039;EMP
051540008008-1;051540008008;100mN31994E40655;MC;MIX;3;25;M;F;2529;EMP
051540008008-2;051540008008;100mN31970E40664;MC;NA;6;41;M;F;4049;UEP
051540008008-2;051540008008;100mN31970E40664;MC;NA;6;44;M;M;4049;EMP
051540008008-2;051540008008;100mN31970E40664;MC;NA;6;25;D;F;2529;EMP
051540008008-2;051540008008;100mN31970E40664;MC;NA;6;6;S;M;0614;NEP
051540008008-2;051540008008;100mN31970E40664;MC;NA;6;1;S;M;0003;NEP
051540008008-2;051540008008;100mN31970E40664;MC;NA;6;7;S;F;0614;NEP
051540008008-3;051540008008;100mN31994E40655;S;NA;1;16;S;F;1517;EMP
051540008008-4;051540008008;100mN31976E40623;MC;NA;4;59;M;M;5064;EMP
051540008008-4;051540008008;100mN31976E40623;MC;NA;4;52;M;F;5064;NEP
051540008008-4;051540008008;100mN31976E40623;MC;NA;4;15;S;M;1517;NEP
051540008008-4;051540008008;100mN31976E40623;MC;NA;4;7;S;F;0614;NEP
051540008008-5;051540008008;100mN32025E40567;MC;OS;3;68;M;F;6574;NEP
051540008008-5;051540008008;100mN32025E40567;MC;OS;3;75;M;M;75XX;EMP
051540008008-5;051540008008;100mN32025E40567;MC;OS;3;65;S;F;6574;NEP
051540008008-6;051540008008;100mN31984E40634;MC;NA;2;60;M;M;5064;EMP
051540008008-6;051540008008;100mN31984E40634;MC;NA;2;55;M;F;5064;EMP
051540008008-7;051540008008;100mN31994E40632;MC;NA;2;54;M;M;5064;NEP
051540008008-7;051540008008;100mN31994E40632;MC;NA;2;61;M;F;5064;NEP
051540008008-8;051540008008;100mN32028E40563;MC;NA;2;45;M;M;4049;EMP
051540008008-8;051540008008;100mN32028E40563;MC;NA;2;40;M;F;4049;EMP
051540008008-9;051540008008;100mN31987E40623;SF;NA;5;16;S;F;1517;EMP
