household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
057700020020-0;057700020020;100mN32422E42239;S;OS;1;60;M;M;5064;EMP
057700020020-1;057700020020;100mN32442E42261;MC;OS;2;67;M;F;6574;EMP
057700020020-1;057700020020;100mN32442E42261;MC;OS;2;73;M;M;6574;EMP
057700020020-2;057700020020;100mN32445E42313;MC;NA;4;59;M;M;5064;UEP
057700020020-2;057700020020;100mN32445E42313;MC;NA;4;58;M;F;5064;EMP
057700020020-2;057700020020;100mN32445E42313;MC;NA;4;13;S;F;0614;NEP
057700020020-2;057700020020;100mN32445E42313;MC;NA;4;9;S;M;0614;NEP
057700020020-3;057700020020;100mN32456E42253;S;OS;1;59;S;F;5064;EMP
057700020020-4;057700020020;100mN32449E42263;S;NA;1;38;M;F;3039;NEP
057700020020-5;057700020020;100mN32450E42286;MC;MIX;4;77;D;F;75XX;NEP
057700020020-5;057700020020;100mN32450E42286;MC;MIX;4;51;M;F;5064;NEP
057700020020-5;057700020020;100mN32450E42286;MC;MIX;4;55;M;M;5064;NEP
057700020020-5;057700020020;100mN32450E42286;MC;MIX;4;8;S;F;0614;NEP
057700020020-6;057700020020;100mN32457E42259;S;OS;1;57;M;M;5064;EMP
057700020020-7;057700020020;100mN32457E42259;S;OS;1;18;S;F;1824;EMP
057700020020-8;057700020020;100mN32451E42255;MC;OS;2;69;M;F;6574;NEP
057700020020-8;057700020020;100mN32451E42255;MC;OS;2;72;M;M;6574;NEP
057700020020-9;057700020020;100mN32457E42259;S;NA;1;54;S;F;5064;EMP
057700020020-10;057700020020;100mN32451E42281;MC;NA;2;19;M;M;1824;EMP
057700020020-10;057700020020;100mN32451E42281;MC;NA;2;18;M;F;1824;NEP
057700020020-11;057700020020;100mN32451E42265;S;NA;1;53;S;M;5064;EMP
057700020020-12;057700020020;100mN32453E42255;MC;MIX;2;72;M;F;6574;EMP
057700020020-12;057700020020;100mN32453E42255;MC;MIX;2;63;M;M;5064;EMP
057700020020-13;057700020020;100mN32485E42230;MC;MIX;2;75;M;M;75XX;EMP
057700020020-13;057700020020;100mN32485E42230;MC;MIX;2;34;M;F;3039;EMP
057700020020-14;057700020020;100mN32457E42259;MC;OS;2;69;M;M;6574;EMP
057700020020-14;057700020020;100mN32457E42259;MC;OS;2;66;M;F;6574;NEP
057700020020-15;057700020020;100mN32457E42259;S;NA;1;38;S;F;3039;EMP
057700020020-16;057700020020;100mN32449E42288;NA;OS;2;52;M;M;5064;EMP
057700020020-16;057700020020;100mN32449E42288;NA;OS;2;44;W;F;4049;EMP
057700020020-17;057700020020;100mN32466E42301;MC;NA;3;48;M;F;4049;EMP
057700020020-17;057700020020;100mN32466E42301;MC;NA;3;51;M;M;5064;EMP
057700020020-17;057700020020;100mN32466E42301;MC;NA;3;9;S;M;0614;NEP
057700020020-18;057700020020;100mN32447E42254;MC;NA;2;61;M;F;5064;NEP
057700020020-18;057700020020;100mN32447E42254;MC;NA;2;68;M;F;6574;EMP
057700020020-19;057700020020;100mN32445E42265;PO;OS;3;82;S;F;75XX;EMP
057700020020-19;057700020020;100mN32445E42265;PO;OS;3;86;S;M;75XX;EMP
057700020020-19;057700020020;100mN32445E42265;PO;OS;3;71;S;M;6574;EMP
057700020020-20;057700020020;100mN32436E42330;MC;NA;4;60;M;F;5064;EMP
057700020020-20;057700020020;100mN32436E42330;MC;NA;4;60;M;M;5064;NEP
057700020020-20;057700020020;100mN32436E42330;MC;NA;4;18;S;M;1824;EMP
057700020020-20;057700020020;100mN32436E42330;MC;NA;4;20;M;M;1824;EMP
057700020020-21;057700020020;100mN32466E42246;MC;NA;3;58;M;F;5064;NEP
057700020020-21;057700020020;100mN32466E42246;MC;NA;3;63;M;M;5064;EMP
057700020020-21;057700020020;100mN32466E42246;MC;NA;3;41;W;M;4049;EMP
057700020020-22;057700020020;100mN32436E42330;S;OS;1;21;M;M;1824;NEP
057700020020-23;057700020020;100mN32462E42262;SF;NA;2;32;S;F;3039;NEP
057700020020-23;057700020020;100mN32462E42262;SF;NA;2;4;S;M;0305;NEP
057700020020-24;057700020020;100mN32456E42253;S;NA;1;89;S;M;75XX;EMP
057700020020-25;057700020020;100mN32439E42325;SF;NA;4;48;S;F;4049;EMP
057700020020-25;057700020020;100mN32439E42325;SF;NA;4;8;S;F;0614;NEP
057700020020-25;057700020020;100mN32439E42325;SF;NA;4;6;S;M;0614;NEP
057700020020-25;057700020020;100mN32439E42325;SF;NA;4;2;S;F;0003;NEP
057700020020-26;057700020020;100mN32455E42221;MC;NA;4;54;M;F;5064;EMP
057700020020-26;057700020020;100mN32455E42221;MC;NA;4;54;M;M;5064;EMP
057700020020-26;057700020020;100mN32455E42221;MC;NA;4;8;S;M;0614;NEP
057700020020-26;057700020020;100mN32455E42221;MC;NA;4;38;S;M;3039;EMP
057700020020-27;057700020020;100mN32448E42233;S;NA;1;45;S;M;4049;NEP
057700020020-28;057700020020;100mN32455E42257;MC;MIX;3;75;W;F;75XX;EMP
057700020020-28;057700020020;100mN32455E42257;MC;MIX;3;42;M;M;4049;EMP
057700020020-28;057700020020;100mN32455E42257;MC;MIX;3;40;M;F;4049;NEP
057700020020-29;057700020020;100mN32447E42312;MC;NA;2;45;M;M;4049;EMP
057700020020-29;057700020020;100mN32447E42312;MC;NA;2;44;M;F;4049;EMP
057700020020-30;057700020020;100mN32445E42248;MC;MIX;2;68;M;M;6574;EMP
057700020020-30;057700020020;100mN32445E42248;MC;MIX;2;62;M;F;5064;EMP
057700020020-31;057700020020;100mN32447E42246;MC;OS;2;69;M;M;6574;EMP
057700020020-31;057700020020;100mN32447E42246;MC;OS;2;69;M;F;6574;NEP
057700020020-32;057700020020;100mN32461E42264;MC;NA;2;32;M;F;3039;NEP
057700020020-32;057700020020;100mN32461E42264;MC;NA;2;28;M;M;2529;NEP
057700020020-33;057700020020;100mN32447E42246;MC;NA;2;27;M;F;2529;NEP
057700020020-33;057700020020;100mN32447E42246;MC;NA;2;30;M;M;3039;EMP
057700020020-34;057700020020;100mN32451E42255;MC;NA;2;27;M;M;2529;NEP
057700020020-34;057700020020;100mN32451E42255;MC;NA;2;19;M;F;1824;EMP
057700020020-35;057700020020;100mN32440E42246;NA;NA;2;45;W;M;4049;EMP
057700020020-35;057700020020;100mN32440E42246;NA;NA;2;61;S;M;5064;EMP
057700020020-36;057700020020;100mN32444E42253;S;NA;1;25;M;M;2529;NEP
057700020020-37;057700020020;100mN32448E42235;MC;NA;2;59;M;F;5064;EMP
057700020020-37;057700020020;100mN32448E42235;MC;NA;2;60;M;M;5064;EMP
057700020020-38;057700020020;100mN32441E42265;MC;NA;2;23;M;M;1824;EMP
057700020020-38;057700020020;100mN32441E42265;MC;NA;2;21;M;F;1824;EMP
057700020020-39;057700020020;100mN32484E42233;MC;NA;5;51;M;M;5064;EMP
057700020020-39;057700020020;100mN32484E42233;MC;NA;5;51;M;F;5064;EMP
057700020020-39;057700020020;100mN32484E42233;MC;NA;5;7;S;M;0614;NEP
057700020020-39;057700020020;100mN32484E42233;MC;NA;5;16;S;M;1517;EMP
057700020020-39;057700020020;100mN32484E42233;MC;NA;5;3;S;F;0305;NEP
057700020020-40;057700020020;100mN32476E42227;MC;MIX;4;88;D;F;75XX;EMP
057700020020-40;057700020020;100mN32476E42227;MC;MIX;4;42;M;F;4049;NEP
057700020020-40;057700020020;100mN32476E42227;MC;MIX;4;44;M;M;4049;NEP
057700020020-40;057700020020;100mN32476E42227;MC;MIX;4;11;S;F;0614;NEP
057700020020-41;057700020020;100mN32447E42238;MC;NA;2;40;M;M;4049;NEP
057700020020-41;057700020020;100mN32447E42238;MC;NA;2;40;M;F;4049;NEP
057700020020-42;057700020020;100mN32441E42235;S;NA;1;45;M;M;4049;NEP
057700020020-43;057700020020;100mN32453E42260;MC;NA;2;26;M;F;2529;EMP
057700020020-43;057700020020;100mN32453E42260;MC;NA;2;27;M;M;2529;NEP
057700020020-44;057700020020;100mN32459E42301;MC;MIX;6;71;W;M;6574;EMP
057700020020-44;057700020020;100mN32459E42301;MC;MIX;6;55;M;M;5064;NEP
057700020020-44;057700020020;100mN32459E42301;MC;MIX;6;54;M;F;5064;EMP
057700020020-44;057700020020;100mN32459E42301;MC;MIX;6;25;M;F;2529;NEP
057700020020-44;057700020020;100mN32459E42301;MC;MIX;6;7;S;M;0614;NEP
057700020020-44;057700020020;100mN32459E42301;MC;MIX;6;10;S;M;0614;NEP
057700020020-45;057700020020;100mN32458E42238;MC;NA;3;35;M;M;3039;EMP
057700020020-45;057700020020;100mN32458E42238;MC;NA;3;28;M;F;2529;NEP
057700020020-45;057700020020;100mN32458E42238;MC;NA;3;16;S;F;1517;EMP
057700020020-46;057700020020;100mN32434E42235;S;NA;1;16;S;F;1517;NEP
