household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
053700032032-0;053700032032;100mN31117E40432;SF;NA;4;80;D;F;75XX;EMP
053700032032-0;053700032032;100mN31117E40432;SF;NA;4;16;S;M;1517;NEP
053700032032-0;053700032032;100mN31117E40432;SF;NA;4;12;S;M;0614;NEP
053700032032-0;053700032032;100mN31117E40432;SF;NA;4;10;S;M;0614;NEP
053700032032-1;053700032032;100mN31120E40427;PO;NA;4;51;S;F;5064;EMP
053700032032-1;053700032032;100mN31120E40427;PO;NA;4;51;S;M;5064;UEP
053700032032-1;053700032032;100mN31120E40427;PO;NA;4;8;NA;F;0614;NEP
053700032032-1;053700032032;100mN31120E40427;PO;NA;4;11;S;F;0614;NEP
053700032032-2;053700032032;100mN31141E40410;S;OS;1;46;W;F;4049;NEP
053700032032-3;053700032032;100mN31160E40415;SF;NA;5;73;W;F;6574;NEP
053700032032-3;053700032032;100mN31160E40415;SF;NA;5;52;M;F;5064;NEP
053700032032-3;053700032032;100mN31160E40415;SF;NA;5;15;S;F;1517;NEP
053700032032-3;053700032032;100mN31160E40415;SF;NA;5;47;M;M;4049;NEP
053700032032-3;053700032032;100mN31160E40415;SF;NA;5;7;S;F;0614;NEP
053700032032-4;053700032032;100mN31119E40431;MC;NA;2;54;M;M;5064;EMP
053700032032-4;053700032032;100mN31119E40431;MC;NA;2;50;M;F;5064;NEP
053700032032-5;053700032032;100mN31121E40432;MC;NA;3;51;M;F;5064;EMP
053700032032-5;053700032032;100mN31121E40432;MC;NA;3;55;M;M;5064;EMP
053700032032-5;053700032032;100mN31121E40432;MC;NA;3;16;S;M;1517;EMP
053700032032-6;053700032032;100mN31149E40404;NA;NA;3;22;S;F;1824;NEP
053700032032-6;053700032032;100mN31149E40404;NA;NA;3;44;D;F;4049;EMP
053700032032-6;053700032032;100mN31149E40404;NA;NA;3;20;S;M;1824;NEP
053700032032-7;053700032032;100mN31149E40404;MC;NA;3;18;M;F;1824;EMP
053700032032-7;053700032032;100mN31149E40404;MC;NA;3;23;M;M;1824;EMP
053700032032-7;053700032032;100mN31149E40404;MC;NA;3;2;S;M;0003;NEP
053700032032-8;053700032032;100mN31131E40408;MC;NA;2;27;M;M;2529;EMP
053700032032-8;053700032032;100mN31131E40408;MC;NA;2;26;M;F;2529;EMP
053700032032-9;053700032032;100mN31164E40435;MC;NA;3;42;M;F;4049;EMP
053700032032-9;053700032032;100mN31164E40435;MC;NA;3;46;M;M;4049;NEP
053700032032-9;053700032032;100mN31164E40435;MC;NA;3;7;S;F;0614;NEP
053700032032-10;053700032032;100mN31149E40404;MC;NA;3;47;M;M;4049;NEP
053700032032-10;053700032032;100mN31149E40404;MC;NA;3;46;M;F;4049;NEP
053700032032-10;053700032032;100mN31149E40404;MC;NA;3;7;S;F;0614;NEP
053700032032-11;053700032032;100mN31165E40436;S;OS;1;21;S;M;1824;EMP
053700032032-12;053700032032;100mN31123E40434;MC;NA;4;57;M;F;5064;NEP
053700032032-12;053700032032;100mN31123E40434;MC;NA;4;62;M;M;5064;EMP
053700032032-12;053700032032;100mN31123E40434;MC;NA;4;12;S;M;0614;NEP
053700032032-12;053700032032;100mN31123E40434;MC;NA;4;15;S;M;1517;EMP
