household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
053700020020-0;053700020020;100mN31122E40544;MC;OS;2;73;M;F;6574;EMP
053700020020-0;053700020020;100mN31122E40544;MC;OS;2;84;M;M;75XX;NEP
053700020020-1;053700020020;100mN31122E40544;MC;MIX;4;66;M;M;6574;NEP
053700020020-1;053700020020;100mN31122E40544;MC;MIX;4;18;M;F;1824;NEP
053700020020-1;053700020020;100mN31122E40544;MC;MIX;4;25;M;M;2529;EMP
053700020020-1;053700020020;100mN31122E40544;MC;MIX;4;3;S;M;0305;NEP
053700020020-2;053700020020;100mN31122E40544;MC;NA;2;51;M;F;5064;NEP
053700020020-2;053700020020;100mN31122E40544;MC;NA;2;57;M;M;5064;NEP
053700020020-3;053700020020;100mN31093E40595;MC;NA;4;38;M;F;3039;NEP
053700020020-3;053700020020;100mN31093E40595;MC;NA;4;43;M;M;4049;EMP
053700020020-3;053700020020;100mN31093E40595;MC;NA;4;7;S;M;0614;NEP
053700020020-3;053700020020;100mN31093E40595;MC;NA;4;15;S;M;1517;UEP
053700020020-4;053700020020;100mN31122E40544;MC;NA;2;31;M;F;3039;EMP
053700020020-4;053700020020;100mN31122E40544;MC;NA;2;55;M;M;5064;EMP
053700020020-5;053700020020;100mN31122E40544;S;NA;1;48;M;F;4049;NEP
053700020020-6;053700020020;100mN31122E40544;MC;NA;4;53;M;M;5064;EMP
053700020020-6;053700020020;100mN31122E40544;MC;NA;4;58;M;F;5064;EMP
053700020020-6;053700020020;100mN31122E40544;MC;NA;4;9;S;M;0614;NEP
053700020020-6;053700020020;100mN31122E40544;MC;NA;4;37;M;F;3039;EMP
053700020020-7;053700020020;100mN31097E40553;PO;MIX;3;67;M;M;6574;EMP
053700020020-7;053700020020;100mN31097E40553;PO;MIX;3;45;S;M;4049;EMP
053700020020-7;053700020020;100mN31097E40553;PO;MIX;3;44;S;M;4049;EMP
053700020020-8;053700020020;100mN31093E40552;S;NA;1;41;W;F;4049;NEP
053700020020-9;053700020020;100mN31133E40533;S;NA;1;56;M;M;5064;NEP
053700020020-10;053700020020;100mN31133E40529;S;OS;1;48;W;F;4049;NEP
053700020020-11;053700020020;100mN31122E40544;S;NA;1;18;S;F;1824;NEP
053700020020-12;053700020020;100mN31122E40544;MC;NA;3;43;M;M;4049;NEP
053700020020-12;053700020020;100mN31122E40544;MC;NA;3;45;M;F;4049;UEP
053700020020-12;053700020020;100mN31122E40544;MC;NA;3;27;M;M;2529;EMP
053700020020-13;053700020020;100mN31109E40564;MC;MIX;2;88;M;M;75XX;EMP
053700020020-13;053700020020;100mN31109E40564;MC;MIX;2;22;S;F;1824;EMP
053700020020-14;053700020020;100mN31142E40567;SF;NA;2;23;S;F;1824;NEP
053700020020-14;053700020020;100mN31142E40567;SF;NA;2;3;S;F;0305;NEP
053700020020-15;053700020020;100mN31127E40542;S;OS;1;35;S;M;3039;NEP
053700020020-16;053700020020;100mN31122E40544;MC;NA;4;55;M;M;5064;NEP
053700020020-16;053700020020;100mN31122E40544;MC;NA;4;50;M;F;5064;NEP
053700020020-16;053700020020;100mN31122E40544;MC;NA;4;34;M;M;3039;NEP
053700020020-16;053700020020;100mN31122E40544;MC;NA;4;3;S;F;0305;NEP
053700020020-17;053700020020;100mN31109E40567;MC;MIX;4;79;W;F;75XX;NEP
053700020020-17;053700020020;100mN31109E40567;MC;MIX;4;48;M;F;4049;EMP
053700020020-17;053700020020;100mN31109E40567;MC;MIX;4;57;M;M;5064;EMP
053700020020-17;053700020020;100mN31109E40567;MC;MIX;4;7;S;F;0614;NEP
053700020020-18;053700020020;100mN31122E40544;PO;NA;3;20;S;M;1824;EMP
053700020020-18;053700020020;100mN31122E40544;PO;NA;3;18;S;F;1824;EMP
053700020020-18;053700020020;100mN31122E40544;PO;NA;3;3;S;F;0305;NEP
053700020020-19;053700020020;100mN31122E40544;S;NA;1;20;S;M;1824;EMP
053700020020-20;053700020020;100mN31086E40597;MC;OS;2;70;M;M;6574;UEP
053700020020-20;053700020020;100mN31086E40597;MC;OS;2;78;M;F;75XX;EMP
053700020020-21;053700020020;100mN31122E40544;MC;NA;2;37;M;F;3039;NEP
053700020020-21;053700020020;100mN31122E40544;MC;NA;2;40;M;M;4049;EMP
053700020020-22;053700020020;100mN31085E40603;MC;MIX;2;84;M;F;75XX;NEP
053700020020-22;053700020020;100mN31085E40603;MC;MIX;2;4;S;M;0305;NEP
053700020020-23;053700020020;100mN31125E40554;MC;MIX;4;65;W;F;6574;NEP
053700020020-23;053700020020;100mN31125E40554;MC;MIX;4;61;M;M;5064;EMP
053700020020-23;053700020020;100mN31125E40554;MC;MIX;4;60;M;F;5064;NEP
053700020020-23;053700020020;100mN31125E40554;MC;MIX;4;43;W;F;4049;NEP
053700020020-24;053700020020;100mN31122E40544;S;NA;1;51;M;F;5064;EMP
053700020020-25;053700020020;100mN31116E40568;MC;MIX;6;72;M;M;6574;NEP
053700020020-25;053700020020;100mN31116E40568;MC;MIX;6;59;M;M;5064;EMP
053700020020-25;053700020020;100mN31116E40568;MC;MIX;6;58;M;F;5064;NEP
053700020020-25;053700020020;100mN31116E40568;MC;MIX;6;6;S;M;0614;NEP
053700020020-25;053700020020;100mN31116E40568;MC;MIX;6;12;S;M;0614;NEP
053700020020-25;053700020020;100mN31116E40568;MC;MIX;6;10;S;F;0614;NEP
053700020020-26;053700020020;100mN31131E40542;MC;NA;5;59;M;F;5064;EMP
053700020020-26;053700020020;100mN31131E40542;MC;NA;5;61;M;M;5064;EMP
053700020020-26;053700020020;100mN31131E40542;MC;NA;5;3;S;M;0305;NEP
053700020020-26;053700020020;100mN31131E40542;MC;NA;5;12;S;M;0614;NEP
053700020020-26;053700020020;100mN31131E40542;MC;NA;5;10;S;F;0614;NEP
053700020020-27;053700020020;100mN31123E40561;S;NA;1;60;D;M;5064;EMP
053700020020-28;053700020020;100mN31094E40602;MC;OS;2;72;M;F;6574;EMP
053700020020-28;053700020020;100mN31094E40602;MC;OS;2;73;M;M;6574;EMP
053700020020-29;053700020020;100mN31094E40602;S;NA;1;38;W;M;3039;NEP
