household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
053740040040-0;053740040040;100mN30937E41634;SM;NA;2;57;D;M;5064;EMP
053740040040-0;053740040040;100mN30937E41634;SM;NA;2;7;S;M;0614;NEP
053740040040-1;053740040040;100mN30950E41628;MC;NA;2;35;M;F;3039;EMP
053740040040-1;053740040040;100mN30950E41628;MC;NA;2;47;M;M;4049;EMP
053740040040-2;053740040040;100mN30988E41591;MC;NA;4;38;M;M;3039;EMP
053740040040-2;053740040040;100mN30988E41591;MC;NA;4;32;M;F;3039;NEP
053740040040-2;053740040040;100mN30988E41591;MC;NA;4;15;S;M;1517;EMP
053740040040-2;053740040040;100mN30988E41591;MC;NA;4;1;S;M;0003;NEP
053740040040-3;053740040040;100mN30961E41546;MC;NA;2;35;M;M;3039;EMP
053740040040-3;053740040040;100mN30961E41546;MC;NA;2;18;M;F;1824;EMP
053740040040-4;053740040040;100mN30964E41626;MC;NA;4;32;M;M;3039;EMP
053740040040-4;053740040040;100mN30964E41626;MC;NA;4;31;M;F;3039;EMP
053740040040-4;053740040040;100mN30964E41626;MC;NA;4;3;S;F;0305;NEP
053740040040-4;053740040040;100mN30964E41626;MC;NA;4;7;S;M;0614;NEP
053740040040-5;053740040040;100mN30975E41638;MC;NA;2;50;M;F;5064;NEP
053740040040-5;053740040040;100mN30975E41638;MC;NA;2;58;M;M;5064;NEP
053740040040-6;053740040040;100mN30937E41633;MC;NA;4;62;M;M;5064;EMP
053740040040-6;053740040040;100mN30937E41633;MC;NA;4;61;M;F;5064;EMP
053740040040-6;053740040040;100mN30937E41633;MC;NA;4;8;S;M;0614;NEP
053740040040-6;053740040040;100mN30937E41633;MC;NA;4;15;S;M;1517;NEP
053740040040-7;053740040040;100mN30975E41638;S;NA;1;87;M;M;75XX;EMP
053740040040-8;053740040040;100mN30975E41638;PO;NA;2;51;S;M;5064;NEP
053740040040-8;053740040040;100mN30975E41638;PO;NA;2;43;S;M;4049;NEP
053740040040-9;053740040040;100mN30941E41636;S;NA;1;30;D;M;3039;EMP
053740040040-10;053740040040;100mN30940E41633;MC;NA;2;59;M;M;5064;NEP
053740040040-10;053740040040;100mN30940E41633;MC;NA;2;61;M;F;5064;UEP
053740040040-11;053740040040;100mN30975E41638;S;OS;1;20;M;M;1824;NEP
053740040040-12;053740040040;100mN30997E41541;S;NA;1;37;W;F;3039;EMP
053740040040-13;053740040040;100mN30975E41638;SF;NA;6;85;S;F;75XX;NEP
053740040040-13;053740040040;100mN30975E41638;SF;NA;6;8;S;M;0614;NEP
053740040040-13;053740040040;100mN30975E41638;SF;NA;6;25;M;M;2529;EMP
053740040040-13;053740040040;100mN30975E41638;SF;NA;6;35;M;F;3039;EMP
053740040040-13;053740040040;100mN30975E41638;SF;NA;6;7;S;F;0614;NEP
053740040040-13;053740040040;100mN30975E41638;SF;NA;6;1;S;F;0003;NEP
