household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
059700016016-0;059700016016;100mN30904E41729;MC;NA;2;22;M;M;1824;EMP
059700016016-0;059700016016;100mN30904E41729;MC;NA;2;27;M;F;2529;NEP
059700016016-1;059700016016;100mN30876E41703;S;NA;1;59;M;M;5064;EMP
059700016016-2;059700016016;100mN30897E41719;MC;NA;4;57;M;M;5064;EMP
059700016016-2;059700016016;100mN30897E41719;MC;NA;4;55;M;F;5064;EMP
059700016016-2;059700016016;100mN30897E41719;MC;NA;4;4;S;F;0305;NEP
059700016016-2;059700016016;100mN30897E41719;MC;NA;4;6;S;F;0614;NEP
059700016016-3;059700016016;100mN30910E41724;S;NA;1;61;M;M;5064;EMP
059700016016-4;059700016016;100mN30888E41701;MC;NA;2;41;M;F;4049;EMP
059700016016-4;059700016016;100mN30888E41701;MC;NA;2;42;M;M;4049;EMP
059700016016-5;059700016016;100mN30878E41741;MC;OS;5;65;M;M;6574;EMP
059700016016-5;059700016016;100mN30878E41741;MC;OS;5;85;M;F;75XX;NEP
059700016016-5;059700016016;100mN30878E41741;MC;OS;5;81;M;F;75XX;NEP
059700016016-5;059700016016;100mN30878E41741;MC;OS;5;72;W;F;6574;EMP
059700016016-5;059700016016;100mN30878E41741;MC;OS;5;87;M;M;75XX;NEP
059700016016-6;059700016016;100mN30891E41744;S;OS;1;26;M;F;2529;EMP
059700016016-7;059700016016;100mN30902E41767;MC;NA;3;63;M;M;5064;NEP
059700016016-7;059700016016;100mN30902E41767;MC;NA;3;61;M;F;5064;NEP
059700016016-7;059700016016;100mN30902E41767;MC;NA;3;38;M;M;3039;NEP
059700016016-8;059700016016;100mN30897E41759;S;OS;1;48;S;M;4049;EMP
059700016016-9;059700016016;100mN30908E41720;MC;NA;2;19;M;M;1824;EMP
059700016016-9;059700016016;100mN30908E41720;MC;NA;2;53;M;F;5064;EMP
059700016016-10;059700016016;100mN30891E41763;SF;NA;5;32;S;F;3039;EMP
059700016016-10;059700016016;100mN30891E41763;SF;NA;5;12;S;F;0614;NEP
059700016016-10;059700016016;100mN30891E41763;SF;NA;5;16;S;M;1517;EMP
059700016016-10;059700016016;100mN30891E41763;SF;NA;5;7;S;F;0614;NEP
059700016016-10;059700016016;100mN30891E41763;SF;NA;5;16;S;F;1517;EMP
059700016016-11;059700016016;100mN30911E41699;S;NA;1;61;M;F;5064;EMP
059700016016-12;059700016016;100mN30913E41697;MC;MIX;2;78;M;F;75XX;NEP
059700016016-12;059700016016;100mN30913E41697;MC;MIX;2;61;S;F;5064;EMP
059700016016-13;059700016016;100mN30893E41744;S;NA;1;50;S;F;5064;NEP
059700016016-14;059700016016;100mN30922E41754;MC;MIX;4;70;M;F;6574;NEP
059700016016-14;059700016016;100mN30922E41754;MC;MIX;4;60;M;M;5064;EMP
059700016016-14;059700016016;100mN30922E41754;MC;MIX;4;83;S;F;75XX;EMP
059700016016-14;059700016016;100mN30922E41754;MC;MIX;4;2;S;M;0003;NEP
059700016016-15;059700016016;100mN30922E41754;MC;NA;2;38;M;F;3039;NEP
059700016016-15;059700016016;100mN30922E41754;MC;NA;2;40;M;M;4049;NEP
059700016016-16;059700016016;100mN30910E41694;MC;MIX;4;87;S;M;75XX;NEP
059700016016-16;059700016016;100mN30910E41694;MC;MIX;4;21;M;M;1824;EMP
059700016016-16;059700016016;100mN30910E41694;MC;MIX;4;19;M;F;1824;NEP
059700016016-16;059700016016;100mN30910E41694;MC;MIX;4;4;S;M;0305;NEP
059700016016-17;059700016016;100mN30896E41748;S;NA;1;46;W;F;4049;NEP
059700016016-18;059700016016;100mN30903E41749;S;OS;1;45;S;F;4049;EMP
059700016016-19;059700016016;100mN30918E41747;S;OS;1;51;D;M;5064;EMP
059700016016-20;059700016016;100mN30904E41718;S;OS;1;41;S;F;4049;NEP
059700016016-21;059700016016;100mN30907E41724;S;OS;1;43;S;F;4049;EMP
059700016016-22;059700016016;100mN30900E41750;MC;NA;2;46;M;M;4049;EMP
059700016016-22;059700016016;100mN30900E41750;MC;NA;2;41;M;F;4049;NEP
059700016016-23;059700016016;100mN30893E41714;MC;NA;6;42;M;F;4049;NEP
059700016016-23;059700016016;100mN30893E41714;MC;NA;6;51;M;M;5064;EMP
059700016016-23;059700016016;100mN30893E41714;MC;NA;6;8;S;F;0614;NEP
059700016016-23;059700016016;100mN30893E41714;MC;NA;6;21;S;M;1824;NEP
059700016016-23;059700016016;100mN30893E41714;MC;NA;6;9;S;F;0614;NEP
059700016016-23;059700016016;100mN30893E41714;MC;NA;6;27;M;M;2529;EMP
059700016016-24;059700016016;100mN30902E41733;MC;NA;2;60;M;F;5064;EMP
059700016016-24;059700016016;100mN30902E41733;MC;NA;2;63;M;M;5064;EMP
059700016016-25;059700016016;100mN30913E41723;S;OS;1;42;S;F;4049;EMP
059700016016-26;059700016016;100mN30872E41749;S;NA;1;83;W;M;75XX;EMP
059700016016-27;059700016016;100mN30890E41742;S;OS;1;61;M;F;5064;NEP
059700016016-28;059700016016;100mN30890E41742;S;NA;1;23;M;F;1824;NEP
059700016016-29;059700016016;100mN30890E41742;MC;NA;2;40;M;F;4049;EMP
059700016016-29;059700016016;100mN30890E41742;MC;NA;2;42;M;M;4049;EMP
059700016016-30;059700016016;100mN30890E41742;S;NA;1;50;M;M;5064;EMP
059700016016-31;059700016016;100mN30895E41714;MC;NA;2;57;M;M;5064;NEP
059700016016-31;059700016016;100mN30895E41714;MC;NA;2;53;M;F;5064;NEP
059700016016-32;059700016016;100mN30890E41742;PO;NA;3;50;S;F;5064;NEP
059700016016-32;059700016016;100mN30890E41742;PO;NA;3;52;S;F;5064;NEP
059700016016-32;059700016016;100mN30890E41742;PO;NA;3;8;S;F;0614;NEP
059700016016-33;059700016016;100mN30890E41742;NA;NA;2;16;S;M;1517;EMP
059700016016-33;059700016016;100mN30890E41742;NA;NA;2;37;S;F;3039;NEP
059700016016-34;059700016016;100mN30903E41759;MC;NA;2;34;M;F;3039;EMP
059700016016-34;059700016016;100mN30903E41759;MC;NA;2;38;M;M;3039;NEP
059700016016-35;059700016016;100mN30891E41745;S;NA;1;50;S;F;5064;EMP
059700016016-36;059700016016;100mN30925E41754;S;OS;1;45;S;M;4049;NEP
059700016016-37;059700016016;100mN30900E41708;S;NA;1;46;M;F;4049;EMP
059700016016-38;059700016016;100mN30896E41713;S;NA;1;44;M;F;4049;EMP
059700016016-39;059700016016;100mN30900E41707;S;OS;1;16;S;M;1517;EMP
059700016016-40;059700016016;100mN30913E41726;MC;OS;2;67;M;M;6574;EMP
059700016016-40;059700016016;100mN30913E41726;MC;OS;2;85;M;F;75XX;EMP
059700016016-41;059700016016;100mN30905E41757;S;NA;1;34;S;F;3039;NEP
059700016016-42;059700016016;100mN30873E41750;S;OS;1;57;M;M;5064;NEP
059700016016-43;059700016016;100mN30897E41759;MC;MIX;4;80;M;M;75XX;EMP
059700016016-43;059700016016;100mN30897E41759;MC;MIX;4;51;M;M;5064;EMP
059700016016-43;059700016016;100mN30897E41759;MC;MIX;4;51;M;F;5064;EMP
059700016016-43;059700016016;100mN30897E41759;MC;MIX;4;34;S;F;3039;NEP
059700016016-44;059700016016;100mN30900E41708;MC;NA;2;19;M;M;1824;EMP
059700016016-44;059700016016;100mN30900E41708;MC;NA;2;19;M;F;1824;EMP
059700016016-45;059700016016;100mN30898E41712;SF;NA;4;48;S;F;4049;EMP
059700016016-45;059700016016;100mN30898E41712;SF;NA;4;11;S;F;0614;NEP
059700016016-45;059700016016;100mN30898E41712;SF;NA;4;12;S;M;0614;NEP
059700016016-45;059700016016;100mN30898E41712;SF;NA;4;33;W;M;3039;EMP
