household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
059740036036-0;059740036036;100mN31605E42094;S;NA;1;51;M;M;5064;EMP
059740036036-1;059740036036;100mN31605E42094;MC;NA;2;42;M;F;4049;NEP
059740036036-1;059740036036;100mN31605E42094;MC;NA;2;45;M;M;4049;NEP
059740036036-2;059740036036;100mN31558E42083;MC;NA;3;37;M;M;3039;NEP
059740036036-2;059740036036;100mN31558E42083;MC;NA;3;35;M;F;3039;EMP
059740036036-2;059740036036;100mN31558E42083;MC;NA;3;22;W;F;1824;NEP
059740036036-3;059740036036;100mN31555E42173;SM;NA;2;40;S;M;4049;EMP
059740036036-3;059740036036;100mN31555E42173;SM;NA;2;7;S;F;0614;NEP
059740036036-4;059740036036;100mN31610E42148;SF;MIX;2;75;D;F;75XX;EMP
059740036036-4;059740036036;100mN31610E42148;SF;MIX;2;55;W;F;5064;EMP
059740036036-5;059740036036;100mN31550E42121;MC;NA;4;61;M;F;5064;NEP
059740036036-5;059740036036;100mN31550E42121;MC;NA;4;70;S;F;6574;NEP
059740036036-5;059740036036;100mN31550E42121;MC;NA;4;16;S;F;1517;EMP
059740036036-5;059740036036;100mN31550E42121;MC;NA;4;9;S;F;0614;NEP
059740036036-6;059740036036;100mN31551E42122;MC;NA;5;42;M;M;4049;NEP
059740036036-6;059740036036;100mN31551E42122;MC;NA;5;45;M;F;4049;NEP
059740036036-6;059740036036;100mN31551E42122;MC;NA;5;10;S;F;0614;NEP
059740036036-6;059740036036;100mN31551E42122;MC;NA;5;22;M;F;1824;EMP
059740036036-6;059740036036;100mN31551E42122;MC;NA;5;9;S;M;0614;NEP
059740036036-7;059740036036;100mN31543E42127;S;OS;1;75;D;M;75XX;EMP
059740036036-8;059740036036;100mN31496E42118;MC;NA;2;60;M;M;5064;EMP
059740036036-8;059740036036;100mN31496E42118;MC;NA;2;53;M;F;5064;EMP
059740036036-9;059740036036;100mN31584E42103;S;NA;1;44;M;F;4049;EMP
059740036036-10;059740036036;100mN31550E42121;MC;OS;5;85;M;F;75XX;EMP
059740036036-10;059740036036;100mN31550E42121;MC;OS;5;89;M;M;75XX;EMP
059740036036-10;059740036036;100mN31550E42121;MC;OS;5;81;W;F;75XX;NEP
059740036036-10;059740036036;100mN31550E42121;MC;OS;5;69;S;F;6574;NEP
059740036036-10;059740036036;100mN31550E42121;MC;OS;5;76;D;M;75XX;NEP
059740036036-11;059740036036;100mN31632E42106;MC;OS;3;73;M;F;6574;EMP
059740036036-11;059740036036;100mN31632E42106;MC;OS;3;70;M;M;6574;NEP
059740036036-11;059740036036;100mN31632E42106;MC;OS;3;67;W;M;6574;EMP
059740036036-12;059740036036;100mN31633E42121;SF;NA;6;41;D;F;4049;EMP
059740036036-12;059740036036;100mN31633E42121;SF;NA;6;20;S;F;1824;EMP
059740036036-12;059740036036;100mN31633E42121;SF;NA;6;7;S;F;0614;NEP
059740036036-12;059740036036;100mN31633E42121;SF;NA;6;20;S;M;1824;EMP
