household_id;municipality_id;grid_id;HLA;HSC;HSI;age;FAM;SEX;AG2;EMP
055700040040-0;055700040040;100mN31941E41744;MC;OS;2;67;M;M;6574;EMP
055700040040-0;055700040040;100mN31941E41744;MC;OS;2;65;M;F;6574;NEP
055700040040-1;055700040040;100mN31949E41712;PO;NA;2;42;S;F;4049;NEP
055700040040-1;055700040040;100mN31949E41712;PO;NA;2;38;S;M;3039;EMP
055700040040-2;055700040040;100mN31951E41713;S;OS;1;16;S;F;1517;EMP
055700040040-3;055700040040;100mN31978E41652;MC;MIX;4;80;S;F;75XX;EMP
055700040040-3;055700040040;100mN31978E41652;MC;MIX;4;53;M;M;5064;EMP
055700040040-3;055700040040;100mN31978E41652;MC;MIX;4;50;M;F;5064;NEP
055700040040-3;055700040040;100mN31978E41652;MC;MIX;4;36;S;M;3039;EMP
055700040040-4;055700040040;100mN31972E41665;SM;NA;3;61;S;M;5064;EMP
055700040040-4;055700040040;100mN31972E41665;SM;NA;3;25;M;M;2529;NEP
055700040040-4;055700040040;100mN31972E41665;SM;NA;3;0;S;M;0003;NEP
055700040040-5;055700040040;100mN31979E41649;MC;MIX;4;80;S;M;75XX;EMP
055700040040-5;055700040040;100mN31979E41649;MC;MIX;4;37;M;M;3039;EMP
055700040040-5;055700040040;100mN31979E41649;MC;MIX;4;36;M;F;3039;NEP
055700040040-5;055700040040;100mN31979E41649;MC;MIX;4;0;S;M;0003;NEP
055700040040-6;055700040040;100mN31949E41713;MC;NA;2;51;M;M;5064;EMP
055700040040-6;055700040040;100mN31949E41713;MC;NA;2;48;M;F;4049;EMP
055700040040-7;055700040040;100mN31950E41720;SF;NA;2;46;S;F;4049;EMP
055700040040-7;055700040040;100mN31950E41720;SF;NA;2;16;S;F;1517;NEP
055700040040-8;055700040040;100mN31969E41650;S;OS;1;62;S;M;5064;EMP
055700040040-9;055700040040;100mN31973E41647;MC;NA;2;63;M;F;5064;EMP
055700040040-9;055700040040;100mN31973E41647;MC;NA;2;63;M;F;5064;NEP
055700040040-10;055700040040;100mN31938E41677;MC;NA;5;59;M;M;5064;EMP
055700040040-10;055700040040;100mN31938E41677;MC;NA;5;55;M;F;5064;EMP
055700040040-10;055700040040;100mN31938E41677;MC;NA;5;6;S;F;0614;NEP
055700040040-10;055700040040;100mN31938E41677;MC;NA;5;23;S;F;1824;EMP
055700040040-10;055700040040;100mN31938E41677;MC;NA;5;6;S;M;0614;NEP
055700040040-11;055700040040;100mN31940E41711;MC;OS;4;86;M;M;75XX;EMP
055700040040-11;055700040040;100mN31940E41711;MC;OS;4;83;M;F;75XX;NEP
055700040040-11;055700040040;100mN31940E41711;MC;OS;4;77;S;F;75XX;NEP
055700040040-11;055700040040;100mN31940E41711;MC;OS;4;87;W;F;75XX;EMP
055700040040-12;055700040040;100mN31968E41649;MC;NA;4;56;M;M;5064;EMP
055700040040-12;055700040040;100mN31968E41649;MC;NA;4;59;M;F;5064;EMP
055700040040-12;055700040040;100mN31968E41649;MC;NA;4;12;S;M;0614;NEP
055700040040-12;055700040040;100mN31968E41649;MC;NA;4;37;S;F;3039;EMP
055700040040-13;055700040040;100mN31979E41649;S;NA;1;16;S;M;1517;EMP
055700040040-14;055700040040;100mN31948E41711;MC;OS;2;75;M;M;75XX;NEP
055700040040-14;055700040040;100mN31948E41711;MC;OS;2;70;M;F;6574;EMP
055700040040-15;055700040040;100mN31940E41713;MC;NA;2;45;M;M;4049;EMP
055700040040-15;055700040040;100mN31940E41713;MC;NA;2;37;M;F;3039;NEP
055700040040-16;055700040040;100mN31968E41651;MC;MIX;2;80;M;F;75XX;NEP
055700040040-16;055700040040;100mN31968E41651;MC;MIX;2;43;W;F;4049;NEP
055700040040-17;055700040040;100mN31977E41654;PO;NA;3;18;S;M;1824;EMP
055700040040-17;055700040040;100mN31977E41654;PO;NA;3;19;S;M;1824;EMP
055700040040-17;055700040040;100mN31977E41654;PO;NA;3;3;S;M;0305;NEP
055700040040-18;055700040040;100mN31940E41713;MC;OS;3;65;M;M;6574;NEP
055700040040-18;055700040040;100mN31940E41713;MC;OS;3;72;M;F;6574;NEP
055700040040-18;055700040040;100mN31940E41713;MC;OS;3;67;S;F;6574;EMP
055700040040-19;055700040040;100mN31975E41629;S;OS;1;70;S;F;6574;NEP
055700040040-20;055700040040;100mN31962E41667;S;NA;1;43;S;F;4049;NEP
